id,code,ui_image_icon,name,guns,fairy,enemy_team_id,initial_type,ai,ai_content,betray_condition,betray_number,betray_result,transform_condition,transform_number,transform_result,icon,betray_result_enemy,squad,building,enemy_panel_type,is_special_ai,no_battle_damage,duration,sangvis,betray_result_guns,betray_result_sangvis,betray_result_ai,betray_result_ai_content,mapping_guns,mapping_sangvis,mapping_fairy,mapping_squad,mapping_allyguns,mapping_allysangvis,mapping_allyfairy,mapping_allysquad,is_beyond_start,vehicle,betray_result_vehicle,mapping_vehicle,mapping_allyvehicle
2174,,,ally_team-10002174,"681,682,683,684,685",11,2174,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2175,,,ally_team-10002175,"686,687,688,689,690",12,2175,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2176,,,ally_team-10002176,"671,672,673,674,675",9,2176,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2177,,,ally_team-10002177,"676,677,678,679,680",10,2177,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2178,,,ally_team-10002178,"681,682,683,684,685",11,2178,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2179,,,ally_team-10002179,"686,687,688,689,690",12,2179,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2188,,,ally_team-10002188,"671,672,673,674,675",9,2188,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2189,,,ally_team-10002189,"676,677,678,679,680",10,2189,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2190,,,ally_team-10002190,"681,682,683,684,685",11,2190,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2191,,,ally_team-10002191,"686,687,688,689,690",12,2191,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2192,,,ally_team-10002192,"686,687,688,689,690",12,2192,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2193,,,ally_team-10002193,"686,687,688,689,690",12,2193,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2194,,,ally_team-10002194,"686,687,688,689,690",12,2194,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2195,,,ally_team-10002195,"686,687,688,689,690",12,2195,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2196,,,ally_team-10002196,"686,687,688,689,690",12,2196,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2197,,,ally_team-10002197,"686,687,688,689,690",12,2197,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2198,,,ally_team-10002198,"686,687,688,689,690",12,2198,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2204,,,ally_team-10002204,"686,687,688,689,690",0,2204,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2205,,,ally_team-10002205,"686,687,688,689,690",0,2205,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2206,,,ally_team-10002206,"686,687,688,689,690",0,2206,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2207,,,ally_team-10002207,"686,687,688,689,690",0,2207,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2208,,,ally_team-10002208,"686,687,688,689,690",0,2208,0,103;1;103,0;0;0,0,0,0,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2209,,,ally_team-10002209,"686,687,688,689,690",12,2209,0,1;1;1,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2210,,,ally_team-10002210,"686,687,688,689,690",12,2210,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2211,,,ally_team-10002211,"100061,100062,100063",0,2224,2,101;1;102,"9241,9240,9237,9238,9270,9241;0;1",2;4;3,"9250,9278;2223;9277-1","2,0;0;2",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2212,,,ally_team-10002212,"100061,100062,100063",0,2224,2,101;1;102,"9272,9273,9239,9236,9276,9272;0;2",2;4;3,"9250,9278;2223;9277-1","2,0;2;0",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2213,,,ally_team-10002213,"100061,100062,100063",0,2224,2,102;1;102,1;0;1,2;4;3,"9250,9278;2223;9277-1","0,2;0;2",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2214,,,ally_team-10002214,"100061,100062,100063",0,2224,2,102;1;102,1;0;1,2;4;3,"9250,9278;2223;9277-1","2,0;2;0",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2215,,,ally_team-10002215,728,0,2264,2,102;1;102,1;0;1,2,9013,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2216,,,ally_team-10002216,728,0,2264,2,102;1;102,1;0;1,4,2260,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2217,,,ally_team-10002217,728,0,2264,2,102;1;102,1;0;1,4,2267,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2218,,,ally_team-10002218,728,0,2283,2,101;1;101,"9106,9105;0;9106,9105",0,0,0,2,9113,1:132-2,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2219,,,ally_team-10002219,728,0,2283,2,101;1;101,"9086,9081;0;9086,9081",0,0,0,2,9087,1:113-2,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2220,,,ally_team-10002220,728,0,2283,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2221,,,ally_team-10002221,729,0,2283,1,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2222,,,ally_team-10002222,728,0,2313,0,102;1;101,"1;0;9320,9338,9318,9290,9317,9340,9319,9339,9320",2,9308,2,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2223,,,ally_team-10002223,728,0,2223,2,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2224,,,ally_team-10002224,728,0,2263,2,101;1;101,"9027,8994,8993,9023,9027;0;9027,8994,8993,9023,9027",0,0,0,2,9389,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2225,,,ally_team-10002225,728,0,2314,2,101;1;101,"9329,9326,9324,9331,9330,9325,9327,9328,9329;0;9329,9326,9324,9331,9330,9325,9327,9328,9329",0,0,0,2,9332,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2226,,,ally_team-10002226,728,0,2319,2,101;1;101,"9306,9316,9305,9346,9333,9335,9334,9307,9306;0;9306,9316,9305,9346,9333,9335,9334,9307,9306",0,0,0,2,9332,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2227,,,ally_team-10002227,716,0,2320,1,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2228,,,ally_team-10002228,728,0,2328,2,101;1;101,"9430,9443;0;9430,9443",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2229,,,ally_team-10002229,728,0,2328,2,101;1;101,"9423,9448;0;9423,9448",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2230,,,ally_team-10002230,728,0,2410,2,102;1;102,4;0;4,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2232,,,ally_team-10002232,752,0,2415,1,103;1;103,0;0;0,2;201;1,"10813;10817,10821;2","2;2,2;1",0,0,0,Army,"2415;2415,2415;0",0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2233,,,ally_team-10002233,753,0,2416,1,103;1;103,0;0;0,2;201;1,10813;10817;2,2;2;1,0,0,0,Army,2416;2416;0,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2234,,,ally_team-10002234,754,0,2417,1,103;1;103,0;0;0,2;201;1,"10813;10817,10821;2","2;2,1;1",0,0,0,Army,"2417;2417,0;0",0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2235,,,ally_team-10002235,753,0,2418,1,102;1;102,1;0;1,2,10813,2,0,0,0,Army,2418,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2236,,,ally_team-10002236,1,0,2433,2,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2237,,,ally_team-10002237,1,0,2441,2,101;1;101,"10984,10962,10961,10960,10950,10947;0;10984,10962,10961,10960,10950,10947",1,3,2,0,0,0,Army,2449,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2238,,,ally_team-10002238,1,0,2472,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2239,,,ally_team-10002239,1,0,2483,2,101;1;101,"11088,11087,11090,11089,11088;0;11088,11087,11090,11089,11088",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2240,profilePic_AI,ally0,ally_team-10002240,"723,724,725,726,727",22,2450,1,101;1;101,"10975,10981;0;10975,10981",1,5,2,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2241,,,ally_team-10002241,1,0,2503,2,101;1;101,"11217,11216,11215,11211,11217;0;11217,11216,11215,11211,11217",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2242,,,ally_team-10002242,739,22,1740,1,101;1;101,0;0;0,3,11189-1,2,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2243,,,ally_team-10002243,100791,0,2523,2,102;1;102,1;0;1,2,"11277,11280","2,2",0,0,0,Army,"2522,2522",0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2244,,,ally_team-10002244,100791,0,2539,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2245,,,ally_team-10002245,100791,0,2540,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2246,,,ally_team-10002246,100791,0,2541,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2247,,,ally_team-10002247,100791,0,2542,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2248,,,ally_team-10002248,100791,0,2471,2,101;1;101,"11065,11099,11098,11093,11094;0;11065,11099,11098,11093,11094",1,3,2,0,0,0,Army,2543,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2249,,,ally_team-10002249,100791,0,2441,2,101;1;101,"10984,10962,10961,10960,10950,10947;0;10984,10962,10961,10960,10950,10947",1,4,2,0,0,0,Army,2544,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2250,,,ally_team-10002250,1,0,2472,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2251,,,ally_team-10002251,1,0,2553,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2252,,,ally_team-10002252,1,0,2554,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2253,,,ally_team-10002253,1,0,2555,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2254,,,ally_team-10002254,1,0,2556,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2255,,,ally_team-10002255,1,0,2557,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2256,,,ally_team-10002256,1,0,2585,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2257,,,ally_team-10002257,1,0,2586,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2258,,,ally_team-10002258,1,0,2587,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2259,,,ally_team-10002259,100791,0,2579,2,101;1;101,"11463,11462,11461,11460,11463;0;11463,11462,11461,11460,11463",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2260,profilePic_AI,ally0,ally_team-10002260,"738,736,737,735",0,315502,2,102;1;101,"1;0;11467,11468",3,11468-2,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2261,,,ally_team-10002261,100791,0,315501,0,101;1;101,"11470,11468;0;11470,11468",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2262,,,ally_team-10002262,100791,0,2597,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2263,,,ally_team-10002263,1,0,2598,0,102;1;102,1;0;1,0,0,0,2,11492,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2264,,,ally_team-10002264,1,0,2599,0,101;1;101,"11496,11497;0;11496,11497",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2265,,,ally_team-10002265,752,0,2610,1,102;1;102,1;0;1,2,11527,2,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2266,,,ally_team-10002266,753,0,2611,1,103;1;103,0;0;0,1;201;2,"2;11531,11535,11532;11527","1;2,1,1;2",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2267,,,ally_team-10002267,753,0,2612,1,103;1;103,0;0;0,1;201;2,"2;11533,11538;11527","1;1,2;2",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2268,,,ally_team-10002268,754,0,2613,1,103;1;103,0;0;0,1;201;2,"2;11537,11532;11527","1;2,1;2",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2269,,,ally_team-10002269,754,0,2614,1,103;1;103,0;0;0,1;201;2,"2;11536,11532,11537;11527","1;2,1,1;2",0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2270,,,ally_team-10002270,753,0,2612,1,103;1;103,0;0;0,1;201;2,2;11533;11527,1;2;2,2,11538,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2271,,,ally_team-10002271,100791,0,2631,2,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2272,,,ally_team-10002272,100791,0,2635,2,101;1;101,"11675,11676,11654,11653,11652,11642,11639;0;11675,11676,11654,11653,11652,11642,11639",1,4,2,0,0,0,Army,2634,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2273,,,ally_team-10002273,100791,0,2636,2,101;1;101,"11662,11670,11669,11666,11655,11656,11662;0;11662,11670,11669,11666,11655,11656,11662",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2274,,,ally_team-10002274,100791,0,2637,2,101;1;101,"11662,11670,11669,11666,11655,11656,11662;0;11662,11670,11669,11666,11655,11656,11662",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2275,profilePic_AI,ally0,ally_team-10002275,"723,724,725,726,727",22,2450,1,101;1;101,"11667,11673;0;11667,11673",1,5,2,0,0,0,,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2276,,,ally_team-10002276,100791,0,2665,2,101;1;101,"11791,11790,11785,11786;0;11791,11790,11785,11786",1,3,2,0,0,0,Army,2666,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2277,,,ally_team-10002277,1,0,2673,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2278,,,ally_team-10002278,100791,0,2678,2,101;1;101,"11779,11782,11781,11780,11779;0;11779,11782,11781,11780,11779",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2279,,,ally_team-10002279,739,0,1740,1,101;1;101,0;0;0,3,11189-1,2,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2280,,,ally_team-10002280,100791,0,2678,2,101;1;101,"11907,11903,11909,11908,11907;0;11907,11903,11909,11908,11907",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2281,,,ally_team-10002281,100791,0,2715,2,101;1;101,"11933,11941,11942,11943,11933;0;11933,11941,11942,11943,11933",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2282,,,ally_team-10002282,100791,0,2747,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2283,,,ally_team-10002283,100791,0,2748,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2284,,,ally_team-10002284,100791,0,2749,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2285,,,ally_team-10002285,1,0,2757,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2286,,,ally_team-10002286,1,0,2758,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2287,,,ally_team-10002287,1,0,2758,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2288,,,ally_team-10002288,1,0,2759,0,103;1;103,0;0;0,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2289,,,ally_team-10002289,100791,0,2771,2,101;1;101,"12125,12122,12123,12124,12125;0;12125,12122,12123,12124,12125",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2290,,,ally_team-10002290,1,0,2777,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2291,,,ally_team-10002291,1,0,2778,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2292,,,ally_team-10002292,1,0,2779,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2293,,,ally_team-10002293,1,0,2780,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2294,,,ally_team-10002294,1,0,2781,0,102;1;102,2;0;2,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2295,,,ally_team-10002295,100791,0,2801,0,102;1;102,1;0;1,0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2296,,,ally_team-10002296,1,0,2802,0,102;1;102,1;0;1,0,0,0,2,12185,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2297,,,ally_team-10002297,1,0,2803,0,101;1;101,"12189,12190;0;12189,12190",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2298,,,ally_team-10002298,100791,0,315401,0,101;1;101,"12162,12160;0;12162,12160",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2299,profilePic_AI,ally0,ally_team-10002299,"731,732,733,734",0,315402,2,102;1;101,"1;0;12159,12160",3,12160-2,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2809,,,ally_team-10002809,1,0,2809,2,102;1;101,"1;0;12582,12538,12540,12541",3,12570-1,2,0,0,0,Army,2816,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2817,,,ally_team-10002817,1,0,2817,2,102;1;101,"1;0;12540,12541,12553,12554",3,12570-1,2,0,0,0,Army,2818,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2823,,,ally_team-10002823,1,0,2823,2,102;1;102,1;0;1,2,12645,2,0,0,0,Army,2824,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2828,,,ally_team-10002828,1,0,2828,2,102;1;102,1;0;1,2,12607,2,0,0,0,Army,2829,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2829,,,ally_team-10002829,1,0,2829,2,102;1;101,"1;0;12652,12652",1,2,2,0,0,0,Army,2828,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2832,,,ally_team-10002832,1,0,2832,2,102;1;102,1;0;2,3,12632-1,2,0,0,0,Army,2833,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2833,,,ally_team-10002833,1,0,2833,2,102;1;102,1;0;3,3,12632-1,2,0,0,0,Army,2831,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2835,,,ally_team-10002835,1,0,2835,2,102;1;101,"1;0;12620,12624,12615",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2849,,,ally_team-10002849,1,0,2849,2,101;1;101,"80512,80519,80518;0;80512,80519,80518",0,0,0,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2857,,,ally_team-10002857,828,0,2857,2,0;2;0,0;0;0,2,80546,1,0,0,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2863,,,ally_team-10002863,"829,830",0,2863,1,0;2;0,0;0;0,0,0,0,2,80626,0,Army,,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2864,,,ally_team-10002864,1,0,2864,2,102;1;102,2;0;2,2,80590,2,0,0,0,Army,2864,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
2865,,,ally_team-10002865,1,0,2865,2,102;1;102,1;0;1,2,80590,2,0,0,0,Army,2865,0,0,1,0,-1,0,,,,,,,,,,,,,,0,0,,,
7001,,,ally_team-10007001,"70001,70002,70003,70004,70005",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7002,,,ally_team-10007002,"70006,70007,70008,70009,70010",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7003,,,ally_team-10007003,"70011,70012,70013,70014,70015",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7004,,,ally_team-10007004,"70016,70017,70018,70019,70020",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7005,,,ally_team-10007005,"70021,70022,70023,70024,70025",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7006,,,ally_team-10007006,"70026,70027,70028,70029,70030",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7007,,,ally_team-10007007,"70031,70032,70033,70034,70035",0,1,1,0;20000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7008,,,ally_team-10007008,"70001,70002,70003,70004,70005",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7009,,,ally_team-10007009,"70006,70007,70008,70009,70010",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7010,,,ally_team-10007010,"70011,70012,70013,70014,70015",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7011,,,ally_team-10007011,"70016,70017,70018,70019,70020",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7012,,,ally_team-10007012,"70021,70022,70023,70024,70025",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7013,,,ally_team-10007013,"70026,70027,70028,70029,70030",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7014,,,ally_team-10007014,"70031,70032,70033,70034,70035",0,1,1,0;1;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7015,,,ally_team-10007015,"70031,70032,70033,70034,70035",0,1,1,0;0;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,,,,,,,0,0,,,
7101,,,ally_team-10007101,"70001,70002,70003,70004,70005",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,"1,2,23",,,,,,1,0,,,
7102,,,ally_team-10007102,"70001,70002,70003,70004,70005",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,10,,,,,,1,0,,,
7103,,,ally_team-10007103,"70021,70022,70023,70024,70025",0,1,1,0;21000;0,0;0;0,0,0,0,0,0,0,,,0,0,0,0,-1,0,,,,,,,,12,,,,,,1,0,,,
