id,name,description,conflict_type,max_tier,type,duration_type,duration,delay,probability,boss_available,armor_reduce_number,pow_number,dodge_number,hit_number,rate_number,critical_number,critical_damage_number,damage_reduce_number,damage_return_number,move_number,shield_number,arp_number,trigger_creation_id,trigger_creation_delay,is_form_play,buff_animation,buff_description,available_gun_type,available_gun_type2,def_number,defbreak_number,maxdef_number,cdr_number,forced_skill,fix_damage,night_view_percent,range_number,watch_id,orb_effect,hurt_id,hurt_cd,forced_debuff,parameter_value,buff_sp_attributes,match_hurt_type
241,Noire暴击判定触发,,241,1,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
242,Noire暴击被动触发,,242,1,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
243,Noire凋零印记,,243,36,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
244,Noire普攻被动触发,,244,1,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
247,Blanc命中易伤标记,,247,1,110,1,*102,0,1,1,0,0,0,0,0,0,0,*202,0,0,0,0,249,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
248,Blanc命中标记反馈,,248,20,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
249,Blanc命中3人提示,,249,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
250,Noire索敌纠正触发,,250,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
251,Noire索敌纠正嘲讽,,251,2,301,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
252,军方强无敌SP触发,,252,4,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,HitBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
253,军方强无敌命中上升,命中上升,253,10,103,1,9999,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,203,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
254,信标添加:HG,,254,1,101,1,180,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,857,0,0,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
255,信标添加:SMG,,255,1,101,1,180,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,858,0,0,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
256,信标添加:RF,,256,1,101,1,180,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,859,0,0,,,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
257,信标添加:AR,,257,1,101,1,180,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,860,0,0,,,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
258,信标添加:MG,,258,1,101,1,180,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,861,0,0,,,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
259,信标添加:SG,,259,1,101,1,180,0,0,1,0,150,0,0,0,0,0,0,0,0,0,0,862,0,0,,,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
260,信标反馈:HG,,260,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
261,信标反馈:SMG,,261,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
262,信标反馈:RF,,262,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
263,信标反馈:AR,,263,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
264,信标反馈:MG,,264,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
265,信标反馈:SG,,265,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
266,信标自爆触发,,266,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
267,信标报空,,267,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
280,镜像生存检测,,280,2,400,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
281,护盾叠加,护盾叠加,281,99,109,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,*101,0,220,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
282,生存检测器自毁触发,,282,1,400,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
283,冲击波移速下降,移速下降,205,5,205,1,180,0,0,1,0,0,0,0,0,0,0,0,0,80,0,0,205,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
284,电磁炮II检测中,,284,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
285,电磁炮II检测上,,285,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
286,电磁炮II检测下,,286,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
287,电磁炮II反馈中,,287,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
288,电磁炮II反馈上,,288,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
289,电磁炮II反馈下,,289,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
290,电磁炮反馈自毁触发,,290,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
291,电磁炮III检测中,,291,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
292,电磁炮III检测上,,292,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
293,电磁炮III检测下,,293,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
294,电磁炮IIII检测中,,294,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
295,电磁炮IIII检测上,,295,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
296,电磁炮IIII检测下,,296,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
297,电磁炮II反馈中,,287,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
298,电磁炮II反馈上,,288,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
299,电磁炮II反馈下,,289,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
301,机枪弹链,1层弹链|机枪可进行一次普攻,301,50,300,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
302,触发:突击者之眼2,突击者之眼2,302,1,400,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
303,触发:突击者之眼3,突击者之眼3,303,1,400,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
304,触发:炼金术士目标,炼金术士目标,304,2,400,1,*270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
305,触发:爆破打击,爆破打击,305,4,400,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
306,触发:火力专注SG,火力专注SG,306,4,400,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
307,触发:暴动宣告,触发:暴动宣告,307,1,400,1,*101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
308,触发:RFB,触发:RFB,308,4,400,1,*101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
310,触发：炮形态通电,电力ON,310,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
311,火力干扰法球触发,用来触发火力干扰普攻技能,311,1,400,1,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
312,掩护干扰法球触发,用来触发掩护干扰普攻技能,312,1,400,1,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
313,精确干扰法球触发,用来触发精确干扰普攻技能,313,1,400,1,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
314,突击干扰法球触发,用来触发突击干扰普攻技能,314,1,400,1,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
315,爆破践踏触发1,用来触发爆破践踏普攻技能,315,3,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
316,爆破践踏触发2,用来触发爆破践踏普攻技能,316,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
317,爆破践踏触发3,用来触发爆破践踏普攻技能,317,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
318,爆破践踏触发4,用来触发爆破践踏普攻技能,318,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
319,爆破践踏触发5,用来触发爆破践踏普攻技能,319,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
320,爆破践踏触发6,用来触发爆破践踏普攻技能,320,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
321,爆破践踏触发7,用来触发爆破践踏普攻技能,321,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
322,爆破践踏触发8,用来触发爆破践踏普攻技能,322,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
323,爆破践踏触发9,用来触发爆破践踏普攻技能,323,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
324,爆破践踏触发10,用来触发爆破践踏普攻技能,324,1,400,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
325,冲锋枪限定BUFF,冲锋枪限定,325,1,101,1,180,0,0,1,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,HitBuffText,1|2,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
326,自爆自伤触发,自爆自伤触发,326,1,400,1,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
327,加兰德弹匣计数,Ting！,327,8,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
328,重甲标记触发,重甲标记,328,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
329,烙印过载回避+扳机,烙印过载回避+扳机,329,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BlueFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
330,烙印过载攻击+扳机,烙印过载攻击+扳机,330,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
331,烙印过载攻击+扳机,烙印过载攻击+扳机,331,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
332,烙印过载攻击+扳机,烙印过载攻击+扳机,332,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
333,烙印过载攻击+扳机,烙印过载攻击+扳机,333,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
334,烙印过载攻击+扳机,烙印过载攻击+扳机,334,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
335,烙印过载攻击+扳机,烙印过载攻击+扳机,335,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
336,烙印过载攻击+扳机,烙印过载攻击+扳机,336,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
337,烙印过载攻击+扳机,烙印过载攻击+扳机,337,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
338,烙印过载攻击+扳机,烙印过载攻击+扳机,338,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
339,烙印过载攻击+扳机,烙印过载攻击+扳机,339,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
340,烙印过载回避+,烙印过载回避+,340,5,102,1,9999,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,202,0,1,,DodgeBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
341,烙印过载攻击-,烙印过载攻击-,341,5,201,1,9999,0,0,1,0,*202,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
342,烙印过载攻击+,攻击+,342,5,101,1,9999,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
343,烙印过载回避-,回避-,343,5,102,1,9999,0,0,1,0,0,*202,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
344,地狱犬激光扳机,重甲标记,344,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
345,黄金妖精特效附着,,345,1,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
346,黄金型特效附着,,346,1,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
347,G11普攻屏蔽,G11普攻屏蔽,347,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
348,法官防御形态,,348,2,110,1,*101,0,0,1,0,0,0,0,0,0,0,30,0,0,0,0,670,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
349,法官狂怒形态,,349,1,110,1,9999,0,0,1,0,0,0,0,0,0,0,150,0,0,0,0,671,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
350,法官狂怒形态火力上升,火力上升,350,5,101,1,*101,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,201,0,1,YellowFlash,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
351,触发:迅雷普攻,,351,1,400,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
352,触发:迅雷额外伤害,,352,1,400,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
353,触发:迅雷锁定触发,,353,1,400,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
354,触发:骨姬普攻触发,,354,1,400,1,*101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
355,计数:K2形态切换开关,,355,2,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
356,计数:K2枪管温度,,356,15,400,1,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
357,计数:K2枪管过热,,357,5,201,1,9999,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,205,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
358,计数:K2枪管开火中,,358,2,400,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
359,计数:K2枪管过热计数(仮),,359,1,400,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
360,触发:K2下转换条件,,360,2,400,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
361,计数:K2标记模式计数(仮),,361,1,400,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
362,效果:K2标记火力,,362,10,101,1,9999,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
363,计数:K2标记消除,,363,1,400,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
364,计数:K2标记标识,,364,2,400,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
365,标记模式移速下降,移速下降,365,1,205,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,*201,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
366,标记模式闪避下降,闪避下降,366,1,202,1,9999,0,0,1,0,0,*201,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
367,过热额外伤害下降,火力下降,367,1,201,1,9999,0,0,1,0,*201,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
368,过热额外命中下降,闪避下降,368,1,203,1,9999,0,0,1,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
369,效果:K2标记命中,,369,10,103,1,9999,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,1,,PowBuffText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
370,效果:K2狂热命中减益,,370,5,203,1,9999,0,0,0,0,0,0,*201,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
371,人偶,,371,1,400,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
372,黑化闪燕战争神之枪,,372,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
373,黑化闪燕河流神之瓶,,373,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
374,黑化闪燕防狼神之箭,,374,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
375,黑化闪燕太阳神之衡,,375,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
376,悲恸人形立场,,376,2,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,966,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
377,悲恸人形继电器,,377,2,101,1,20,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,YellowFlash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
378,德莉莎转阶段,,378,2,204,1,99999,0,0,1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
379,M16闪光弹,,379,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
380,M16燃烧弹,,380,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
381,M16烟雾弹,,381,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
382,M16枪榴弹,,382,1,400,1,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
383,M16无敌,,383,1,120,1,*101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
384,代理人无敌,,383,1,120,1,*102,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,ShieldText,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
386,M16眩晕,眩晕，不能行动,221,1,221,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
387,M16命中下降,命中下降,209,1,204,1,30,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,208,0,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
388,M16移速下降,移速下降,210,1,205,1,30,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
389,M16空袭标记触发,,389,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
390,M16空袭触发,,390,1,400,1,9999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
391,M16闪光弹禁足,,391,1,205,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
393,中介禁足1,,393,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
394,中介禁足2,,394,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
395,中介禁足3,,395,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
396,中介禁足自身,,396,1,205,1,99999,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
397,AUG触发,,397,1,400,1,*101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
401,起源弹左1,,401,2,400,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
