id,type,arg,code,item_name,introduction,rank,sort,initial_num,daily_limit,upper_limit,consume_type,item_access,detail_introduction,is_hide_info
1160,5,1,profilePic_WA2000_swimsuit,item-10001160,item-20001160,1,0,,,0,0,,item-30001160,0
1161,5,1,profilePic_FN57_swimsuit,item-10001161,item-20001161,1,0,,,0,0,,item-30001161,0
1162,5,1,profilePic_PKP_yukata,item-10001162,item-20001162,1,0,,,0,0,,item-30001162,0
1163,5,1,profilePic_G36C_yukata,item-10001163,item-20001163,1,0,,,0,0,,item-30001163,0
1164,5,1,profilePic_OTs14_yukata,item-10001164,item-20001164,1,0,,,0,0,,item-30001164,0
1165,5,1,profilePic_KLIN_yukata,item-10001165,item-20001165,1,0,,,0,0,,item-30001165,0
1166,5,1,profilePic_MP5_yukata,item-10001166,item-20001166,1,0,,,0,0,,item-30001166,0
1167,5,1,profilePic_M249SAW_leisurewear,item-10001167,item-20001167,1,0,,,0,0,,item-30001167,0
1168,5,1,profilePic_9A91_leisurewear,item-10001168,item-20001168,1,0,,,0,0,,item-30001168,0
1169,5,1,profilePic_G3_leisurewear,item-10001169,item-20001169,1,0,,,0,0,,item-30001169,0
1170,5,1,profilePic_MG3_leisurewear,item-10001170,item-20001170,1,0,,,0,0,,item-30001170,0
1171,5,1,profilePic_TAR-21_leisurewear,item-10001171,item-20001171,1,0,,,0,0,,item-30001171,0
1172,5,1,profilePic_2016halloween,item-10001172,item-20001172,1,0,,,0,0,,item-30001172,0
1173,5,1,profilePic_Welrod_halloween2,item-10001173,item-20001173,1,0,,,0,0,,item-30001173,0
1174,5,1,profilePic_79type_halloween2,item-10001174,item-20001174,1,0,,,0,0,,item-30001174,0
1175,5,1,profilePic_IWS2000_halloween2,item-10001175,item-20001175,1,0,,,0,0,,item-30001175,0
1176,5,1,profilePic_P7_halloween2,item-10001176,item-20001176,1,0,,,0,0,,item-30001176,0
1177,5,1,profilePic_Spitfire_halloween2,item-10001177,item-20001177,1,0,,,0,0,,item-30001177,0
1178,5,1,profilePic_FNFNC_halloween2,item-10001178,item-20001178,1,0,,,0,0,,item-30001178,0
1179,5,1,profilePic_SuperSASS_halloween2,item-10001179,item-20001179,1,0,,,0,0,,item-30001179,0
1180,5,1,profilePic_rank5_RFB,item-10001180,item-20001180,1,0,,,0,0,,item-30001180,0
1181,5,1,profilePic_rank5_SAT8,item-10001181,item-20001181,1,0,,,0,0,,item-30001181,0
1182,5,1,profilePic_rank4_USAS12,item-10001182,item-20001182,1,0,,,0,0,,item-30001182,0
1183,5,1,profilePic_rank5_Vector,item-10001183,item-20001183,1,0,,,0,0,,item-30001183,0
1184,5,1,profilePic_rank4_Spitfire,item-10001184,item-20001184,1,0,,,0,0,,item-30001184,0
1185,5,1,card_rank7_kar98k,item-10001185,item-20001185,1,0,,,0,0,,item-30001185,0
1186,5,1,card_rankQ_M4A1,item-10001186,item-20001186,1,0,,,0,0,,item-30001186,0
1187,5,1,card_rankK_M16A1,item-10001187,item-20001187,1,0,,,0,0,,item-30001187,0
1188,5,1,card_rank10_HALLOWEEN,item-10001188,item-20001188,1,0,,,0,0,,item-30001188,0
1189,5,1,card_rankQ_dinergate,item-10001189,item-20001189,1,0,,,0,0,,item-30001189,0
1190,5,1,profilePic_Kiana_GGSD,item-10001190,item-20001190,1,0,,,0,0,,item-30001190,0
1191,5,1,profilePic_Bronya_GGSD,item-10001191,item-20001191,1,0,,,0,0,,item-30001191,0
1192,5,1,profilePic_Seele_GGSD,item-10001192,item-20001192,1,0,,,0,0,,item-30001192,0
1193,5,1,profilePic_souvenir_GGSD,item-10001193,item-20001193,1,0,,,0,0,,item-30001193,0
1194,5,1,profilePic_Kiana_origin,item-10001194,item-20001194,1,0,,,0,0,,item-30001194,0
1195,5,1,profilePic_RaidenMei_origin,item-10001195,item-20001195,1,0,,,0,0,,item-30001195,0
1196,5,1,profilePic_Bronya_origin,item-10001196,item-20001196,1,0,,,0,0,,item-30001196,0
1197,5,1,profilePic_Theresa_origin,item-10001197,item-20001197,1,0,,,0,0,,item-30001197,0
1198,5,1,profilePic_Himeko_origin,item-10001198,item-20001198,1,0,,,0,0,,item-30001198,0
1199,5,1,profilePic_Seele_origin,item-10001199,item-20001199,1,0,,,0,0,,item-30001199,0
1200,5,1,card_souvenir1_GGSD,item-10001200,item-20001200,1,0,,,0,0,,item-30001200,0
1201,5,1,card_souvenir2_GGSD,item-10001201,item-20001201,1,0,,,0,0,,item-30001201,0
1202,5,1,card_souvenir3_GGSD,item-10001202,item-20001202,1,0,,,0,0,,item-30001202,0
1203,5,1,profilePic_M1928A1_manwear,item-10001203,item-20001203,1,0,,,0,0,,item-30001203,0
1204,5,1,profilePic_Contender_manwear,item-10001204,item-20001204,1,0,,,0,0,,item-30001204,0
1205,5,1,profilePic_PKP_manwear,item-10001205,item-20001205,1,0,,,0,0,,item-30001205,0
1206,5,1,profilePic_MG5_manwear,item-10001206,item-20001206,1,0,,,0,0,,item-30001206,0
1207,5,1,profilePic_AEK999_manwear,item-10001207,item-20001207,1,0,,,0,0,,item-30001207,0
1208,5,1,profilePic_PzB39_manwear,item-10001208,item-20001208,1,0,,,0,0,,item-30001208,0
1209,5,1,profilePic_G36_manwear,item-10001209,item-20001209,1,0,,,0,0,,item-30001209,0
1210,5,1,profilePic_2017manwear,item-10001210,item-20001210,1,0,,,0,0,,item-30001210,0
1211,5,1,cg_manwear,item-10001211,item-20001211,1,0,,,0,0,,item-30001211,0
1212,5,1,profilePic_2016xmas,item-10001212,item-20001212,1,0,,,0,0,,item-30001212,0
1213,5,1,cg_christmas_bed,item-10001213,item-20001213,1,0,,,0,0,,item-30001213,0
1214,5,1,cg_christmas_room,item-10001214,item-20001214,1,0,,,0,0,,item-30001214,0
1215,5,1,profilePic_RFB_xmas2,item-10001215,item-20001215,1,0,,,0,0,,item-30001215,0
1216,5,1,profilePic_G11_xmas2,item-10001216,item-20001216,1,0,,,0,0,,item-30001216,0
1217,5,1,profilePic_ZastavaM21_xmas2,item-10001217,item-20001217,1,0,,,0,0,,item-30001217,0
1218,5,1,profilePic_CZ75_xmas2,item-10001218,item-20001218,1,0,,,0,0,,item-30001218,0
1219,5,1,profilePic_Ameli_xmas2,item-10001219,item-20001219,1,0,,,0,0,,item-30001219,0
1220,5,1,profilePic_M1918_xmas2,item-10001220,item-20001220,1,0,,,0,0,,item-30001220,0
1221,5,1,profilePic_OC44_xmas2,item-10001221,item-20001221,1,0,,,0,0,,item-30001221,0
1222,5,1,profilePic_bonus1_xmas2,item-10001222,item-20001222,1,0,,,0,0,,item-30001222,0
1223,5,1,profilePic_bonus2_xmas2,item-10001223,item-20001223,1,0,,,0,0,,item-30001223,0
1224,5,1,profilePic_bonus3_xmas2,item-10001224,item-20001224,1,0,,,0,0,,item-30001224,0
1225,5,1,profilePic_bonus4_xmas2,item-10001225,item-20001225,1,0,,,0,0,,item-30001225,0
1226,5,1,card_bonus5_xmas,item-10001226,item-20001226,1,0,,,0,0,,item-30001226,0
1227,5,1,profilePic_bonus1_fz1year,item-10001227,item-20001227,1,0,,,0,0,,item-30001227,0
1228,5,1,profilePic_comic_AC130_1,item-10001228,item-20001228,1,0,,,0,0,,item-30001228,0
1229,5,2,profilePic_comic_AC130_2,item-10001229,item-20001229,1,0,,,0,0,,item-30001229,0
1230,5,3,profilePic_comic_AC130_3,item-10001230,item-20001230,1,0,,,0,0,,item-30001230,0
1231,5,1,profilePic_M99_leisurewear2,item-10001231,item-20001231,1,0,,,0,0,,item-30001231,0
1232,5,1,profilePic_NZ75_leisurewear2,item-10001232,item-20001232,1,0,,,0,0,,item-30001232,0
1233,5,1,profilePic_SPP1_leisurewear2,item-10001233,item-20001233,1,0,,,0,0,,item-30001233,0
1234,5,1,profilePic_SUPERSHORTY_leisurewear2,item-10001234,item-20001234,1,0,,,0,0,,item-30001234,0
1235,5,1,profilePic_RMB93_leisurewear2,item-10001235,item-20001235,1,0,,,0,0,,item-30001235,0
1236,5,1,card_rankA_taiwanOne,item-10001236,item-20001236,1,0,,,0,0,,item-30001236,0
1237,5,1,profilePic_2018winter,item-10001237,item-20001237,1,0,,,0,0,,item-30001237,0
1238,5,1,card_rankA_2018winter,item-10001238,item-20001238,1,0,,,0,0,,item-30001238,0
1239,5,1,profilePic_DSR50_newyear2,item-10001239,item-20001239,1,0,,,0,0,,item-30001239,0
1240,5,1,profilePic_SAT8_newyear2,item-10001240,item-20001240,1,0,,,0,0,,item-30001240,0
1241,5,1,profilePic_ART556_newyear2,item-10001241,item-20001241,1,0,,,0,0,,item-30001241,0
1242,5,1,profilePic_JS05_newyear2,item-10001242,item-20001242,1,0,,,0,0,,item-30001242,0
1243,5,1,profilePic_MK23_newyear2,item-10001243,item-20001243,1,0,,,0,0,,item-30001243,0
1244,5,1,profilePic_M590_newyear2,item-10001244,item-20001244,1,0,,,0,0,,item-30001244,0
1245,5,1,profilePic_81typeR_newyear2,item-10001245,item-20001245,1,0,,,0,0,,item-30001245,0
1246,5,1,profilePic_LWMMG_newyear2,item-10001246,item-20001246,1,0,,,0,0,,item-30001246,0
1247,5,1,profilePic_88type_newyear2,item-10001247,item-20001247,1,0,,,0,0,,item-30001247,0
1248,5,1,profilePic_comic_AC130_4,item-10001248,item-20001248,1,0,,,0,0,,item-30001248,0
1249,5,1,profilePic_2018newyear,item-10001249,item-20001249,1,0,,,0,0,,item-30001249,0
1250,5,1,cg_2018newyear,item-10001250,item-20001250,1,0,,,0,0,,item-30001250,0
1251,5,1,card_2018newyear,item-10001251,item-20001251,1,0,,,0,0,,item-30001251,0
1252,5,1,profilePic_Vector_wedding2,item-10001252,item-20001252,1,0,,,0,0,,item-30001252,0
1253,5,1,profilePic_FN57_wedding2,item-10001253,item-20001253,1,0,,,0,0,,item-30001253,0
1254,5,1,profilePic_MP5_wedding2,item-10001254,item-20001254,1,0,,,0,0,,item-30001254,0
1255,5,1,profilePic_G36_wedding2,item-10001255,item-20001255,1,0,,,0,0,,item-30001255,0
1256,5,1,profilePic_56-1type_wedding2,item-10001256,item-20001256,1,0,,,0,0,,item-30001256,0
1257,5,1,profilePic_SV98_wedding2,item-10001257,item-20001257,1,0,,,0,0,,item-30001257,0
1258,5,1,profilePic_2018weeding,item-10001258,item-20001258,1,0,,,0,0,,item-30001258,0
1259,5,1,cg_2018wedding,item-10001259,item-20001259,1,0,,,0,0,,item-30001259,0
1260,5,1,card_rank4_Easter,item-10001260,item-20001260,1,0,,,0,0,,item-30001260,0
1261,5,1,profilePic_Easter_bunny,item-10001261,item-20001261,1,0,,,0,0,,item-30001261,0
1262,5,1,profilePic_rank4_M1911Mod,item-10001262,item-20001262,1,0,,,0,0,,item-30001262,0
1263,5,1,profilePic_rank4_FN49Mod,item-10001263,item-20001263,1,0,,,0,0,,item-30001263,0
1264,5,1,profilePic_rank5_M4A1Mod,item-10001264,item-20001264,1,0,,,0,0,,item-30001264,0
1265,5,1,profilePic_rank5_AR15Mod,item-10001265,item-20001265,1,0,,,0,0,,item-30001265,0
1266,5,1,profilePic_rank4_IDWMod,item-10001266,item-20001266,1,0,,,0,0,,item-30001266,0
1267,5,1,profilePic_rank4_64typeMod,item-10001267,item-20001267,1,0,,,0,0,,item-30001267,0
1268,5,1,profilePic_rank4_M1895Mod,item-10001268,item-20001268,1,0,,,0,0,,item-30001268,0
1269,5,1,profilePic_rank5_M1891Mod,item-10001269,item-20001269,1,0,,,0,0,,item-30001269,0
1270,5,1,profilePic_rank5_M1918Mod,item-10001270,item-20001270,1,0,,,0,0,,item-30001270,0
1271,5,1,profilePic_rank4_MP446Mod,item-10001271,item-20001271,1,0,,,0,0,,item-30001271,0
1272,5,1,profilePic_k2_mzf,item-10001272,item-20001272,1,0,,,0,0,,item-30001272,0
1273,5,1,profilePic_k5_mzf,item-10001273,item-20001273,1,0,,,0,0,,item-30001273,0
1274,5,1,profilePic_klin_mzf,item-10001274,item-20001274,1,0,,,0,0,,item-30001274,0
1275,5,1,profilePic_63type_mzf,item-10001275,item-20001275,1,0,,,0,0,,item-30001275,0
1276,5,1,profilePic_aek999_djmax,item-10001276,item-20001276,1,0,,,0,0,,item-30001276,0
1277,5,1,profilePic_K2_djmax,item-10001277,item-20001277,1,0,,,0,0,,item-30001277,0
1278,5,1,profilePic_m950a_djmax,item-10001278,item-20001278,1,0,,,0,0,,item-30001278,0
1279,5,1,profilePic_thunder50_djmax,item-10001279,item-20001279,1,0,,,0,0,,item-30001279,0
1280,5,1,profilePic_tmp_djmax,item-10001280,item-20001280,1,0,,,0,0,,item-30001280,0
1281,5,1,profilePic_clear_origin,item-10001281,item-20001281,1,0,,,0,0,,item-30001281,0
1282,5,1,profilePic_fail_origin,item-10001282,item-20001282,1,0,,,0,0,,item-30001282,0
1283,5,1,profilePic_login_djmax,item-10001283,item-20001283,1,0,,,0,0,,item-30001283,0
1284,5,1,profilePic_clear_djmax,item-10001284,item-20001284,1,0,,,0,0,,item-30001284,0
1285,5,1,profilePic_fail_djmax,item-10001285,item-20001285,1,0,,,0,0,,item-30001285,0
1286,5,1,card_souvenir_djmax,item-10001286,item-20001286,1,0,,,0,0,,item-30001286,0
1287,5,1,profilePic_comic_AC130_5,item-10001287,item-20001287,1,0,,,0,0,,item-30001287,0
1288,5,1,profilePic_2017oneyear,item-10001288,item-20001288,1,0,,,0,0,,item-30001288,0
1289,5,1,card_2017oneyear,item-10001289,item-20001289,1,0,,,0,0,,item-30001289,0
1290,5,1,profilePic_DSR50_znq,item-10001290,item-20001290,1,0,,,0,0,,item-30001290,0
1291,5,1,profilePic_Grizzly_znq,item-10001291,item-20001291,1,0,,,0,0,,item-30001291,0
1292,5,1,profilePic_Welrod_znq,item-10001292,item-20001292,1,0,,,0,0,,item-30001292,0
1293,5,1,profilePic_ZastavaM21_znq,item-10001293,item-20001293,1,0,,,0,0,,item-30001293,0
1294,5,1,profilePic_M1873_znq,item-10001294,item-20001294,1,0,,,0,0,,item-30001294,0
1295,5,1,profilePic_UMP9_znq,item-10001295,item-20001295,1,0,,,0,0,,item-30001295,0
1296,5,1,profilePic_UMP45_znq,item-10001296,item-20001296,1,0,,,0,0,,item-30001296,0
1297,5,1,profilePic_IDW_znq,item-10001297,item-20001297,1,0,,,0,0,,item-30001297,0
1298,5,1,profilePic_EVO3_znq,item-10001298,item-20001298,1,0,,,0,0,,item-30001298,0
1299,5,1,profilePic_rank0_anniv2_M4,item-10001299,item-20001299,1,0,,,0,0,,item-30001299,0
1300,5,1,profilePic_rank0_anniv2_AR15,item-10001300,item-20001300,1,0,,,0,0,,item-30001300,0
1301,5,1,profilePic_rank0_anniv2_AN94,item-10001301,item-20001301,1,0,,,0,0,,item-30001301,0
1302,5,1,profilePic_rank0_anniv2_AK12,item-10001302,item-20001302,1,0,,,0,0,,item-30001302,0
1303,5,1,profilePic_mask,item-10001303,item-20001303,1,0,,,0,0,,item-30001303,0
1304,5,1,card_2018twoyear,item-10001304,item-20001304,1,0,,,0,0,,item-30001304,0
1305,5,1,profilePic_comic_AC130_6,item-10001305,item-20001305,1,0,,,0,0,,item-30001305,0
1306,5,1,profilePic_2018twoyear,item-10001306,item-20001306,1,0,,,0,0,,item-30001306,0
1307,5,1,profilePic_Carcano1891_childrensday18,item-10001307,item-20001307,1,0,,,0,0,,item-30001307,0
1308,5,1,profilePic_Carcano1938_childrensday18,item-10001308,item-20001308,1,0,,,0,0,,item-30001308,0
1309,5,1,profilePic_FN57_childrensday18,item-10001309,item-20001309,1,0,,,0,0,,item-30001309,0
1310,5,1,profilePic_PP19_childrensday18,item-10001310,item-20001310,1,0,,,0,0,,item-30001310,0
1311,5,1,profilePic_CBJMS_childrensday18,item-10001311,item-20001311,1,0,,,0,0,,item-30001311,0
1312,5,1,profilePic_Thunder50_childrensday18,item-10001312,item-20001312,1,0,,,0,0,,item-30001312,0
1313,5,1,profilePic_2018dwj_1,item-10001313,item-20001313,1,0,,,0,0,,item-30001313,0
1314,5,1,profilePic_2018dwj_2,item-10001314,item-20001314,1,0,,,0,0,,item-30001314,0
1315,5,1,card_2018dwj,item-10001315,item-20001315,1,0,,,0,0,,item-30001315,0
1316,5,1,profilePic_bonus1_Korea1year,item-10001316,item-20001316,1,0,,,0,0,,item-30001316,0
1317,5,1,card_rankA_taiwanKorea1year,item-10001317,item-20001317,1,0,,,0,0,,item-30001317,0
1318,5,1,profilePic_rank5_M1873Mod,item-10001318,item-20001318,1,0,,,0,0,,item-30001318,0
1319,5,1,profilePic_rank4_SV98Mod,item-10001319,item-20001319,1,0,,,0,0,,item-30001319,0
1320,5,1,profilePic_rank4_G3Mod,item-10001320,item-20001320,1,0,,,0,0,,item-30001320,0
1321,5,1,profilePic_rank4_BrenMKMod,item-10001321,item-20001321,1,0,,,0,0,,item-30001321,0
1322,5,1,profilePic_jxnpr18_NTW20,item-10001322,item-20001322,1,0,,,0,0,,item-30001322,0
1323,5,1,profilePic_jxnpr18_Contender,item-10001323,item-20001323,1,0,,,0,0,,item-30001323,0
1324,5,1,profilePic_jxnpr18_M950A,item-10001324,item-20001324,1,0,,,0,0,,item-30001324,0
1325,5,1,profilePic_jxnpr18_G28,item-10001325,item-20001325,1,0,,,0,0,,item-30001325,0
1326,5,1,profilePic_jxnpr18_GepardM1,item-10001326,item-20001326,1,0,,,0,0,,item-30001326,0
1327,5,1,profilePic_ntw20_2018jxnpr,item-10001327,item-20001327,1,0,,,0,0,,item-30001327,0
1328,5,1,cg_2018jxnpr,item-10001328,item-20001328,1,0,,,0,0,,item-30001328,0
1329,5,1,card_maid_2018jxnpr,item-10001329,item-20001329,1,0,,,0,0,,item-30001329,0
1330,5,1,profilePic_fireworks_2018,item-10001330,item-20001330,1,0,,,0,0,,item-30001330,0
1331,5,1,cg6,item-10001331,item-20001331,1,0,,,0,0,,item-30001331,0
1332,5,1,profilePic_sop_2018summer,item-10001332,item-20001332,1,0,,,0,0,,item-30001332,0
1333,5,1,card_lastflight_2018summer,item-10001333,item-20001333,1,0,,,0,0,,item-30001333,0
1334,5,1,profilePic_swimsuit18_G41,item-10001334,item-20001334,1,0,,,0,0,,item-30001334,0
1335,5,1,profilePic_swimsuit18_AK12,item-10001335,item-20001335,1,0,,,0,0,,item-30001335,0
1336,5,1,profilePic_swimsuit18_AA12,item-10001336,item-20001336,1,0,,,0,0,,item-30001336,0
1337,5,1,profilePic_swimsuit18_AN94,item-10001337,item-20001337,1,0,,,0,0,,item-30001337,0
1338,5,1,profilePic_swimsuit18_MP7,item-10001338,item-20001338,1,0,,,0,0,,item-30001338,0
1339,5,1,profilePic_swimsuit18_FNFAL,item-10001339,item-20001339,1,0,,,0,0,,item-30001339,0
1340,5,1,profilePic_swimsuit18_G36,item-10001340,item-20001340,1,0,,,0,0,,item-30001340,0
1341,5,1,profilePic_swimsuit18_SPAS12,item-10001341,item-20001341,1,0,,,0,0,,item-30001341,0
1342,5,1,profilePic_swimsuit18_Ameli,item-10001342,item-20001342,1,0,,,0,0,,item-30001342,0
1343,5,1,profilePic_swimsuit18_P38,item-10001343,item-20001343,1,0,,,0,0,,item-30001343,0
1344,5,1,profilePic_rank5_M4SOPMODIIMod,item-10001344,item-20001344,1,0,,,0,0,,item-30001344,0
1345,5,1,profilePic_rank5_UMP45Mod1,item-10001345,item-20001345,1,0,,,0,0,,item-30001345,0
1346,5,1,card_2018beach,item-10001346,item-20001346,1,0,,,0,0,,item-30001346,0
1347,5,1,profilePic_G41_2018beach,item-10001347,item-20001347,1,0,,,0,0,,item-30001347,0
1348,5,1,cg_2018beach_sea,item-10001348,item-20001348,1,0,,,0,0,,item-30001348,0
1349,5,1,cg_2018Autumn_moon,item-10001349,item-20001349,1,0,,,0,0,,item-30001349,0
1350,5,1,profilePic_mg5_rock,item-10001350,item-20001350,1,0,,,0,0,,item-30001350,0
1351,5,1,profilePic_g11_rock,item-10001351,item-20001351,1,0,,,0,0,,item-30001351,0
1352,5,1,profilePic_m1887_rock,item-10001352,item-20001352,1,0,,,0,0,,item-30001352,0
1353,5,1,profilePic_80type_rock,item-10001353,item-20001353,1,0,,,0,0,,item-30001353,0
1354,5,1,profilePic_m1897_rock,item-10001354,item-20001354,1,0,,,0,0,,item-30001354,0
1355,5,1,profilePic_concert_wa2000,item-10001355,item-20001355,1,0,,,0,0,,item-30001355,0
1356,5,1,card_concert2018,item-10001356,item-20001356,1,0,,,0,0,,item-30001356,0
1357,5,1,profilePic_halloween2018,item-10001357,item-20001357,1,0,,,0,0,,item-30001357,0
1358,5,1,card_halloween2018,item-10001358,item-20001358,1,0,,,0,0,,item-30001358,0
1359,5,1,cg_halloween2018,item-10001359,item-20001359,1,0,,,0,0,,item-30001359,0
1360,5,1,profilePic_SAT8_halloween2018,item-10001360,item-20001360,1,0,,,0,0,,item-30001360,0
1361,5,1,profilePic_TAC50_halloween2018,item-10001361,item-20001361,1,0,,,0,0,,item-30001361,0
1362,5,1,profilePic_MDR_halloween2018,item-10001362,item-20001362,1,0,,,0,0,,item-30001362,0
1363,5,1,profilePic_FAMAS_halloween2018,item-10001363,item-20001363,1,0,,,0,0,,item-30001363,0
1364,5,1,profilePic_BrenMK_halloween2018,item-10001364,item-20001364,1,0,,,0,0,,item-30001364,0
1365,5,1,profilePic_F1_halloween2018,item-10001365,item-20001365,1,0,,,0,0,,item-30001365,0
1366,5,1,profilePic_rank4_StenMK2mod1,item-10001366,item-20001366,1,0,,,0,0,,item-30001366,0
1367,5,1,profilePic_rank4_M14mod1,item-10001367,item-20001367,1,0,,,0,0,,item-30001367,0
1368,5,1,profilePic_rank5_G36mod1,item-10001368,item-20001368,1,0,,,0,0,,item-30001368,0
1369,5,1,profilePic_rank4_LWMMGmod1,item-10001369,item-20001369,1,0,,,0,0,,item-30001369,0
1370,5,1,profilePic_HK21_idol2018,item-10001370,item-20001370,1,0,,,0,0,,item-30001370,0
1371,5,1,profilePic_JS-127_idol2018,item-10001371,item-20001371,1,0,,,0,0,,item-30001371,0
1372,5,1,profilePic_PM06_idol2018,item-10001372,item-20001372,1,0,,,0,0,,item-30001372,0
1373,5,1,profilePic_USAS12_idol2018,item-10001373,item-20001373,1,0,,,0,0,,item-30001373,0
1374,5,1,profilePic_HK45_idol2018,item-10001374,item-20001374,1,0,,,0,0,,item-30001374,0
1375,5,1,profilePic_M1895_idol2018,item-10001375,item-20001375,1,0,,,0,0,,item-30001375,0
1376,5,1,profilePic_ws2018,item-10001376,item-20001376,1,0,,,0,0,,item-30001376,0
1377,5,1,card_ws2018,item-10001377,item-20001377,1,0,,,0,0,,item-30001377,0
1378,5,1,profilePic_Xmas18_Px4Storm,item-10001378,item-20001378,1,0,,,0,0,,item-30001378,0
1379,5,1,profilePic_Xmas18_P90,item-10001379,item-20001379,1,0,,,0,0,,item-30001379,0
1380,5,1,profilePic_Xmas18_ART556,item-10001380,item-20001380,1,0,,,0,0,,item-30001380,0
1381,5,1,profilePic_Xmas18_FP6,item-10001381,item-20001381,1,0,,,0,0,,item-30001381,0
1382,5,1,profilePic_Xmas18_FN57,item-10001382,item-20001382,1,0,,,0,0,,item-30001382,0
1383,5,1,profilePic_Xmas18_G36,item-10001383,item-20001383,1,0,,,0,0,,item-30001383,0
1384,5,1,profilePic_Xmas18_TMP,item-10001384,item-20001384,1,0,,,0,0,,item-30001384,0
1385,5,1,profilePic_Xmas18_candy,item-10001385,item-20001385,1,0,,,0,0,,item-30001385,0
1386,5,1,profilePic_Xmas18_deer,item-10001386,item-20001386,1,0,,,0,0,,item-30001386,0
1387,5,1,card_Xmas18,item-10001387,item-20001387,1,0,,,0,0,,item-30001387,0
1388,5,1,cg_Xmas18,item-10001388,item-20001388,1,0,,,0,0,,item-30001388,0
1389,5,1,profilePic_comic_AC130_7,item-10001389,item-20001389,1,0,,,0,0,,item-30001389,0
1390,5,1,profilePic_Xmas18_coffee,item-10001390,item-20001390,1,0,,,0,0,,item-30001390,0
1391,5,1,card_Xmas18_coffee,item-10001391,item-20001391,1,0,,,0,0,,item-30001391,0
1392,5,1,profilePic_newyear18_Type64-AR,item-10001392,item-20001392,1,0,,,0,0,,item-30001392,0
1393,5,1,profilePic_newyear18_RFB,item-10001393,item-20001393,1,0,,,0,0,,item-30001393,0
1394,5,1,profilePic_newyear18_Type100,item-10001394,item-20001394,1,0,,,0,0,,item-30001394,0
1395,5,1,profilePic_newyear18_Carcano1938,item-10001395,item-20001395,1,0,,,0,0,,item-30001395,0
1396,5,1,profilePic_newyear18_Carcano1891,item-10001396,item-20001396,1,0,,,0,0,,item-30001396,0
1397,5,1,profilePic_newyear18_M1014,item-10001397,item-20001397,1,0,,,0,0,,item-30001397,0
1398,5,1,profilePic_newyear18_ASVAL,item-10001398,item-20001398,1,0,,,0,0,,item-30001398,0
1399,5,1,profilePic_newyear18_Type62,item-10001399,item-20001399,1,0,,,0,0,,item-30001399,0
1400,5,1,profilePic_Pizex19_UMP45,item-10001400,item-20001400,1,0,,,0,0,,item-30001400,0
1401,5,1,profilePic_2zn_tw,item-10001401,item-20001401,1,0,,,0,0,,item-30001401,0
