id,type,gem_pay,gem,double_gem_pay,double_gem,mp,ammo,mre,part,icon,month_card_type,quota_num,prize_id,classification_id,description,clear_type,clear_parameter
636,21,1880,1880,1880,1880,0,0,0,0,,,1,1083,2000,,0,0
637,21,1880,1880,1880,1880,0,0,0,0,,,1,1084,2000,,0,0
638,22,60,60,60,60,0,0,0,0,,,1,1167,2000,,0,0
639,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
640,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
641,21,330,330,330,330,0,0,0,0,,,10,1172,2000,,0,0
642,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
643,21,1160,1160,1160,1160,0,0,0,0,,,2,1178,2000,,0,0
644,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
645,21,1880,1880,1880,1880,0,0,0,0,,,1,1202,2000,,0,0
646,21,1880,1880,1880,1880,0,0,0,0,,,1,1203,2000,,0,0
647,21,1160,1160,1160,1160,0,0,0,0,,,2,1204,2000,,0,0
648,21,2380,2380,2380,2380,0,0,0,0,,,1,1205,2000,,0,0
649,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
650,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
651,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
652,21,500,500,500,500,0,0,0,0,,,1,1241,2000,,0,0
653,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
654,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
655,21,800,800,800,800,0,0,0,0,,,5,1243,2000,,0,0
656,21,1160,1160,1160,1160,0,0,0,0,,,2,1253,2000,,0,
657,21,1160,1160,1160,1160,0,0,0,0,,,2,1254,2000,,0,
658,21,1880,1880,1880,1880,0,0,0,0,,,1,1292,2000,,0,
659,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,2000,,0,
660,21,500,500,500,500,0,0,0,0,,,1,1323,2000,,0,
661,21,1880,1880,1880,1880,0,0,0,0,,,2,1324,2000,,0,
662,21,1160,1160,1160,1160,0,0,0,0,,,1,1410,6003,,0,
663,21,1880,1880,1880,1880,0,0,0,0,,,1,1411,6003,,0,
664,21,2380,2380,2380,2380,0,0,0,0,,,1,1412,6003,,0,
665,21,1160,1160,1160,1160,0,0,0,0,,,2,1413,6003,,0,
666,21,1160,1160,1160,1160,0,0,0,0,,,1,1464,6003,,0,
667,21,560,560,560,560,0,0,0,0,,,10,1465,6003,,0,
668,21,560,560,560,560,0,0,0,0,,,5,1466,6003,,0,
669,21,560,560,560,560,0,0,0,0,,,5,1467,6003,,0,
670,21,560,560,560,560,0,0,0,0,,,5,1468,6003,,0,
671,21,2450,2450,2450,2450,0,0,0,0,,,1,1469,6003,,0,
672,6,680,680,680,680,0,0,0,0,,,1,8501,0,,0,
673,6,980,980,980,980,0,0,0,0,,,1,8503,0,,0,
674,6,300,300,300,300,0,0,0,0,,,1,8505,0,,0,
675,6,680,680,680,680,0,0,0,0,,,1,8506,0,,0,
676,6,980,980,980,980,0,0,0,0,,,1,8507,0,,0,
677,6,300,300,300,300,0,0,0,0,,,1,8508,0,,0,
678,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,6003,,0,
679,21,500,500,500,500,0,0,0,0,,,2,1323,6003,,0,
680,21,1880,1880,1880,1880,0,0,0,0,,,1,1603,6003,,0,
681,6,680,680,680,680,0,0,0,0,,,1,8509,0,,0,
682,6,980,980,980,980,0,0,0,0,,,1,8510,0,,0,
683,6,300,300,300,300,0,0,0,0,,,1,8511,0,,0,
684,6,680,680,680,680,0,0,0,0,,,1,8512,0,,0,
685,6,980,980,980,980,0,0,0,0,,,1,8513,0,,0,
686,6,300,300,300,300,0,0,0,0,,,1,8514,0,,0,
687,21,330,330,330,330,0,0,0,0,,,1,1645,6003,,0,
688,21,920,920,920,920,0,0,0,0,,,1,1646,6003,,0,
689,21,560,560,560,560,0,0,0,0,,,5,1640,6003,,0,
690,21,1160,1160,1160,1160,0,0,0,0,,,2,1641,6003,,0,
691,21,330,330,330,330,0,0,0,0,,,10,1642,6003,,0,
692,6,680,680,680,680,0,0,0,0,,,1,8515,0,,0,
693,6,980,980,980,980,0,0,0,0,,,1,8516,0,,0,
694,6,300,300,300,300,0,0,0,0,,,1,8517,0,,0,
695,21,440,440,440,440,0,0,0,0,,,5,7392,6003,,0,
696,21,920,920,920,920,0,0,0,0,,,2,7393,6003,,0,
697,21,1880,1880,1880,1880,0,0,0,0,,,1,7394,6003,,0,
698,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
699,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
701,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
702,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
703,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
704,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
705,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
706,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
707,5,0,0,0,0,500,500,500,300,,monthlycard2,0,0,2002,,0,0
708,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
709,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
720,21,1550,1550,0,0,0,0,0,0,,,0,74,2000,,0,0
721,21,720,720,0,0,0,0,0,0,,,0,78,2000,,0,0
722,21,1550,1550,0,0,0,0,0,0,,,0,79,2000,,0,0
723,21,2450,2450,0,0,0,0,0,0,,,0,80,2000,,0,0
724,21,2450,2450,2450,2450,0,0,0,0,,,1,159,2000,,0,0
725,21,720,720,720,720,0,0,0,0,,,1,78,2000,,0,0
726,21,1550,1550,1550,1550,0,0,0,0,,,1,79,2000,,0,0
727,21,2450,2450,2450,2450,0,0,0,0,,,1,80,2000,,0,0
728,21,2450,2450,2450,2450,0,0,0,0,,,1,975,2000,,0,0
729,21,2450,2450,2450,2450,0,0,0,0,,,1,559,2000,,0,0
730,21,2450,2450,2450,2450,0,0,0,0,,,1,560,2000,,0,0
731,21,2450,2450,2450,2450,0,0,0,0,,,1,561,2000,,0,0
732,21,2450,2450,2450,2450,0,0,0,0,,,1,562,2000,,0,0
733,21,60,60,60,60,0,0,0,0,,,1,571,2000,,0,0
734,21,1880,1880,1880,1880,0,0,0,0,,,1,1081,2000,,0,0
735,21,1880,1880,1880,1880,0,0,0,0,,,1,1082,2000,,0,0
736,21,1880,1880,1880,1880,0,0,0,0,,,1,1083,2000,,0,0
737,21,1880,1880,1880,1880,0,0,0,0,,,1,1084,2000,,0,0
738,22,60,60,60,60,0,0,0,0,,,1,1167,2000,,0,0
739,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
740,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
741,21,330,330,330,330,0,0,0,0,,,10,1172,2000,,0,0
742,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
743,21,1160,1160,1160,1160,0,0,0,0,,,2,1178,2000,,0,0
744,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
745,21,1880,1880,1880,1880,0,0,0,0,,,1,1202,2000,,0,0
746,21,1880,1880,1880,1880,0,0,0,0,,,1,1203,2000,,0,0
747,21,1160,1160,1160,1160,0,0,0,0,,,2,1204,2000,,0,0
748,21,2380,2380,2380,2380,0,0,0,0,,,1,1205,2000,,0,0
749,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
750,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
751,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
752,21,500,500,500,500,0,0,0,0,,,1,1241,2000,,0,0
753,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
754,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
755,21,800,800,800,800,0,0,0,0,,,5,1243,2000,,0,0
756,21,1160,1160,1160,1160,0,0,0,0,,,2,1253,2000,,0,
757,21,1160,1160,1160,1160,0,0,0,0,,,2,1254,2000,,0,
758,21,1880,1880,1880,1880,0,0,0,0,,,1,1292,2000,,0,
759,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,2000,,0,
760,21,500,500,500,500,0,0,0,0,,,1,1323,2000,,0,
761,21,1880,1880,1880,1880,0,0,0,0,,,2,1324,2000,,0,
762,21,1160,1160,1160,1160,0,0,0,0,,,1,1410,6003,,0,
763,21,1880,1880,1880,1880,0,0,0,0,,,1,1411,6003,,0,
764,21,2380,2380,2380,2380,0,0,0,0,,,1,1412,6003,,0,
765,21,1160,1160,1160,1160,0,0,0,0,,,2,1413,6003,,0,
766,21,1160,1160,1160,1160,0,0,0,0,,,1,1464,6003,,0,
767,21,560,560,560,560,0,0,0,0,,,10,1465,6003,,0,
768,21,560,560,560,560,0,0,0,0,,,5,1466,6003,,0,
769,21,560,560,560,560,0,0,0,0,,,5,1467,6003,,0,
770,21,560,560,560,560,0,0,0,0,,,5,1468,6003,,0,
771,21,2450,2450,2450,2450,0,0,0,0,,,1,1469,6003,,0,
772,6,680,680,680,680,0,0,0,0,,,1,8501,0,,0,
773,6,980,980,980,980,0,0,0,0,,,1,8503,0,,0,
774,6,300,300,300,300,0,0,0,0,,,1,8505,0,,0,
775,6,680,680,680,680,0,0,0,0,,,1,8506,0,,0,
776,6,980,980,980,980,0,0,0,0,,,1,8507,0,,0,
777,6,300,300,300,300,0,0,0,0,,,1,8508,0,,0,
778,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,6003,,0,
779,21,500,500,500,500,0,0,0,0,,,2,1323,6003,,0,
780,21,1880,1880,1880,1880,0,0,0,0,,,1,1603,6003,,0,
781,6,680,680,680,680,0,0,0,0,,,1,8509,0,,0,
782,6,980,980,980,980,0,0,0,0,,,1,8510,0,,0,
783,6,300,300,300,300,0,0,0,0,,,1,8511,0,,0,
784,6,680,680,680,680,0,0,0,0,,,1,8512,0,,0,
785,6,980,980,980,980,0,0,0,0,,,1,8513,0,,0,
786,6,300,300,300,300,0,0,0,0,,,1,8514,0,,0,
787,21,330,330,330,330,0,0,0,0,,,1,1645,6003,,0,
788,21,920,920,920,920,0,0,0,0,,,1,1646,6003,,0,
789,21,560,560,560,560,0,0,0,0,,,5,1640,6003,,0,
790,21,1160,1160,1160,1160,0,0,0,0,,,2,1641,6003,,0,
791,21,330,330,330,330,0,0,0,0,,,10,1642,6003,,0,
792,6,680,680,680,680,0,0,0,0,,,1,8515,0,,0,
793,6,980,980,980,980,0,0,0,0,,,1,8516,0,,0,
794,6,300,300,300,300,0,0,0,0,,,1,8517,0,,0,
795,21,440,440,440,440,0,0,0,0,,,5,7392,6003,,0,
796,21,920,920,920,920,0,0,0,0,,,2,7393,6003,,0,
797,21,1880,1880,1880,1880,0,0,0,0,,,1,7394,6003,,0,
798,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
799,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
801,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
802,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
803,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
804,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
805,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
806,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
807,5,0,0,0,0,500,500,500,300,,monthlycard2,0,0,2002,,0,0
808,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
809,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
820,21,1550,1550,0,0,0,0,0,0,,,0,74,2000,,0,0
821,21,720,720,0,0,0,0,0,0,,,0,78,2000,,0,0
822,21,1550,1550,0,0,0,0,0,0,,,0,79,2000,,0,0
823,21,2450,2450,0,0,0,0,0,0,,,0,80,2000,,0,0
824,21,2450,2450,2450,2450,0,0,0,0,,,1,159,2000,,0,0
825,21,720,720,720,720,0,0,0,0,,,1,78,2000,,0,0
826,21,1550,1550,1550,1550,0,0,0,0,,,1,79,2000,,0,0
827,21,2450,2450,2450,2450,0,0,0,0,,,1,80,2000,,0,0
828,21,2450,2450,2450,2450,0,0,0,0,,,1,975,2000,,0,0
829,21,2450,2450,2450,2450,0,0,0,0,,,1,559,2000,,0,0
830,21,2450,2450,2450,2450,0,0,0,0,,,1,560,2000,,0,0
831,21,2450,2450,2450,2450,0,0,0,0,,,1,561,2000,,0,0
832,21,2450,2450,2450,2450,0,0,0,0,,,1,562,2000,,0,0
833,21,60,60,60,60,0,0,0,0,,,1,571,2000,,0,0
834,21,1880,1880,1880,1880,0,0,0,0,,,1,1081,2000,,0,0
835,21,1880,1880,1880,1880,0,0,0,0,,,1,1082,2000,,0,0
836,21,1880,1880,1880,1880,0,0,0,0,,,1,1083,2000,,0,0
837,21,1880,1880,1880,1880,0,0,0,0,,,1,1084,2000,,0,0
838,22,60,60,60,60,0,0,0,0,,,1,1167,2000,,0,0
839,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
840,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
841,21,330,330,330,330,0,0,0,0,,,10,1172,2000,,0,0
842,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
843,21,1160,1160,1160,1160,0,0,0,0,,,2,1178,2000,,0,0
844,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
845,21,1880,1880,1880,1880,0,0,0,0,,,1,1202,2000,,0,0
846,21,1880,1880,1880,1880,0,0,0,0,,,1,1203,2000,,0,0
847,21,1160,1160,1160,1160,0,0,0,0,,,2,1204,2000,,0,0
848,21,2380,2380,2380,2380,0,0,0,0,,,1,1205,2000,,0,0
849,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
850,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
851,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
852,21,500,500,500,500,0,0,0,0,,,1,1241,2000,,0,0
853,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
854,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
855,21,800,800,800,800,0,0,0,0,,,5,1243,2000,,0,0
856,21,1160,1160,1160,1160,0,0,0,0,,,2,1253,2000,,0,
857,21,1160,1160,1160,1160,0,0,0,0,,,2,1254,2000,,0,
858,21,1880,1880,1880,1880,0,0,0,0,,,1,1292,2000,,0,
859,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,2000,,0,
860,21,500,500,500,500,0,0,0,0,,,1,1323,2000,,0,
861,21,1880,1880,1880,1880,0,0,0,0,,,2,1324,2000,,0,
862,21,1160,1160,1160,1160,0,0,0,0,,,1,1410,6003,,0,
863,21,1880,1880,1880,1880,0,0,0,0,,,1,1411,6003,,0,
864,21,2380,2380,2380,2380,0,0,0,0,,,1,1412,6003,,0,
865,21,1160,1160,1160,1160,0,0,0,0,,,2,1413,6003,,0,
866,21,1160,1160,1160,1160,0,0,0,0,,,1,1464,6003,,0,
867,21,560,560,560,560,0,0,0,0,,,10,1465,6003,,0,
868,21,560,560,560,560,0,0,0,0,,,5,1466,6003,,0,
869,21,560,560,560,560,0,0,0,0,,,5,1467,6003,,0,
870,21,560,560,560,560,0,0,0,0,,,5,1468,6003,,0,
871,21,2450,2450,2450,2450,0,0,0,0,,,1,1469,6003,,0,
872,6,680,680,680,680,0,0,0,0,,,1,8501,0,,0,
873,6,980,980,980,980,0,0,0,0,,,1,8503,0,,0,
874,6,300,300,300,300,0,0,0,0,,,1,8505,0,,0,
875,6,680,680,680,680,0,0,0,0,,,1,8506,0,,0,
876,6,980,980,980,980,0,0,0,0,,,1,8507,0,,0,
877,6,300,300,300,300,0,0,0,0,,,1,8508,0,,0,
878,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,6003,,0,
879,21,500,500,500,500,0,0,0,0,,,2,1323,6003,,0,
880,21,1880,1880,1880,1880,0,0,0,0,,,1,1603,6003,,0,
881,6,680,680,680,680,0,0,0,0,,,1,8509,0,,0,
882,6,980,980,980,980,0,0,0,0,,,1,8510,0,,0,
883,6,300,300,300,300,0,0,0,0,,,1,8511,0,,0,
884,6,680,680,680,680,0,0,0,0,,,1,8512,0,,0,
885,6,980,980,980,980,0,0,0,0,,,1,8513,0,,0,
886,6,300,300,300,300,0,0,0,0,,,1,8514,0,,0,
887,21,330,330,330,330,0,0,0,0,,,1,1645,6003,,0,
888,21,920,920,920,920,0,0,0,0,,,1,1646,6003,,0,
889,21,560,560,560,560,0,0,0,0,,,5,1640,6003,,0,
890,21,1160,1160,1160,1160,0,0,0,0,,,2,1641,6003,,0,
891,21,330,330,330,330,0,0,0,0,,,10,1642,6003,,0,
892,6,680,680,680,680,0,0,0,0,,,1,8515,0,,0,
893,6,980,980,980,980,0,0,0,0,,,1,8516,0,,0,
894,6,300,300,300,300,0,0,0,0,,,1,8517,0,,0,
895,21,440,440,440,440,0,0,0,0,,,5,7392,6003,,0,
896,21,920,920,920,920,0,0,0,0,,,2,7393,6003,,0,
897,21,1880,1880,1880,1880,0,0,0,0,,,1,7394,6003,,0,
898,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
899,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
901,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
902,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
903,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
904,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
905,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
906,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
907,5,0,0,0,0,500,500,500,300,,monthlycard2,0,0,2002,,0,0
908,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
909,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
920,21,1550,1550,0,0,0,0,0,0,,,0,74,2000,,0,0
921,21,720,720,0,0,0,0,0,0,,,0,78,2000,,0,0
922,21,1550,1550,0,0,0,0,0,0,,,0,79,2000,,0,0
923,21,2450,2450,0,0,0,0,0,0,,,0,80,2000,,0,0
924,21,2450,2450,2450,2450,0,0,0,0,,,1,159,2000,,0,0
925,21,720,720,720,720,0,0,0,0,,,1,78,2000,,0,0
926,21,1550,1550,1550,1550,0,0,0,0,,,1,79,2000,,0,0
927,21,2450,2450,2450,2450,0,0,0,0,,,1,80,2000,,0,0
928,21,2450,2450,2450,2450,0,0,0,0,,,1,975,2000,,0,0
929,21,2450,2450,2450,2450,0,0,0,0,,,1,559,2000,,0,0
930,21,2450,2450,2450,2450,0,0,0,0,,,1,560,2000,,0,0
931,21,2450,2450,2450,2450,0,0,0,0,,,1,561,2000,,0,0
932,21,2450,2450,2450,2450,0,0,0,0,,,1,562,2000,,0,0
933,21,60,60,60,60,0,0,0,0,,,1,571,2000,,0,0
934,21,1880,1880,1880,1880,0,0,0,0,,,1,1081,2000,,0,0
935,21,1880,1880,1880,1880,0,0,0,0,,,1,1082,2000,,0,0
936,21,1880,1880,1880,1880,0,0,0,0,,,1,1083,2000,,0,0
937,21,1880,1880,1880,1880,0,0,0,0,,,1,1084,2000,,0,0
938,22,60,60,60,60,0,0,0,0,,,1,1167,2000,,0,0
939,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
940,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
941,21,330,330,330,330,0,0,0,0,,,10,1172,2000,,0,0
942,21,500,500,500,500,0,0,0,0,,,1,1168,2000,,0,0
943,21,1160,1160,1160,1160,0,0,0,0,,,2,1178,2000,,0,0
944,22,60,60,60,60,0,0,0,0,,,1,1171,2000,,0,0
945,21,1880,1880,1880,1880,0,0,0,0,,,1,1202,2000,,0,0
946,21,1880,1880,1880,1880,0,0,0,0,,,1,1203,2000,,0,0
947,21,1160,1160,1160,1160,0,0,0,0,,,2,1204,2000,,0,0
948,21,2380,2380,2380,2380,0,0,0,0,,,1,1205,2000,,0,0
949,22,60,60,60,60,0,0,0,0,,,1,1196,2000,,0,0
950,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
951,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
952,21,500,500,500,500,0,0,0,0,,,1,1241,2000,,0,0
953,21,2380,2380,2380,2380,0,0,0,0,,,1,1229,2000,,0,0
954,21,1880,1880,1880,1880,0,0,0,0,,,2,1240,2000,,0,0
955,21,800,800,800,800,0,0,0,0,,,5,1243,2000,,0,0
956,21,1160,1160,1160,1160,0,0,0,0,,,2,1253,2000,,0,
957,21,1160,1160,1160,1160,0,0,0,0,,,2,1254,2000,,0,
958,21,1880,1880,1880,1880,0,0,0,0,,,1,1292,2000,,0,
959,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,2000,,0,
960,21,500,500,500,500,0,0,0,0,,,1,1323,2000,,0,
961,21,1880,1880,1880,1880,0,0,0,0,,,2,1324,2000,,0,
962,21,1160,1160,1160,1160,0,0,0,0,,,1,1410,6003,,0,
963,21,1880,1880,1880,1880,0,0,0,0,,,1,1411,6003,,0,
964,21,2380,2380,2380,2380,0,0,0,0,,,1,1412,6003,,0,
965,21,1160,1160,1160,1160,0,0,0,0,,,2,1413,6003,,0,
966,21,1160,1160,1160,1160,0,0,0,0,,,1,1464,6003,,0,
967,21,560,560,560,560,0,0,0,0,,,10,1465,6003,,0,
968,21,560,560,560,560,0,0,0,0,,,5,1466,6003,,0,
969,21,560,560,560,560,0,0,0,0,,,5,1467,6003,,0,
970,21,560,560,560,560,0,0,0,0,,,5,1468,6003,,0,
971,21,2450,2450,2450,2450,0,0,0,0,,,1,1469,6003,,0,
972,6,680,680,680,680,0,0,0,0,,,1,8501,0,,0,
973,6,980,980,980,980,0,0,0,0,,,1,8503,0,,0,
974,6,300,300,300,300,0,0,0,0,,,1,8505,0,,0,
975,6,680,680,680,680,0,0,0,0,,,1,8506,0,,0,
976,6,980,980,980,980,0,0,0,0,,,1,8507,0,,0,
977,6,300,300,300,300,0,0,0,0,,,1,8508,0,,0,
978,21,2380,2380,2380,2380,0,0,0,0,,,1,1322,6003,,0,
979,21,500,500,500,500,0,0,0,0,,,2,1323,6003,,0,
980,21,1880,1880,1880,1880,0,0,0,0,,,1,1603,6003,,0,
981,6,680,680,680,680,0,0,0,0,,,1,8509,0,,0,
982,6,980,980,980,980,0,0,0,0,,,1,8510,0,,0,
983,6,300,300,300,300,0,0,0,0,,,1,8511,0,,0,
984,6,680,680,680,680,0,0,0,0,,,1,8512,0,,0,
985,6,980,980,980,980,0,0,0,0,,,1,8513,0,,0,
986,6,300,300,300,300,0,0,0,0,,,1,8514,0,,0,
987,21,330,330,330,330,0,0,0,0,,,1,1645,6003,,0,
988,21,920,920,920,920,0,0,0,0,,,1,1646,6003,,0,
989,21,560,560,560,560,0,0,0,0,,,5,1640,6003,,0,
990,21,1160,1160,1160,1160,0,0,0,0,,,2,1641,6003,,0,
991,21,330,330,330,330,0,0,0,0,,,10,1642,6003,,0,
992,6,680,680,680,680,0,0,0,0,,,1,8515,0,,0,
993,6,980,980,980,980,0,0,0,0,,,1,8516,0,,0,
994,6,300,300,300,300,0,0,0,0,,,1,8517,0,,0,
995,21,440,440,440,440,0,0,0,0,,,5,7392,6003,,0,
996,21,920,920,920,920,0,0,0,0,,,2,7393,6003,,0,
997,21,1880,1880,1880,1880,0,0,0,0,,,1,7394,6003,,0,
998,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
999,21,330,330,330,330,0,0,0,0,,,10,1894,6003,,0,
3001,4,60,60,60,120,0,0,0,0,,,0,0,2000,,0,0
3002,4,300,330,300,600,0,0,0,0,,,0,0,2000,,0,0
3003,4,680,800,680,1360,0,0,0,0,,,0,0,2000,,0,0
3004,4,1680,2000,1680,3360,0,0,0,0,,,0,0,2000,,0,0
3005,4,3280,4000,3280,6560,0,0,0,0,,,0,0,2000,,0,0
3006,4,6480,8000,6480,12960,0,0,0,0,,,0,0,2000,,0,0
3007,5,0,0,0,0,500,500,500,300,,monthlycard2,0,0,2002,,0,0
3008,4,250,250,250,500,0,0,0,0,,monthlycard1,0,0,2000,,0,0
3009,4,0,1280,0,1280,0,0,0,0,,monthlycard1,0,0,2000,,0,0
3020,4,1550,1550,0,0,0,0,0,0,,,0,74,2000,,0,0
3021,4,720,720,0,0,0,0,0,0,,,0,78,2000,,0,0
3022,4,1550,1550,0,0,0,0,0,0,,,0,79,2000,,0,0
3023,4,2450,2450,0,0,0,0,0,0,,,0,80,2000,,0,0
3024,4,2450,2450,2450,2450,0,0,0,0,,,0,0,2000,,0,0
3025,4,2450,2450,2450,2450,0,0,0,0,,,0,0,2000,,0,0
3026,4,2450,2450,2450,2450,0,0,0,0,,,0,0,2000,,0,0
3027,4,2450,2450,2450,2450,0,0,0,0,,,0,0,2000,,0,0
3028,4,250,250,250,500,0,0,0,0,,monthlycard1,0,0,2000,,0,0
3029,4,60,60,60,60,0,0,0,0,,,0,0,2000,,0,0
3030,4,1580,1580,1580,1580,0,0,0,0,,,0,0,2000,,0,0
3031,4,1580,1580,1580,1580,0,0,0,0,,,0,0,2000,,0,0
3032,4,1580,1580,1580,1580,0,0,0,0,,,0,0,2000,,0,0
3033,4,1580,1580,1580,1580,0,0,0,0,,,0,0,2000,,0,0
3037,6,680,680,680,680,0,0,0,0,,,1,8501,0,,0,
3038,6,980,980,980,980,0,0,0,0,,,1,8503,0,,0,
3039,6,300,300,300,300,0,0,0,0,,,1,8505,0,,0,
3040,6,680,680,680,680,0,0,0,0,,,1,8506,0,,0,
3041,6,980,980,980,980,0,0,0,0,,,1,8507,0,,0,
3042,6,300,300,300,300,0,0,0,0,,,1,8508,0,,0,
10001,4,60,63,60,120,0,0,0,0,,,0,0,2000,,0,0
10002,4,300,315,300,600,0,0,0,0,,,0,0,2000,,0,0
10003,4,480,515,480,960,0,0,0,0,,,0,0,2000,,0,0
10004,4,980,1082,980,1960,0,0,0,0,,,0,0,2000,,0,0
10005,4,1980,2288,1980,3960,0,0,0,0,,,0,0,2000,,0,0
10006,4,3180,3812,3180,6360,0,0,0,0,,,0,0,2000,,0,0
10007,4,5980,7224,5980,11960,0,0,0,0,,,0,0,2000,,0,0
10008,5,0,30,0,0,0,0,0,0,,monthlycard1,0,0,2002,,0,0
10009,5,0,0,0,0,0,0,0,0,,monthlycard3,0,0,2002,,0,0
10020,21,1298,1298,0,0,0,0,0,0,,,0,74,2000,,0,0
10021,21,594,594,0,0,0,0,0,0,,,0,78,2000,,0,0
10022,21,1298,1298,0,0,0,0,0,0,,,0,79,2000,,0,0
10023,21,2407,2407,0,0,0,0,0,0,,,0,80,2000,,0,0
10024,21,2047,2047,2047,2047,0,0,0,0,,,1,159,2000,,0,0
10025,21,594,594,594,594,0,0,0,0,,,1,78,2000,,0,0
10026,21,1298,1298,1298,1298,0,0,0,0,,,1,79,2000,,0,0
10027,21,2407,2407,2407,2407,0,0,0,0,,,1,80,2000,,0,0
10028,21,2047,2047,2047,2047,0,0,0,0,,,1,975,2000,,0,0
10029,21,2450,2450,2450,2450,0,0,0,0,,,1,559,2000,,0,0
10030,21,2450,2450,2450,2450,0,0,0,0,,,1,560,2000,,0,0
10031,21,2450,2450,2450,2450,0,0,0,0,,,1,561,2000,,0,0
10032,21,2450,2450,2450,2450,0,0,0,0,,,1,562,2000,,0,0
10033,21,1500,1500,1500,1500,0,0,0,0,,,1,1081,2000,,0,0
