id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story,story_playback_sub_id,background_code
725,10670,story_util-10000725,,-44,BGM_Frontline,story_util-20000725,0,,,,,,,,,,0,
726,10717,story_util-10000726,-44-A3-2-2,-44,BGM_Frontline,story_util-20000726,0,-44-A3-2-2,,,,,,,,,3,2021white_Leone
727,10723,story_util-10000727,-44-B3-3-1,-44,BGM_Frontline,story_util-20000727,0,-44-B3-3-1,,,,,,,,,3,2021white_Bernvillage
728,10642|10658,story_util-10000728,-44-B3-3First|-44-B3-4-1point,-44,BGM_Frontline,story_util-20000728,0,-44-B3-3First,,62628:-44-L-C-3-3_B|62612:-44-L-C-3-3_B,,,,,,,3,gunCGlake
729,10724,story_util-10000729,-44-B3-3-2,-44,BGM_Frontline,story_util-20000729,0,-44-B3-3-2,,,,,,,,,3,gunCGlake
730,10725,story_util-10000730,-44-B3-4-1,-44,BGM_Frontline,story_util-20000730,0,-44-B3-4-1,,,,,,,,,3,2019summer_7
731,10644,story_util-10000731,,-44,BGM_Frontline,story_util-20000731,0,,,,,,,,,,0,
732,10726,story_util-10000732,-44-B3-4-2,-44,BGM_Frontline,story_util-20000732,0,-44-B3-4-2,,,,,,,,,3,2021white_Jail_People
733,10718,story_util-10000733,-44-A3-3,-44,BGM_Frontline,story_util-20000733,0,-44-A3-3,,,,,,,,,3,2020summerOffice
734,10727,story_util-10000734,-44-A4-1,-44,BGM_Frontline,story_util-20000734,0,-44-A4-1,,,,,,,,,4,2021white_Safehouse
735,10750,story_util-10000735,-44-A4-1a,-44,BGM_Frontline,story_util-20000735,0,-44-A4-1a,,,,,,,,,4,2021white_Safehouse
736,10728,story_util-10000736,-44-A4-2-1,-44,BGM_Frontline,story_util-20000736,0,-44-A4-2-1,,,,,,,,,4,2020white-2
737,10671,story_util-10000737,,-44,BGM_Frontline,story_util-20000737,0,,,,,,,,,,0,
738,10729,story_util-10000738,-44-A4-2-2,-44,BGM_Frontline,story_util-20000738,0,-44-A4-2-2,,,,,,,,,4,2021white_R&A
739,10730,story_util-10000739,-44-A4-3-1,-44,BGM_Frontline,story_util-20000739,0,-44-A4-3-1,,,,,,,,,4,2019summer_6
740,10672,story_util-10000740,,-44,BGM_Frontline,story_util-20000740,0,,,,,,,,,,0,
741,10731,story_util-10000741,-44-A4-3-2,-44,BGM_Frontline,story_util-20000741,0,-44-A4-3-2,,,,,,,,,4,2020white-2
742,10732,story_util-10000742,-44-A4-4,-44,BGM_Frontline,story_util-20000742,0,-44-A4-4,,,,,,,,,4,2021white_RPK16&AK15
743,10733,story_util-10000743,-44-B4-1-1,-44,BGM_Frontline,story_util-20000743,0,-44-B4-1-1,,,,,,,,,4,17xh-404Room
744,10734,story_util-10000744,-44-B4-1-2,-44,BGM_Frontline,story_util-20000744,0,-44-B4-1-2,,,,,,,,,4,2021white_Galatea_Old
745,10645,story_util-10000745,,-44,BGM_Frontline,story_util-20000745,0,,2:-44-L-C-4-1_T,,,,,,,,0,
746,10735,story_util-10000746,-44-B4-1-3,-44,BGM_Frontline,story_util-20000746,0,-44-B4-1-3,,,,,,,,,4,19winter_lab
747,10736,story_util-10000747,-44-B4-2-1,-44,BGM_Frontline,story_util-20000747,0,-44-B4-2-1,,,,,,,,,4,2021white_Factory_Old 
748,10646,story_util-10000748,,-44,BGM_Frontline,story_util-20000748,0,,,,,,,,,,0,
749,10737,story_util-10000749,-44-B4-2-2,-44,BGM_Frontline,story_util-20000749,0,-44-B4-2-2,,,,,,,,,4,2021white_Factory
750,10738,story_util-10000750,-44-B4-3-1,-44,BGM_Frontline,story_util-20000750,0,-44-B4-3-1,,,,,,,,,4,19winter_lab
751,10647,story_util-10000751,,-44,BGM_Frontline,story_util-20000751,0,,,,,,,,,,0,
752,10739,story_util-10000752,-44-B4-3-2,-44,BGM_Frontline,story_util-20000752,0,-44-B4-3-2,,,,,,,,,4,19winter_lab
753,10740,story_util-10000753,-44-B4-4-1,-44,BGM_Frontline,story_util-20000753,0,-44-B4-4-1,,,,,,,,,4,2021white_Machlian05
754,10648|10664,story_util-10000754,-44-B4-4First,-44,BGM_Frontline,story_util-20000754,0,-44-B4-4First,,,,,,,,,4,2021white_Galatea_Old
755,10741,story_util-10000755,-44-B4-4-2,-44,BGM_Frontline,story_util-20000755,0,-44-B4-4-2,,,,,,,,,4,2021white_Dandelion
759,10652,story_util-10000759,,-44,BGM_Frontline,story_util-20000759,0,,,,,,,,,,0,
761,10654,story_util-10000761,,-44,BGM_Frontline,story_util-20000761,0,,,,,,,,,,0,
763,10656,story_util-10000763,,-44,BGM_Frontline,story_util-20000763,0,,,,-44-B2-4-2-2end,,-44-B2-4-2-2end,,,,0,
764,10657,story_util-10000764,,-44,BGM_Frontline,story_util-20000764,0,,,,,,,,,,0,
767,10660,story_util-10000767,,-44,BGM_Frontline,story_util-20000767,0,,,,,,,,,,0,
768,10661,story_util-10000768,,-44,BGM_Frontline,story_util-20000768,0,,2:-44-L-C-4-1_T,,,,,,,,0,
769,10662,story_util-10000769,,-44,BGM_Frontline,story_util-20000769,0,,,,,,,,,,0,
770,10663,story_util-10000770,,-44,BGM_Frontline,story_util-20000770,0,,,,,,,,,,0,
772,10673,story_util-10000772,,-44,BGM_Frontline,story_util-20000772,0,,,,,,,,,,0,
773,10674,story_util-10000773,,-44,BGM_Frontline,story_util-20000773,0,,,,,,,,,,0,
774,10675,story_util-10000774,,-44,BGM_Frontline,story_util-20000774,0,,8:-44-EXT-04,93656:-44-EXT-03,,,,,,,0,
775,10676,story_util-10000775,,-44,BGM_Frontline,story_util-20000775,0,,,,,,,,,,0,
776,10677,story_util-10000776,,-44,BGM_Frontline,story_util-20000776,0,,,,,,,,,,0,
777,10678,story_util-10000777,,-44,BGM_Frontline,story_util-20000777,0,,,,,,,,,,0,
778,10679,story_util-10000778,,-44,BGM_Frontline,story_util-20000778,0,,,,,,,,,,0,
779,10680,story_util-10000779,,-44,BGM_Frontline,story_util-20000779,0,,,,,,,,,,0,
780,10681,story_util-10000780,,-44,BGM_Frontline,story_util-20000780,0,,,,,,,,,,0,
781,10682,story_util-10000781,,-44,BGM_Frontline,story_util-20000781,0,,,,,,,,,,0,
782,10683,story_util-10000782,,-44,BGM_Frontline,story_util-20000782,0,,,,,,,,,,0,
783,10751,story_util-10000783,,-44,BGM_Frontline,story_util-20000783,0,-44-N-0,,,,,,,,,0,
784,10752,story_util-10000784,,-44,BGM_Frontline,story_util-20000784,0,-44-N-0-a,,,,,,,,,0,
785,10753,story_util-10000785,,-44,BGM_Frontline,story_util-20000785,0,-44-N-1,,,,,,,,,0,
786,10754,story_util-10000786,,-44,BGM_Frontline,story_util-20000786,0,-44-N-1-a,,,,,,,,,0,
787,10755,story_util-10000787,,-44,BGM_Frontline,story_util-20000787,0,-44-N-2-1,,,,,,,,,0,
788,10756,story_util-10000788,,-44,BGM_Frontline,story_util-20000788,0,-44-N-2-2,,,,,,,,,0,
789,10757,story_util-10000789,,-44,BGM_Frontline,story_util-20000789,0,-44-N-2-a,,,,,,,,,0,
790,10758,story_util-10000790,,-44,BGM_Frontline,story_util-20000790,0,-44-N-3-1,,,,,,,,,0,
791,10759,story_util-10000791,,-44,BGM_Frontline,story_util-20000791,0,-44-N-3-a,,,,,,,,,0,
792,10760,story_util-10000792,,-44,BGM_Frontline,story_util-20000792,0,-44-N-3-b,,,,,,,,,0,
793,10761,story_util-10000793,,-44,BGM_Frontline,story_util-20000793,0,-44-N-4-a,,,,,,,,,0,
794,10762,story_util-10000794,,-44,BGM_Frontline,story_util-20000794,0,-44-N-4-b,,,,,,,,,0,
795,10763,story_util-10000795,,-44,BGM_Frontline,story_util-20000795,0,-44-N-4-c,,,,,,,,,0,
796,10764,story_util-10000796,,-44,BGM_Frontline,story_util-20000796,0,-44-N-4-d,,,,,,,,,0,
797,10766,story_util-10000797,,-45,BGM_Frontline,story_util-20000797,0,,,93833:-45-EXT-04,,,,,,,0,
798,10780,story_util-10000798,-47-1-1|-47-1-2,-47,BGM_Frontline,story_util-20000798,0,-47-1-1,,,-47-1-2,,-47-1-2,,,,1,yongchi2021
799,10781,story_util-10000799,-47-2-1|-47-2-2,-47,BGM_Frontline,story_util-20000799,0,-47-2-1,1:-47-2-WS-1,,-47-2-2,,-47-2-2,,,,1,yongchi2021
800,10782,story_util-10000800,-47-3-1|-47-3-2,-47,BGM_Frontline,story_util-20000800,0,-47-3-1,,,-47-3-2,,-47-3-2,,,,1,BG-DinnerNoMan
801,10783,story_util-10000801,-47-4-1|-47-4-2,-47,BGM_Frontline,story_util-20000801,0,-47-4-1,,,-47-4-2,,-47-4-2,,,,1,19winter_inbg_2
802,10767,story_util-10000802,-46-0-1,-46,BGM_Frontline,story_util-20000802,0,-46-0-1,,,,,,,,,0,
803,10768,story_util-10000803,,-46,BGM_Frontline,story_util-20000803,0,,,,,,,,,,0,
804,10769,story_util-10000804,,-46,BGM_Frontline,story_util-20000804,0,,,,,,,,1076902:-46-2-WS-1,,0,
805,10770,story_util-10000805,,-46,BGM_Frontline,story_util-20000805,0,,,,,,,,,,0,
806,10771,story_util-10000806,,-46,BGM_Frontline,story_util-20000806,0,,,,,,,,,,0,
807,10772,story_util-10000807,,-46,BGM_Frontline,story_util-20000807,0,,,,,,,,,,0,
808,10773,story_util-10000808,,-46,BGM_Frontline,story_util-20000808,0,,,,,,,,,,0,
809,10774,story_util-10000809,,-46,BGM_Frontline,story_util-20000809,0,,,,,,,,1077402:-46-2-WS-2,,0,
810,10775,story_util-10000810,,-46,BGM_Frontline,story_util-20000810,0,,,,,,,,,,0,
811,10776,story_util-10000811,,-46,BGM_Frontline,story_util-20000811,0,,,,,,,,,,0,
812,10777,story_util-10000812,,-46,BGM_Frontline,story_util-20000812,0,,,,,,,,,,0,
813,10784,story_util-10000813,-46-1-1,-46,BGM_Frontline,story_util-20000813,0,-46-1-1,,,,,,,,,0,
814,10785,story_util-10000814,-46-1-2,-46,BGM_Frontline,story_util-20000814,0,-46-1-2,,,,,,,,,0,
815,10786,story_util-10000815,-46-2-1,-46,BGM_Frontline,story_util-20000815,0,-46-2-1,,,,,,,,,0,
816,10787,story_util-10000816,-46-3-1,-46,BGM_Frontline,story_util-20000816,0,-46-3-1,,,,,,,,,0,
817,10788,story_util-10000817,-46-9-1|-46-9-2,-46,BGM_Frontline,story_util-20000817,0,-46-9-1,,,-46-9-2,,-46-9-2,,,,0,
818,10789,story_util-10000818,-46-4-1,-46,BGM_Frontline,story_util-20000818,0,-46-4-1,,,,,,,,,0,
819,10790,story_util-10000819,-46-9-3|-46-9-4,-46,BGM_Frontline,story_util-20000819,0,-46-9-3,,,-46-9-4,,-46-9-4,,,,0,
820,10791,story_util-10000820,-46-5-1,-46,BGM_Frontline,story_util-20000820,0,-46-5-1,,,,,,,,,0,
821,10792,story_util-10000821,-46-9-5|-46-9-6,-46,BGM_Frontline,story_util-20000821,0,-46-9-5,,,-46-9-6,,-46-9-6,,,,0,
822,10793,story_util-10000822,-46-6-1,-46,BGM_Frontline,story_util-20000822,0,-46-6-1,,,,,,,,,0,
823,10794,story_util-10000823,-46-6-2,-46,BGM_Frontline,story_util-20000823,0,-46-6-2,,,,,,,,,0,
824,10795,story_util-10000824,-46-7-1,-46,BGM_Frontline,story_util-20000824,0,-46-7-1,,,,,,,,,0,
825,10796,story_util-10000825,-46-7-2,-46,BGM_Frontline,story_util-20000825,0,-46-7-2,,,,,,,,,0,
826,10797,story_util-10000826,-46-9-7|-46-9-8,-46,BGM_Frontline,story_util-20000826,0,-46-9-7,,,-46-9-8,,-46-9-8,,,,0,
827,10798,story_util-10000827,-46-8-1,-46,BGM_Frontline,story_util-20000827,0,-46-8-1,,,,,,,,,0,
828,10845,story_util-10000828,-46-7-3,-46,BGM_Frontline,story_util-20000828,0,-46-7-3,,,,,,,,,0,
829,10799,story_util-10000829,-48-1-0,-48,BGM_Frontline,story_util-20000829,0,-48-1-0,,,,,,,,,1,2021summer_MRL1
830,10851,story_util-10000830,-48-1-1,-48,BGM_Frontline,story_util-20000830,0,-48-1-1,,,,,,,,,1,2020white-1
831,10801,story_util-10000831,-48-1-2-First|-48-1-2-point1|-48-1-2-point2|-48-1-2-point3|-48-1-2-point4,-48,BGM_Frontline,story_util-20000831,0,-48-1-2-First,,64307:-48-1-2-point3|64302:-48-1-2-point4,,,,,,,1,2021white_slum
832,10852,story_util-10000832,-48-1-3,-48,BGM_Frontline,story_util-20000832,0,-48-1-3,,,,,,,,,1,2021white_Galatea
833,10853,story_util-10000833,-48-1-4,-48,BGM_Frontline,story_util-20000833,0,-48-1-4,,,,,,,,,1,2018SummerCG1-1
834,10854,story_util-10000834,-48-1-6,-48,BGM_Frontline,story_util-20000834,0,-48-1-6,,,,,,,,,1,2019summer_7
835,10855,story_util-10000835,-48-1-7,-48,BGM_Frontline,story_util-20000835,0,-48-1-7,,,,,,,,,1,2021summer_SecurityBureau
836,10856,story_util-10000836,-48-1-9,-48,BGM_Frontline,story_util-20000836,0,-48-1-9,,,,,,,,,1,2021summer_Research
837,10857,story_util-10000837,-48-1-10,-48,BGM_Frontline,story_util-20000837,0,-48-1-10,,,,,,,,,1,2021white_Berlin
838,10858,story_util-10000838,-48-1-12,-48,BGM_Frontline,story_util-20000838,0,-48-1-12,,,,,,,,,1,BG-DinnerNoMan
839,10859,story_util-10000839,-48-1-13,-48,BGM_Frontline,story_util-20000839,0,-48-1-13,,,,,,,,,1,BG-Theatre
840,10860,story_util-10000840,-48-1-14,-48,BGM_Frontline,story_util-20000840,0,-48-1-14,,,,,,,,,1,冰湖
841,10861,story_util-10000841,-48-2-1,-48,BGM_Frontline,story_util-20000841,0,-48-2-1,,,,,,,,,2,2021summer_SecurityBureau
842,10862,story_util-10000842,-48-2-2,-48,BGM_Frontline,story_util-20000842,0,-48-2-2,,,,,,,,,2,2021summer_Room
843,10863,story_util-10000843,-48-2-4,-48,BGM_Frontline,story_util-20000843,0,-48-2-4,,,,,,,,,2,2021summer_Room
844,10864,story_util-10000844,-48-2-5,-48,BGM_Frontline,story_util-20000844,0,-48-2-5,,,,,,,,,2,BG-InterrogationRoom
845,10865,story_util-10000845,-48-2-6,-48,BGM_Frontline,story_util-20000845,0,-48-2-6,,,,,,,,,2,2021white_Bar
846,10866,story_util-10000846,-48-2-8,-48,BGM_Frontline,story_util-20000846,0,-48-2-8,,,,,,,,,2,2021white_Galatea_Old
847,10867,story_util-10000847,-48-2-9,-48,BGM_Frontline,story_util-20000847,0,-48-2-9,,,,,,,,,2,BG-Kitchen
848,10868,story_util-10000848,-48-2-11,-48,BGM_Frontline,story_util-20000848,0,-48-2-11,,,,,,,,,2,2020summerOffice
849,10869,story_util-10000849,-48-2-12,-48,BGM_Frontline,story_util-20000849,0,-48-2-12,,,,,,,,,2,BG-Dorm
850,10870,story_util-10000850,-48-2-14,-48,BGM_Frontline,story_util-20000850,0,-48-2-14,,,,,,,,,2,19winter_lab
851,10871,story_util-10000851,-48-2-15,-48,BGM_Frontline,story_util-20000851,0,-48-2-15,,,,,,,,,2,2021white_Safehouse
852,10872,story_util-10000852,-48-3-1,-48,BGM_Frontline,story_util-20000852,0,-48-3-1,,,,,,,,,3,BG-Dorm
853,10873,story_util-10000853,-48-3-2,-48,BGM_Frontline,story_util-20000853,0,-48-3-2,,,,,,,,,3,2021white_Safehouse
854,10874,story_util-10000854,-48-3-4,-48,BGM_Frontline,story_util-20000854,0,-48-3-4,,,,,,,,,3,2021summer_SecurityBureau
855,10875,story_util-10000855,-48-3-5,-48,BGM_Frontline,story_util-20000855,0,-48-3-5,,,,,,,,,3,BG-Kitchen
856,10876,story_util-10000856,-48-3-6,-48,BGM_Frontline,story_util-20000856,0,-48-3-6,,,,,,,,,3,BG-Cybercity
857,10877,story_util-10000857,-48-3-8,-48,BGM_Frontline,story_util-20000857,0,-48-3-8,,,,,,,,,3,2021summer_JK_Apartment2
858,10878,story_util-10000858,-48-3-9,-48,BGM_Frontline,story_util-20000858,0,-48-3-9,,,,,,,,,3,2018Winter2-1
859,10879,story_util-10000859,-48-3-10,-48,BGM_Frontline,story_util-20000859,0,-48-3-10,,,,,,,,,3,2021summer_MilitaryAirport
860,10880,story_util-10000860,-48-3-12,-48,BGM_Frontline,story_util-20000860,0,-48-3-12,,,,,,,,,3,2021summer_M16_ATTACK_1
861,10881,story_util-10000861,-48-3-14,-48,BGM_Frontline,story_util-20000861,0,-48-3-14,,,,,,,,,3,2021summer_Office
862,10882,story_util-10000862,-48-4-1,-48,BGM_Frontline,story_util-20000862,0,-48-4-1,,,,,,,,,4,2021white_Safehouse
863,10883,story_util-10000863,-48-4-2,-48,BGM_Frontline,story_util-20000863,0,-48-4-2,,,,,,,,,4,2021summer_Murderous
864,10884,story_util-10000864,-48-4-3,-48,BGM_Frontline,story_util-20000864,0,-48-4-3,,,,,,,,,4,2019summer_12
865,10813|10833,story_util-10000865,-48-4-4-point1|-48-4-4-point2,-48,BGM_Frontline,story_util-20000865,0,,,,,,,,,,4,2019summer_12
866,10885,story_util-10000866,-48-4-5,-48,BGM_Frontline,story_util-20000866,0,-48-4-5,,,,,,,,,4,2021summer_Factory
867,10886,story_util-10000867,-48-4-7,-48,BGM_Frontline,story_util-20000867,0,-48-4-7,,,,,,,,,4,2021summer_Factory
868,10834,story_util-10000868,,-48,BGM_Frontline,story_util-20000868,0,,,74104:-48-EXT-4-3-2,,,,,,,4,2021summer_Factory
869,10887,story_util-10000869,-48-4-9,-48,BGM_Frontline,story_util-20000869,0,-48-4-9,,,,,,,,,4,2021summer_Street
870,10888,story_util-10000870,-48-4-11,-48,BGM_Frontline,story_util-20000870,0,-48-4-11,,,,,,,,,4,2021summer_J&nele4
871,10889,story_util-10000871,-48-4-12,-48,BGM_Frontline,story_util-20000871,0,-48-4-12,,,,,,,,,4,2021white_GriffinSPAWAR
872,10890,story_util-10000872,-48-4-13,-48,BGM_Frontline,story_util-20000872,0,-48-4-13,,,,,,,,,4,2021summer_MRL2
873,10891,story_util-10000873,-48-5-1,-48,BGM_Frontline,story_util-20000873,0,-48-5-1,,,,,,,,,5,2021summer_HQ_Broken
874,10892,story_util-10000874,-48-5-3,-48,BGM_Frontline,story_util-20000874,0,-48-5-3,,,,,,,,,5,2021summer_jiankong1
875,10818|10837,story_util-10000875,,-48,BGM_Frontline,story_util-20000875,0,,,74365:-48-EXT-5-2-2|74431:-48-EXT-5-2-2,,,,,,,5,2021summer_jiankong2
876,10893,story_util-10000876,-48-5-5,-48,BGM_Frontline,story_util-20000876,0,-48-5-5,,,,,,,,,5,2021summer_HQ_Broken
877,10894,story_util-10000877,-48-5-6,-48,BGM_Frontline,story_util-20000877,0,-48-5-6,,,,,,,,,5,19winter_inbg_2
878,10820|10839,story_util-10000878,-48-5-7-point,-48,BGM_Frontline,story_util-20000878,0,,4:-48-5-7-point,,,,,,,,5,2021summer_SANGVISFERRI
879,10895,story_util-10000879,-48-5-8,-48,BGM_Frontline,story_util-20000879,0,-48-5-8,,,,,,,,,5,2021summer_Ruins_RepairRoom
880,10819|10838,story_util-10000880,-48-5-9-point,-48,BGM_Frontline,story_util-20000880,0,-48-5-9-point,,,,,,,,,5,2021summer_Dorm_Broken
881,10896,story_util-10000881,-48-5-10,-48,BGM_Frontline,story_util-20000881,0,-48-5-10,,,,,,,,,5,2021summer_jiankong5
882,10897,story_util-10000882,-48-6-1,-48,BGM_Frontline,story_util-20000882,0,-48-6-1,,,,,,,,,6,2021summer_Ruins_RepairRoom
883,10898,story_util-10000883,-48-6-2,-48,BGM_Frontline,story_util-20000883,0,-48-6-2,,,,,,,,,6,2021summer_Corridor_Broken
884,10899,story_util-10000884,-48-6-4,-48,BGM_Frontline,story_util-20000884,0,-48-6-4,,,,,,,,,6,2021summer_Targetrange_Broken
885,10900,story_util-10000885,-48-6-6,-48,BGM_Frontline,story_util-20000885,0,-48-6-6,,,,,,,,,6,BG-RuinedCity
886,10901,story_util-10000886,-48-6-7,-48,BGM_Frontline,story_util-20000886,0,-48-6-7,,,,,,,,,6,2021white_Jail
887,10821|10840,story_util-10000887,,-48,BGM_Frontline,story_util-20000887,0,,,74687:-48-EXT-6-1|74782:-48-EXT-6-1,,,,,,,6,2021white_Jail
888,10902,story_util-10000888,-48-6-9,-48,BGM_Frontline,story_util-20000888,0,-48-6-9,,,,,,,,,6,19winter_lab
889,10824|10842,story_util-10000889,-48-6-10-point,-48,BGM_Frontline,story_util-20000889,0,-48-6-10-point,,,,,,,,,6,19winter_lab
890,10903,story_util-10000890,-48-6-11,-48,BGM_Frontline,story_util-20000890,0,-48-6-11,,,,,,,,,6,2021white_Bar
891,10904,story_util-10000891,-48-6-12,-48,BGM_Frontline,story_util-20000891,0,-48-6-12,,,,,,,,,6,2021summer_Funeral1
910,10980,story_util-10000910,-32-1-1|-32-1-2First,-32,BGM_Frontline,story_util-20000910,0,-32-1-1,,,-32-1-2First,,-32-1-2First,,,,0,
911,10981,story_util-10000911,-32-2-1|-32-2-2First,-32,BGM_Frontline,story_util-20000911,0,-32-2-1,,,-32-2-2First,,-32-2-2First,,,,0,
912,10982,story_util-10000912,-32-3-1|-32-3-2First,-32,BGM_Frontline,story_util-20000912,0,-32-3-1,,,-32-3-2First,,-32-3-2First,,,,0,
913,10983,story_util-10000913,-32-4-1|-32-4-2First,-32,BGM_Frontline,story_util-20000913,0,-32-4-1,,,-32-4-2First,,-32-4-2First,,,,0,
914,10984,story_util-10000914,-32-5-1|-32-5-2First,-32,BGM_Frontline,story_util-20000914,0,-32-5-1,,,-32-5-2First,,-32-5-2First,,,,0,
915,10985,story_util-10000915,-32-6-1|-32-6-2First,-32,BGM_Frontline,story_util-20000915,0,-32-6-1,,,-32-6-2First,,-32-6-2First,,,,0,
916,10986,story_util-10000916,-32-7-1|-32-7-2First,-32,BGM_Frontline,story_util-20000916,0,-32-7-1,,,-32-7-2First,,-32-7-2First,,,,0,
917,10987,story_util-10000917,-32-8-1|-32-8-2First|-32-8-2End|-32-8-4-Point12833,-32,BGM_Frontline,story_util-20000917,0,-32-8-1,,12833:-32-8-4-Point12833,-32-8-2First,,-32-8-2End,,,,0,
918,10988,story_util-10000918,-49-0-0,-49,BGM_Frontline,story_util-20000918,0,-49-0-0,,,,,,,,,1,2021_Christmas
919,10989,story_util-10000919,-49-1-1,-49,BGM_Frontline,story_util-20000919,0,-49-1-1,,,,,,,,,1,BG-BarXmas
920,10990,story_util-10000920,-49-1-2,-49,BGM_Frontline,story_util-20000920,0,,,,-49-1-2,,-49-1-2,,,,1,雪地
921,10991,story_util-10000921,-49-2-1,-49,BGM_Frontline,story_util-20000921,0,-49-2-1,,,,,,,,,1,BG-BarXmas
922,10992,story_util-10000922,-49-2-2,-49,BGM_Frontline,story_util-20000922,0,,,,-49-2-2,,-49-2-2,,,,1,单挑
923,10993,story_util-10000923,-49-3-1,-49,BGM_Frontline,story_util-20000923,0,-49-3-1,,,,,,,,,1,BG-BarXmas
924,10994,story_util-10000924,-49-3-2,-49,BGM_Frontline,story_util-20000924,0,,,,-49-3-2,,-49-3-2,,,,1,BG-WarehouseON
925,10995,story_util-10000925,-49-4-1,-49,BGM_Frontline,story_util-20000925,0,-49-4-1,,,,,,,,,1,BG-WarehouseON
926,10996,story_util-10000926,-49-4-2,-49,BGM_Frontline,story_util-20000926,0,,,,-49-4-2,,-49-4-2,,,,1,雪地
927,10997,story_util-10000927,-49-5-1,-49,BGM_Frontline,story_util-20000927,0,-49-5-1,,,,,,,,,1,2021_Christmas
928,11011,story_util-10000928,-51-1-1,-51,,story_util-20000928,0,-51-1-1,,,,,,,,,1,2022winter_Beeneedle_2
929,11013,story_util-10000929,,-51,BGM_Frontline,story_util-20000929,0,,,75620:-51-EXT-1-2,,,,,,,0,
930,11014,story_util-10000930,,-51,BGM_Frontline,story_util-20000930,0,,,75680:-51-EXT-2-1,,,,,,,0,
931,11015,story_util-10000931,,-51,BGM_Frontline,story_util-20000931,0,,2:-51-EXT-2-2-2,,,,,,,,0,
932,11028|11038,story_util-10000932,,-51,BGM_Frontline,story_util-20000932,0,,,75866:-51-EXT-3-1|76094:-51-EXT-3-1,,,,,,,0,
934,11018|11029|11039,story_util-10000934,,-51,BGM_Frontline,story_util-20000934,0,,,76372:-51-EXT-3-2|75916:-51-EXT-3-2|76144:-51-EXT-3-2,,,,,,,0,
937,11019|11030|11040,story_util-10000937,,-51,BGM_Frontline,story_util-20000937,0,,,76421:-51-EXT-3-3|75965:-51-EXT-3-3|76193:-51-EXT-3-3,,,,,,,0,
940,11020|11031|11041,story_util-10000940,,-51,BGM_Frontline,story_util-20000940,0,,,76455:-51-EXT-3-4|76009:-51-EXT-3-4|76237:-51-EXT-3-4,,,,,,,0,
943,11052,story_util-10000943,,-51,,story_util-20000943,0,-51-5-1,,,,,,,,,0,
944,11053,story_util-10000944,,-51,,story_util-20000944,0,-51-5-2,,,,,,,,,0,
945,11057,story_util-10000945,-51-1-2,-51,,story_util-20000945,0,-51-1-2,,,,,,,,,1,2022winter_Office
946,11058,story_util-10000946,-51-1-3,-51,,story_util-20000946,0,-51-1-3,,,,,,,,,1,2021summer_Office
947,11059,story_util-10000947,-51-1-4,-51,,story_util-20000947,0,-51-1-4,,,,,,,,,1,2022winter_Beeneedle_4
948,11060,story_util-10000948,-51-1-6,-51,,story_util-20000948,0,-51-1-6,,,,,,,,,1,2021white_Safehouse
949,11061,story_util-10000949,-51-1-8,-51,,story_util-20000949,0,-51-1-8,,,,,,,,,1,2022winter_Family_3
950,11062,story_util-10000950,-51-2-1,-51,,story_util-20000950,0,-51-2-1,,,,,,,,,2,2021summer_Office
951,11063,story_util-10000951,-51-2-3,-51,,story_util-20000951,0,-51-2-3,,,,,,,,,2,2021white_Berlin
952,11064,story_util-10000952,-51-2-5,-51,,story_util-20000952,0,-51-2-5,,,,,,,,,2,2021summer_MilitaryAirport
953,11065,story_util-10000953,-51-2-7,-51,,story_util-20000953,0,-51-2-7,,,,,,,,,2,2022winter_Q
954,11066,story_util-10000954,-51-2-8,-51,,story_util-20000954,0,-51-2-8,,,,,,,,,2,2020summerTransport
955,11067,story_util-10000955,-51-3-1,-51,,story_util-20000955,0,-51-3-1,,,,,,,,,3,2022winter_RedArea
956,11068,story_util-10000956,-51-3-3,-51,,story_util-20000956,0,-51-3-3,,,,,,,,,3,2022winter_tower_nyto
957,11069,story_util-10000957,-51-3-5,-51,,story_util-20000957,0,-51-3-5,,,,,,,,,3,2022winter_Town
958,11070,story_util-10000958,-51-3-7,-51,,story_util-20000958,0,-51-3-7,,,,,,,,,3,2022winter_BlackArea_1
959,11071,story_util-10000959,-51-3-8,-51,,story_util-20000959,0,-51-3-8,,,,,,,,,3,2022winter_City
960,11072,story_util-10000960,-51-3-10,-51,,story_util-20000960,0,-51-3-10,,,,,,,,,3,2022winter_BlackArea_2
961,11073,story_util-10000961,-51-3-12,-51,,story_util-20000961,0,-51-3-12,,,,,,,,,3,2022winter_onway
962,11074,story_util-10000962,-51-4-1,-51,,story_util-20000962,0,-51-4-1,,,,,,,,,4,2022winter_squad
963,11075,story_util-10000963,-51-4-2,-51,,story_util-20000963,0,-51-4-2,,,,,,,,,4,2022winter_BedRoom
964,11076,story_util-10000964,-51-4-3,-51,,story_util-20000964,0,-51-4-3,,,,,,,,,4,2022winter_Sickbed
965,11077,story_util-10000965,-51-4-5,-51,,story_util-20000965,0,-51-4-5,,,,,,,,,4,2022winter_RedAreab
966,11078,story_util-10000966,-51-4-7,-51,,story_util-20000966,0,-51-4-7,,,,,,,,,4,2022winter_bridge
967,11079,story_util-10000967,-51-4-9,-51,,story_util-20000967,0,-51-4-9,,,,,,,,,4,2022winter_tower_inside_E
