id,name,classes,type,position,space,deco_rate,decompose_gift,description,code,texture_type,sorting,offset,rotate,interact_point,interact_point_offset,furniture_bgm,touch_area,bonus_id,ai
1109,furniture-10001109,11,201,"5,9","5,5,1,1,1,0",700,100002,furniture-20001109,rs2016_table,1,0,"0,-0.05,0",2,104,"*1.7,1,0.000",0,0,0,0
1110,furniture-10001110,11,301,0,"1,1,1,1,1,0",550,100002,furniture-20001110,rs2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1111,furniture-10001111,11,302,"8,9","3,6,1,1,1,0",500,100002,furniture-20001111,rs2016_walldeco_01,1,0,"0,0,0",3,104,"*0.881,2.198,0.000",0,0,0,0
1112,furniture-10001112,11,302,"12,7","4,9,1,1,1,0",600,100002,furniture-20001112,rs2016_walldeco_02,1,0,"0,0,0",3,104,"*0.104,4.396,0.000",0,0,0,0
1113,furniture-10001113,11,302,"26,5","6,10,1,1,1,0",650,100002,furniture-20001113,rs2016_window,1,0,"0,0,0",3,104,"*0.6,-0.2,0.000",0,0,0,0
1114,furniture-10001114,11,101,0,"7,10,1,1,1,0",550,100002,furniture-20001114,rs2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1201,furniture-10001201,12,203,"23,2","6,7,1,1,1,0",650,100002,furniture-20001201,rs2016_bed_bs,1,0,"0,-0.05,0",2,"6,104","0.56,0.16,1|*-2,1,0.000",0,0,0,0
1202,furniture-10001202,12,201,"11,2","7,4,1,1,1,0",600,100002,furniture-20001202,rs2016_cabinet_bs,1,0,"0,-0.05,0",2,104,"*-2.2,2.2,0.000",0,0,0,0
1203,furniture-10001203,12,202,"8,7","3,2,1,1,1,0",450,100002,furniture-20001203,rs2016_chair_bs,1,0,"0,-0.05,0",2,"1,104","0.48,0.14,0|*0.050,0.964,0.000",0,0,0,0
1204,furniture-10001204,12,201,"2,2","6,3,1,1,1,0",700,100002,furniture-20001204,rs2016_deco_big_bs,1,0,"0,-0.05,0",2,104,"*-1,5.2,0.000",0,0,0,0
1205,furniture-10001205,12,201,"29,6","3,5,1,1,1,0",500,100002,furniture-20001205,rs2016_deco_small_01_bs,1,0,"0,-0.05,0",2,104,"*-0.050,2.879,0.000",0,0,0,0
1207,furniture-10001207,12,201,"9,2","2,3,1,1,1,0",500,100002,furniture-20001207,rs2016_lamp_bs,1,0,"0,-0.05,0",2,104,"*0.050,3.1,0.000",0,0,0,0
1208,furniture-10001208,12,201,"18,2","5,6,1,1,1,0",650,100002,furniture-20001208,rs2016_screen_bs,1,0,"0,-0.05,0",2,104,"*0,7.9,0.000",0,0,0,0
1209,furniture-10001209,12,201,"5,9","5,5,1,1,1,0",700,100002,furniture-20001209,rs2016_table_bs,1,0,"0,-0.05,0",2,104,"*1.7,1,0.000",0,0,0,0
1210,furniture-10001210,12,301,0,"3,6,1,1,1,0",550,100002,furniture-20001210,rs2016_wall_bs,1,0,"0,0,0",3,0,0,0,0,0,0
1211,furniture-10001211,12,302,"8,9","3,6,1,1,1,0",500,100002,furniture-20001211,rs2016_walldeco_01_bs,1,0,"0,0,0",3,104,"*0.881,2.198,0.000",0,0,0,0
1212,furniture-10001212,12,302,"12,7","4,9,1,1,1,0",600,100002,furniture-20001212,rs2016_walldeco_02_bs,1,0,"0,0,0",3,104,"*0.104,4.396,0.000",0,0,0,0
1213,furniture-10001213,12,302,"26,5","6,10,1,1,1,0",650,100002,furniture-20001213,rs2016_window_bs,1,0,"0,0,0",3,104,"*0.6,-0.2,0.000",0,0,0,0
1214,furniture-10001214,12,101,0,"7,10,1,1,1,0",550,100002,furniture-20001214,rs2016_floor_bs,1,0,"0,0,0",1,0,0,0,0,0,0
1301,furniture-10001301,13,203,"26,2","6,4,1,1,1,0",900,100003,furniture-20001301,tx2016_bed,1,0,"0,-0.05,0",2,"6,104","0.48,0.28,1|*-0.8,3.405,0.000",0,0,0,0
1302,furniture-10001302,13,102,"12,8","4,6,1,1,1,0",900,100003,furniture-20001302,tx2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
1303,furniture-10001303,13,202,"8,11","3,3,1,1,1,0",800,100003,furniture-20001303,tx2016_chair_a,1,0,"0,-0.05,0",2,3,"0.61,0.32,1",0,0,0,0
1304,furniture-10001304,13,202,"17,10","3,3,1,1,1,0",800,100003,furniture-20001304,tx2016_chair_b,1,0,"0,-0.05,0",2,2,"0.51,0.32,0",0,0,0,0
1305,furniture-10001305,13,201,"11,3","1,1,1,1,1,0",1000,100003,furniture-20001305,tx2016_deco_big,1,0,"0.2,-0.2,0",2,104,"*0.2,8,0.000",0,0,0,0
1306,furniture-10001306,13,302,"16,2","10,20,1,1,1,0",1050,100003,furniture-20001306,tx2016_door,1,0,"0,0,0",3,104,"*0.207,5,0.000",0,0,0,0
1307,furniture-10001307,13,101,0,"3,6,1,1,1,0",850,100003,furniture-20001307,tx2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1308,furniture-10001308,13,201,"2,9","2,3,1,1,1,0",800,100003,furniture-20001308,tx2016_lamp,1,0,"-0.1,-0.05,0",2,104,"*0.2,5.7,0.000",0,0,0,0
1309,furniture-10001309,13,202,"10,4","7,3,1,1,1,0",950,100003,furniture-20001309,tx2016_sofa,1,0,"0,-0.05,0",2,"3,2,2","0.22,0.15,1|0.51,0.15,0|0.78,0.15,0",0,0,0,0
1310,furniture-10001310,13,201,"2,6","5,3,1,1,1,0",1050,100003,furniture-20001310,tx2016_stair,1,0,"0,-0.05,0",2,0,0,0,0,0,0
1311,furniture-10001311,13,201,"10,8","7,3,1,1,1,0",950,100003,furniture-20001311,tx2016_table,1,0,"0,-0.05,0",2,104,"*-0.906,1.2,0.000",0,0,0,0
1312,furniture-10001312,13,301,0,"3,6,1,1,1,0",850,100003,furniture-20001312,tx2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1313,furniture-10001313,13,302,"26,10","6,8,1,1,1,0",900,100003,furniture-20001313,tx2016_walldeco_01,1,0,"0,0,0",3,0,0,0,0,0,0
1314,furniture-10001314,13,302,"14,6","2,12,1,1,1,0",900,100003,furniture-20001314,tx2016_walldeco_02,1,0,"0,0,0",3,0,0,0,0,0,0
1315,furniture-10001315,13,302,"28,4","2,4,1,1,1,0",850,100003,furniture-20001315,tx2016_walldeco_03,1,0,"0,0,0",3,104,"*-0.259,1.495,0.000",0,0,0,0
1316,furniture-10001316,13,302,"26,4","2,4,1,1,1,0",850,100003,furniture-20001316,tx2016_walldeco_04,1,0,"0,0,0",3,104,"*0.259,1.495,0.000",0,0,0,0
1317,furniture-10001317,13,302,"6,8","3,12,1,1,1,0",950,100003,furniture-20001317,tx2016_window,1,0,"0,0,0",3,0,0,0,0,0,0
1401,furniture-10001401,14,203,"26,6","6,4,1,1,1,0",1050,100003,furniture-20001401,sd2016_bed,1,0,"0,-0.05,0",2,"6,104","0.48,0.30,1|*-2.5,2.5,0.000",0,0,0,0
1402,furniture-10001402,14,102,"9,2","10,12,1,1,1,0",1050,100003,furniture-20001402,sd2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
1403,furniture-10001403,14,202,"8,10","3,3,1,1,1,0",950,100003,furniture-20001403,sd2016_chair_a,1,0,"0.1,-0.05,0",2,3,"0.60,0.35,1",0,0,0,0
1404,furniture-10001404,14,202,"17,11","3,3,1,1,1,0",950,100003,furniture-20001404,sd2016_chair_b,1,0,"0,-0.05,0",2,2,"0.50,0.35,0",0,0,0,0
1405,furniture-10001405,14,201,"10,2","2,2,1,1,1,0",1100,100003,furniture-20001405,sd2016_deco,1,0,"0,-0.05,0",2,104,"*0.101,4.3,0.000",0,0,0,0
1406,furniture-10001406,14,302,"12,2","8,20,1,1,1,0",1200,100003,furniture-20001406,sd2016_fireplace,1,0,"0,0,0",3,104,"*0.101,2,0.000",0,0,0,0
1407,furniture-10001407,14,101,0,"1,1,1,1,1,0",1000,100003,furniture-20001407,sd2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1408,furniture-10001408,14,202,"18,2","6,3,1,1,1,0",1100,100003,furniture-20001408,sd2016_sofa,1,0,"0,-0.05,0",2,"3,2","0.30,0.15,1|0.62,0.15,0",0,0,0,0
1409,furniture-10001409,14,201,"11,8","6,4,1,1,1,0",1150,100003,furniture-20001409,sd2016_table,1,0,"0,-0.05,0",2,0,0,0,0,0,0
1410,furniture-10001410,14,201,"2,2","8,4,1,1,1,0",1200,100003,furniture-20001410,sd2016_tree,1,0,"0,-0.2,0",2,104,"*0.3,10.6,0.000",0,0,0,0
1411,furniture-10001411,14,301,0,"3,6,1,1,1,0",1000,100003,furniture-20001411,sd2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1412,furniture-10001412,14,302,"6,8","6,6,1,1,1,0",1150,100003,furniture-20001412,sd2016_walldeco,1,0,"0,0,0",3,0,0,0,0,0,0
1413,furniture-10001413,14,302,"21,2","11,20,1,1,1,0",1200,100003,furniture-20001413,sd2016_window,1,0,"0,0,0",3,104,"*0.207,8.792,0.000",0,0,0,0
1501,furniture-10001501,15,203,"25,4","7,3,1,1,1,0",300,100001,furniture-20001501,bld2016_bed,1,0,"0,-0.05,0",2,4,"0.48,0.17,0",0,0,0,0
1502,furniture-10001502,15,201,"3,12","11,2,1,1,1,0",320,100001,furniture-20001502,bld2016_deco_big,1,0,"0,-0.05,0",2,104,"*0.201,3.118,0.000",0,0,0,0
1503,furniture-10001503,15,101,0,"1,1,1,1,1,0",280,100001,furniture-20001503,bld2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1504,furniture-10001504,15,201,"4,5","7,2,1,1,1,0",300,100001,furniture-20001504,bld2016_floordeco_01,1,0,"0,-0.05,0",2,104,"*-1.2,4.3,0.000",0,0,0,0
1505,furniture-10001505,15,201,"4,2","6,2,1,1,1,0",240,100001,furniture-20001505,bld2016_floordeco_02,1,0,"0,-0.05,0",2,104,"*1.2,6.2,0.000",0,0,0,0
1506,furniture-10001506,15,201,"21,8","6,2,1,1,1,0",180,100001,furniture-20001506,bld2016_floordeco_03,1,0,"0,-0.05,0",2,104,"*0.8,3.6,0.000",0,0,0,0
1507,furniture-10001507,15,201,"14,8","6,2,1,1,1,0",180,100001,furniture-20001507,bld2016_floordeco_05,1,0,"0,-0.05,0",2,104,"*-0.6,3.6,0.000",0,0,0,0
1508,furniture-10001508,15,201,"25,2","6,2,1,1,1,0",240,100001,furniture-20001508,bld2016_floordeco_06,1,0,"0,-0.05,0",2,104,"*0.4,6.2,0.000",0,0,0,0
1509,furniture-10001509,15,201,"18,12","6,2,1,1,1,0",220,100001,furniture-20001509,bld2016_table,1,0,"0,-0.05,0",2,104,"*0.5,2.8,0.000",0,0,0,0
1510,furniture-10001510,15,302,"18,10","5,4,1,1,1,0",260,100001,furniture-20001510,bld2016_tv,1,0,"0,0,0",3,0,0,0,0,0,0
1511,furniture-10001511,15,301,0,"3,6,1,1,1,0",280,100001,furniture-20001511,bld2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1512,furniture-10001512,15,302,"12,12","5,6,1,1,1,0",280,100001,furniture-20001512,bld2016_walldeco_01,1,0,"0,0,0",3,0,0,0,0,0,0
1513,furniture-10001513,15,302,"2,6","3,6,1,1,1,0",240,100001,furniture-20001513,bld2016_walldeco_02,1,0,"0,0,0",3,104,"*0.052,2.198,0.000",0,0,0,0
1514,furniture-10001514,15,202,"22,11","2,1,1,1,1,0",100,100001,furniture-20001514,bld2016_chair,1,0,"0,-0.05,0",2,3,"0.44,0.50,0",0,0,0,0
1515,furniture-10001515,15,202,"19,11","2,1,1,1,1,0",100,100001,furniture-20001515,bld2016_chair,1,0,"0,-0.05,0",2,2,"0.54,0.50,1",0,0,0,0
1601,furniture-10001601,16,203,"23,10","9,3,1,1,1,0",650,100002,furniture-20001601,north2016_bed,1,0,"0,-0.05,0",2,"4,3,104","0.39,0.16,1|0.68,0.3,1|*3.5,4.2,0.000",0,0,0,0
1602,furniture-10001602,16,102,"3,9","6,5,1,1,1,0",500,100002,furniture-20001602,north2016_carpet,1,0,"0,0,0",1,0,0,0,0,0,0
1603,furniture-10001603,16,202,"11,10","3,3,1,1,1,0",400,100002,furniture-20001603,north2016_chair_a,1,0,"-0.1,-0.05,0",2,2,"0.49,0.40,1",0,0,0,0
1604,furniture-10001604,16,202,"19,8","3,3,1,1,1,0",400,100002,furniture-20001604,north2016_chair_b,1,0,"0,-0.05,0",2,3,"0.50,0.40,0",0,0,0,0
1605,furniture-10001605,16,302,"19,6","5,12,1,1,1,0",550,100002,furniture-20001605,north2016_window,1,0,"0,0,0",3,104,"*0.104,5.451,0.000",0,0,0,0
1606,furniture-10001606,16,201,"24,2","6,2,1,1,1,0",550,100002,furniture-20001606,north2016_deco_01,1,0,"0,-0.05,0",2,104,"*1.2,7.9,0.000",0,0,0,0
1607,furniture-10001607,16,201,"8,7","4,3,1,1,1,0",450,100002,furniture-20001607,north2016_deco_02,1,0,"-0.1,-0.05,0",2,104,"*-0.7,1.4,0.000",0,0,0,0
1608,furniture-10001608,16,202,"2,7","4,3,1,1,1,0",450,100002,furniture-20001608,north2016_deco_03,1,0,"0,-0.05,0",2,1,"0.55,0.15,1",0,0,0,0
1609,furniture-10001609,16,202,"5,2","6,3,1,1,1,0",550,100002,furniture-20001609,north2016_sofa,1,0,"0,-0.05,0",2,"1,1","0.33,0.13,1|0.64,0.13,0",0,0,0,0
1610,furniture-10001610,16,302,"12,12","6,10,1,1,1,0",550,100002,furniture-20001610,north2016_fireplace,1,0,"0,0,0",3,104,"*1.8,4.2,0.000",0,0,0,0
1611,furniture-10001611,16,201,"14,9","5,3,1,1,1,0",500,100002,furniture-20001611,north2016_table,1,0,"0,-0.05,0",2,104,"*-1,3,0.000",0,0,0,0
1612,furniture-10001612,16,302,"5,3","4,12,1,1,1,0",550,100002,furniture-20001612,north2016_walldeco_02,1,0,"0,0,0",3,104,"*0.104,5.451,0.000",0,0,0,0
1613,furniture-10001613,16,302,"12,2","6,9,1,1,1,0",500,100002,furniture-20001613,north2016_walldeco_01,1,0,"0,0,0",3,104,"*1.554,4.396,0.000",0,0,0,0
1614,furniture-10001614,16,301,0,"3,6,1,1,1,0",500,100002,furniture-20001614,north2016_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1615,furniture-10001615,16,101,0,"3,6,1,1,1,0",500,100002,furniture-20001615,north2016_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1701,furniture-10001701,17,202,"12,2","5,4,1,1,1,0",1000,100003,furniture-20001701,cj2017_bridge,1,0,"0,-0.05,0",2,"3,2,104","0.35,0.15,1|0.65,0.15,0|*-1.7,6,0.000",0,0,0,0
1702,furniture-10001702,17,202,"9,9","1,2,1,1,1,0",800,100003,furniture-20001702,cj2017_chair_a,1,0,"0,-0.05,0",2,3,"0.52,0.35,1",0,0,0,0
1703,furniture-10001703,17,201,"17,8","6,5,1,1,1,0",950,100003,furniture-20001703,cj2017_deco_01,1,0,"0,-0.05,0",2,0,0,0,0,0,0
1704,furniture-10001704,17,201,"5,7","3,2,1,1,1,0",850,100003,furniture-20001704,cj2017_deco_02,1,0,"0,-0.05,0",2,104,"*0.755,2.879,0.000",0,0,0,0
1705,furniture-10001705,17,201,"18,2","5,2,1,1,1,0",1000,100003,furniture-20001705,cj2017_deco_03,1,0,"0,-0.05,0",2,104,"*0.5,5.2,0.000",0,0,0,0
1706,furniture-10001706,17,201,"24,2","5,2,1,1,1,0",1000,100003,furniture-20001706,cj2017_deco_04,1,0,"0,-0.05,0",2,104,"*-0.5,5.2,0.000",0,0,0,0
1707,furniture-10001707,17,201,"22,13","10,1,1,1,1,0",900,100003,furniture-20001707,cj2017_deco_05,1,0,"0,-0.05,0",2,104,"*5.035,1.969,0.000",0,0,0,0
1708,furniture-10001708,17,302,"8,3","12,10,1,1,1,0",1100,100003,furniture-20001708,cj2017_deco_06,1,0,"0,-0.5,0",3,0,0,0,0,0,0
1709,furniture-10001709,17,101,0,"1,1,1,1,1,0",850,100003,furniture-20001709,cj2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1710,furniture-10001710,17,201,"10,9","3,3,1,1,1,0",1000,100003,furniture-20001710,cj2017_table,1,0,"0,-0.05,0",2,104,"*-0.8,2.2,0.000",0,0,0,0
1711,furniture-10001711,17,201,"2,2","4,3,1,1,1,0",1150,100003,furniture-20001711,cj2017_tree,1,0,"0,-0.05,0",2,104,"*0.201,8.478,0.000",0,0,0,0
1712,furniture-10001712,17,301,0,"1,1,1,1,1,0",850,100003,furniture-20001712,cj2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1713,furniture-10001713,17,302,"20,4","12,15,1,1,1,0",1150,100003,furniture-20001713,cj2017_walldeco_01,1,0,"0,0,0",3,104,"*1.036,5.979,0.000",0,0,0,0
1714,furniture-10001714,17,302,"5,2","3,6,1,1,1,0",950,100003,furniture-20001714,cj2017_walldeco_02,1,0,"0,0,0",3,0,0,0,0,0,0
1715,furniture-10001715,17,202,"13,10","1,2,1,1,1,0",800,100003,furniture-20001715,cj2017_chair_a,1,0,"0,0,0",2,2,"0.54,0.47,0",0,0,0,0
1801,furniture-10001801,18,203,"19,2","10,6,1,1,1,0",600,100002,furniture-20001801,sb2017_bed,1,0,"0,0,0",2,"4,4","0.37,0.16,0|0.61,0.18,1",0,0,0,0
1802,furniture-10001802,18,202,"9,12","2,2,1,1,1,0",400,100002,furniture-20001802,sb2017_chair_a,1,0,"0.05,0,0",2,3,"0.60,0.47,1",0,0,0,0
1803,furniture-10001803,18,202,"4,12","2,2,1,1,1,0",400,100002,furniture-20001803,sb2017_chair_b,1,0,"0,0,0",2,2,"0.46,0.47,0",0,0,0,0
1804,furniture-10001804,18,201,"23,11","4,2,1,1,1,0",500,100002,furniture-20001804,sb2017_deco_01,1,0,"0,-0.1,0",2,104,"*0.7,4.4,0.000",0,0,0,0
1805,furniture-10001805,18,201,"29,7","3,5,1,1,1,0",550,100002,furniture-20001805,sb2017_deco_02,1,0,"0,0,0",2,104,"*-0.5,5.6,0.000",0,0,0,0
1806,furniture-10001806,18,201,"29,3","3,3,1,1,1,0",450,100002,furniture-20001806,sb2017_deco_03,1,0,"0,0,0",2,104,"*-1,4.3,0.000",0,0,0,0
1807,furniture-10001807,18,102,"22,7","6,6,1,1,1,0",500,100002,furniture-20001807,sb2017_deco_04,1,0,"0,0,0",1,0,0,0,0,0,0
1808,furniture-10001808,18,302,"20,3","10,19,1,1,1,0",650,100002,furniture-20001808,sb2017_deco_05,1,10,"0,0,0",3,104,"*3,4.8,0.000",0,0,0,0
1809,furniture-10001809,18,101,0,"1,1,1,1,1,0",500,100002,furniture-20001809,sb2017_floor,1,0,"0,0,0",1,0,0,0,0,0,0
1810,furniture-10001810,18,201,"7,6","6,4,1,1,1,0",500,100002,furniture-20001810,sb2017_table_01,1,0,"0,0,0",2,104,"*0.6,4.7,0.000",0,0,0,0
1811,furniture-10001811,18,201,"3,6","4,4,1,1,1,0",500,100002,furniture-20001811,sb2017_table_02,1,0,"0,0,0",2,104,"*0.8,5.3,0.000",0,0,0,0
1812,furniture-10001812,18,201,"13,6","5,4,1,1,1,0",500,100002,furniture-20001812,sb2017_table_03,1,0,"0,0,0",2,104,"*-1.108,5.5,0.000",0,0,0,0
1813,furniture-10001813,18,201,"22,8","6,2,1,1,1,0",550,100002,furniture-20001813,sb2017_table_04,1,0,"0,0,0",2,104,"*0.8,1.8,0.000",0,0,0,0
1814,furniture-10001814,18,301,0,"1,1,1,1,1,0",500,100002,furniture-20001814,sb2017_wall,1,0,"0,0,0",3,0,0,0,0,0,0
1815,furniture-10001815,18,302,"5,7","6,11,1,1,1,0",550,100002,furniture-20001815,sb2017_walldeco_01,1,0,"0,0,0",3,0,0,0,0,0,0
1816,furniture-10001816,18,302,"14,12","5,10,1,1,1,0",600,100002,furniture-20001816,sb2017_window,1,5,"0,0,0",3,0,0,0,0,0,0
1901,furniture-10001901,19,302,0,"2,5,1,1,1,0",750,100003,furniture-20001901,sp2017_deco_01,1,5,"0,0,0",2,0,0,0,"2,5,5",0,0
1902,furniture-10001902,19,302,0,"2,5,1,1,1,0",750,100003,furniture-20001902,sp2017_deco_02,1,5,"0,0,0",3,0,0,0,"2,5,5",0,0
1903,furniture-10001903,19,302,0,"2,4,1,1,1,0",750,100003,furniture-20001903,sp2017_deco_03,1,5,"0,0,0",2,0,0,0,"2,4,4",0,0
1904,furniture-10001904,19,302,0,"2,5,1,1,1,0",750,100003,furniture-20001904,sp2017_deco_04,1,5,"0,0,0",3,0,0,0,"2,5,4",0,0
1905,furniture-10001905,19,302,0,"4,4,1,1,1,0",750,100003,furniture-20001905,sp2017_deco_05,1,5,"0,0,0",2,0,0,0,"4,4,4",0,0
1906,furniture-10001906,19,302,0,"4,3,1,1,1,0",750,100003,furniture-20001906,sp2017_deco_06,1,5,"0,0,0",1,0,0,0,"4,3,3",0,0
1907,furniture-10001907,19,302,0,"4,5,1,1,1,0",750,100003,furniture-20001907,sp2017_deco_07,1,5,"0,0,0",2,0,0,0,"4,5,5",0,0
1908,furniture-10001908,19,302,0,"4,3,1,1,1,0",750,100003,furniture-20001908,sp2017_deco_08,1,5,"0,0,0",2,0,0,0,"4,3,3",0,0
1909,furniture-10001909,19,302,0,"4,7,1,1,1,0",750,100003,furniture-20001909,sp2017_deco_09,1,5,"0,0,0",3,0,0,0,0,0,0
1910,furniture-10001910,19,201,0,"2,3,1,1,1,0",750,100003,furniture-20001910,cube_deco,1,0,"0,0,0",2,104,"*0.101,3.542,0.000",0,0,0,0
1911,furniture-10001911,19,302,0,"2,6,1,1,1,0",750,100003,furniture-20001911,404Type0,1,5,"0.05,0,0",3,0,0,0,"2,6,6",0,0
1912,furniture-10001912,19,302,0,"2,6,1,1,1,0",750,100003,furniture-20001912,404Type1,1,5,"-0.13,-0.15,0",3,0,0,0,"2,6,6",0,0
1913,furniture-10001913,19,203,0,"6,3,1,1,1,0",750,100003,furniture-20001913,404Type2,1,0,"0,0,0",2,"5,104","0.5,0.38,0|*2,2.393,0.000",0,0,0,0
1914,furniture-10001914,19,202,0,"6,3,1,1,1,0",750,100003,furniture-20001914,404Type3,1,0,"0,0,0",2,"1,1","0.27,0.2,0|0.72,0.2,0",0,0,0,0
1915,furniture-10001915,19,302,0,"4,7,1,1,1,0",750,100003,furniture-20001915,AK12Plate,1,5,"0.49,-0.498,0",3,0,0,0,"4,7,7",0,0
1916,furniture-10001916,19,302,0,"4,7,1,1,1,0",750,100003,furniture-20001916,AN94Plate,1,5,"-0.49,0.498,0",3,0,0,0,"4,7,7",0,0
1917,furniture-10001917,19,302,0,"4,7,1,1,1,0",750,100003,furniture-20001917,AR15Plate,1,5,"-0.49,-0.498,0",3,0,0,0,"4,7,7",0,0
1918,furniture-10001918,19,302,0,"4,7,1,1,1,0",750,100003,furniture-20001918,M4A1Plate,1,5,"0.49,0.498,0",3,0,0,0,"4,7,7",0,0
1919,furniture-10001919,19,201,0,"7,4,0,0,0,0",750,100003,furniture-20001919,"Chess,ChessChairR,ChessChairL","1,1,1","20,0,0","0,0,0|0.956,0.12,0|-0.94,0.1,0","2,2,2","819191,819192","0.13,0.4,0|0.87,0.4,0",0,0,0,0
1920,furniture-10001920,19,302,0,"4,3,1,1,1,0",750,100003,furniture-20001920,ogasTV,1,10,"0,0.54,0",3,104,"*0.104,6.6,0.000",0,0,0,0
1921,furniture-10001921,19,202,0,"7,3,1,1,1,0",750,100003,furniture-20001921,"2019_isomer_AK12,2019_isomer_AK12_1","1,1","0,15","0,0,0|0,0,0","2,2","104,12","*1.793,3.301,-0.37|*-0.569,1.99,0",0,0,0,0
1922,furniture-10001922,19,202,0,"7,3,1,1,1,0",750,100003,furniture-20001922,"2019_isomer_An94,2019_isomer_An94_1","1,1","0,15","0,0,0|0,0,0","2,2","104,12","*1.651,3.387,-0.37|*-0.569,1.99,0",0,0,0,0
1923,furniture-10001923,19,202,0,"7,3,1,1,1,0",750,100003,furniture-20001923,"2019_isomer_AR15,2019_isomer_AR15_1","1,1","0,15","0,0,0|0,0,0","2,2","104,12","*2.448,3.387,-0.37|*-0.569,1.99,0",0,0,0,0
1924,furniture-10001924,19,202,0,"7,3,1,1,1,0",750,100003,furniture-20001924,"2019_isomer_M4A1,2019_isomer_M4A1_1","1,1","0,15","0,0,0|-0.01,0.03,0","2,2","104,12","*2.761,3.387,-0.37|*-0.569,1.99,0",0,0,0,0
1925,furniture-10001925,19,202,0,"9,3,1,1,1,0",750,100003,furniture-20001925,"2019_isomer_Boss,2019_isomer_Boss_1","1,1","0,10","0,0,0|-0.488,-0.271,0.104","2,2","104,19,14","*0.456,3.5,0|*-1.708,2.334,0.000|*-3.387,2.96,0.000",0,0,0,0
1926,furniture-10001926,19,302,0,"6,12,1,1,1,0",750,100003,furniture-20001926,2019_isomer_BossDeco,1,0,"0,0,0",3,104,"*0,1.568,0.000",0,0,0,0
1927,furniture-10001927,19,201,0,"4,3,1,1,1,0",750,100003,furniture-20001927,2020_winter_deco_01,1,0,"0,-0.083,0",2,"104,14","*-0.933,2.732,0.455|*0.321,2.077,-0.285",0,0,0,0
1928,furniture-10001928,19,201,0,"5,4,1,1,1,0",750,100003,furniture-20001928,2020_winter_deco_02,1,0,"-0.042,-0.052,0",2,104,"*-0.233,5.720,0.000",0,0,0,0
1929,furniture-10001929,19,202,0,"10,5,1,1,1,0",750,100003,furniture-20001929,"2020_winter_deco_03_A,2020_winter_deco_03_B","1,1","15,0","0.782,-0.125,0|-0.48,-0.188,0","2,2","104,19","*-2.713,4.724,0.000|*1.079,2.504,0",0,"10,5,0",0,0
1930,furniture-10001930,19,201,0,"4,3,1,1,1,0",750,100003,furniture-20001930,2020_winter_deco_04,1,0,"-0.063,-0.063,0",2,104,"*-3.222,0.000,-0.285",0,0,0,0
1931,furniture-10001931,19,302,0,"5,7,1,1,1,0",750,100003,furniture-20001931,2020_winter_deco_05,1,0,"-0.042,-0.188,0",3,104,"*0.360,4.705,13.225",0,"4,6,0",0,0
1932,furniture-10001932,19,302,0,"6,7,1,1,1,0",750,100003,furniture-20001932,2020_winter_deco_06,1,0,"0,-0.49,0",3,0,0,0,0,0,0
2001,furniture-10002001,81,201,0,"0,0,1,1,1,0",750,100003,furniture-20002001,znq2017_cosmosphere,2,0,"0,2.2,0",2,0,0,0,"5,20,5",0,0
2002,furniture-10002002,81,202,0,"4,2,0,0,0,0",1000,100003,furniture-20002002,xmas2017SP_sofa,1,0,"0,0,0",2,"82002,15,16,104","0.5,0.4,0|0.38,0.28,0|0.68,0.28,0|*-0.302,6.030,0.000",0,0,0,0
2003,furniture-10002003,299,299,0,"3,4,0,0,0,0",1000,100003,furniture-20002003,SP_DogHouseXmas,1,0,"0,0,0",2,0,0,0,0,2206,0
2004,furniture-10002004,20,302,0,"11,11,0,0,0,0",1000,100003,furniture-20002004,pv_2016summer,1,5,"0,0.05,0",3,0,0,0,0,0,0
2005,furniture-10002005,20,302,0,"11,11,0,0,0,0",1000,100003,furniture-20002005,pv_2017winter,1,5,"0,0.05,0",3,0,0,0,0,0,0
2006,furniture-10002006,20,302,0,"11,11,0,0,0,0",1000,100003,furniture-20002006,pv_2017summer,1,5,"0,0.05,0",3,0,0,0,0,0,0
2007,furniture-10002007,20,302,0,"11,11,0,0,0,0",1000,100003,furniture-20002007,pv_2018winter,1,5,"0,0.05,0",3,0,0,0,0,0,0
2008,furniture-10002008,81,202,0,"4,3,0,0,0,0",1000,100003,furniture-20002008,"easter2018_deco1_A,easter2018_deco1_B,easter2018_deco1_C","1,1,1","0,20,20","-0.09,-0.05,0|-0.09,-0.05,0|-0.585,1.55,0.366","2,2,2","12,104","0.6,0.2,0|*-0.797,5.208,-0.285",0,0,0,0
