id,name,user_exp,mp,ammo,mre,part,core,gem,gem_pay,gun_id,sangvis,item_ids,furniture,gift,equip_ids,coins,skin,content,send_limit,icon,bp_pay,fairy_ids,chip,commander_uniform,vehicle_component
246,prize-10000246,0,0,0,0,0,0,0,0,0,,41-40|44-80|9-80,,200001-120,,1-400|2-400|3-400,0,prize-20000246,0,,0,,,,
247,prize-10000247,0,0,0,0,0,0,0,0,0,,41-30|44-60|9-60,,200001-90,,1-300|2-300|3-300,0,prize-20000247,0,,0,,,,
248,prize-10000248,0,0,0,0,0,0,0,0,0,,41-20|44-40|9-40,,200001-60,,1-200|2-200|3-200,0,prize-20000248,0,,0,,,,
249,prize-10000249,0,0,0,0,0,0,0,0,0,,41-10|44-20|9-20,,200001-30,,1-100|2-100|3-100,0,prize-20000249,0,,0,,,,
250,prize-10000250,0,0,0,0,0,0,0,0,0,,8-1,,,,1-100|2-80|3-50,0,prize-20000250,0,,0,,,,
251,prize-10000251,0,0,0,0,0,0,0,0,0,,8-2,,,,1-150|2-100|3-80,0,prize-20000251,0,,0,,,,
252,prize-10000252,0,0,0,0,0,0,0,0,0,,8-3,,,,1-200|2-150|3-100,0,prize-20000252,0,,0,,,,
253,prize-10000253,0,0,0,0,0,0,0,0,0,,8-4,,,,1-250|2-200|3-150,0,prize-20000253,0,,0,,,,
254,prize-10000254,0,0,0,0,0,0,0,0,0,,8-5,,,,1-300|2-250|3-200,0,prize-20000254,0,,0,,,,
255,prize-10000255,0,0,0,0,0,0,0,0,0,,8-8,,,,1-400|2-350|3-300,0,prize-20000255,0,,0,,,,
256,prize-10000256,0,0,0,0,0,0,0,0,0,,8-10,,,,1-500|2-450|3-400,0,prize-20000256,0,,0,,,,
257,prize-10000257,0,0,0,0,0,1,0,0,0,,45-135,,,,3-150,0,prize-20000257,0,,0,,,,
258,prize-10000258,0,0,0,0,0,0,0,0,0,,100013-12,,,,,0,prize-20000258,0,,0,,,,
259,prize-10000259,0,0,0,0,0,0,0,0,142,,,,,,,0,prize-20000259,0,,0,,,,
260,prize-10000260,0,0,0,0,0,0,0,0,0,,,2018,,,,0,prize-20000260,0,,0,,,,
261,prize-10000261,0,0,0,0,0,0,0,0,0,,,2016,,,,0,prize-20000261,0,,0,,,,
262,prize-10000262,0,0,0,0,0,0,0,0,0,,,2017,,,,0,prize-20000262,0,,0,,,,
263,prize-10000263,0,0,0,0,0,0,0,0,0,,100014-6,,,,,0,prize-20000263,0,,0,,,,
264,prize-10000264,0,0,0,0,0,0,0,0,0,,8-1|506-1000|9-30,,,,3-1200,0,prize-20000264,0,,0,,,,
265,prize-10000265,0,0,0,0,0,1,0,0,0,,,,,,2-400|3-150,0,prize-20000265,0,,0,,,,
266,prize-10000266,0,0,0,0,0,0,0,0,0,,,2025,,,,0,prize-20000266,0,,0,,,,
267,prize-10000267,0,0,0,0,0,0,0,0,102,,,,,,,0,prize-20000267,0,,0,,,,
268,prize-10000268,0,0,0,0,0,0,0,0,192,,,,,,,0,prize-20000268,0,,0,,,,
269,prize-10000269,0,0,0,0,0,0,0,0,222,,,,,,,0,prize-20000269,0,,0,,,,
270,prize-10000270,0,0,0,0,0,0,0,0,119,,,,,,,0,prize-20000270,0,,0,,,,
271,prize-10000271,0,0,0,0,0,0,0,0,204,,,,,,,0,prize-20000271,0,,0,,,,
272,prize-10000272,0,0,0,0,0,0,0,0,151,,,,,,,0,prize-20000272,0,,0,,,,
273,prize-10000273,0,0,0,0,0,0,0,0,114,,,,,,,0,prize-20000273,0,,0,,,,
274,prize-10000274,0,0,0,0,0,0,0,0,62,,,,,,,0,prize-20000274,0,,0,,,,
275,prize-10000275,0,0,0,0,0,0,0,0,50,,,,,,,0,prize-20000275,0,,0,,,,
276,prize-10000276,0,0,0,0,0,0,0,0,115,,,,,,,0,prize-20000276,0,,0,,,,
277,prize-10000277,0,0,0,0,0,0,0,0,125,,,,,,,0,prize-20000277,0,,0,,,,
278,prize-10000278,0,0,0,0,0,0,0,0,0,,100015-10,,,,,0,prize-20000278,0,,0,,,,
279,prize-10000279,0,0,0,0,0,10,0,0,0,,45-300,,,,,0,prize-20000279,0,,0,,,,
280,prize-10000280,0,0,0,0,0,1,0,0,0,,44-60,,,,3-200,0,prize-20000280,0,,0,,,,
281,prize-10000281,0,0,0,0,0,0,0,0,0,,100006-12,,,,,0,prize-20000281,0,Activity_2017xmas,0,,,,
282,prize-10000282,0,0,0,0,0,1,0,0,0,,,,,,1-200,0,prize-20000282,0,,0,,,,
283,prize-10000283,0,0,0,0,0,0,0,0,0,,45-100,,,,2-150,0,prize-20000283,0,,0,,,,
284,prize-10000284,0,0,0,0,0,0,0,0,0,,45-100,,,,3-100,0,prize-20000284,0,,0,,,,
285,prize-10000285,0,0,0,0,0,0,0,0,0,,41-10,,100001-10,,,0,prize-20000285,0,,0,,,,
286,prize-10000286,0,0,0,0,0,0,0,0,0,,100016-1,,,,,0,prize-20000286,0,,0,,,,
287,prize-10000287,0,0,0,0,0,0,0,0,0,,100017-10,,,,,0,prize-20000287,0,canecandy_18,0,,,,
288,prize-10000288,0,0,0,0,0,0,0,0,0,,,2031,,,,0,prize-20000288,0,,0,,,,
289,prize-10000289,0,0,0,0,0,0,0,0,0,,,2029,,,,0,prize-20000289,0,,0,,,,
290,prize-10000290,0,0,0,0,0,0,0,0,0,,,2030,,,,0,prize-20000290,0,,0,,,,
291,prize-10000291,0,0,0,0,0,1,0,0,0,,45-80,,,,3-200,0,prize-20000291,0,,0,,,,
292,prize-10000292,0,0,0,0,0,0,0,0,0,,,,521-1,,,0,prize-20000292,0,,0,,,,
293,prize-10000293,0,0,0,0,0,0,0,0,0,,506-100,,,,1-600|2-300|3-150,0,prize-20000293,0,Bumdle_orange,0,,,,
294,prize-10000294,0,0,0,0,0,0,0,0,0,,100019-10,,,,,0,prize-20000294,0,chocolatedog,0,,,,
295,prize-10000295,0,0,0,0,0,0,0,0,0,,,2032,,,,0,prize-20000295,0,,0,,,,
296,prize-10000296,0,0,0,0,0,0,0,0,0,,,2033,,,,0,prize-20000296,0,,0,,,,
297,prize-10000297,0,0,0,0,0,0,0,0,0,,,2034,,,,0,prize-20000297,0,,0,,,,
298,prize-10000298,0,0,0,0,0,0,0,0,0,,,,,109,,0,prize-20000298,0,配件_光学瞄准镜_S,0,,,,
299,prize-10000299,0,0,0,0,0,0,0,0,0,,,,,,,208,prize-20000299,0,,0,,,,
301,prize-10000301,0,100,100,100,100,0,0,0,0,,,,,,,0,prize-20000301,0,,0,,,,
302,prize-10000302,0,200,200,200,200,0,0,0,0,,,,,,,0,prize-20000302,0,,0,,,,
303,prize-10000303,0,300,300,300,300,0,0,0,0,,,,,,,0,prize-20000303,0,,0,,,,
304,prize-10000304,0,400,400,400,400,0,0,0,0,,,,,,,0,prize-20000304,0,,0,,,,
305,prize-10000305,0,500,500,500,500,0,0,0,0,,,,,,,0,prize-20000305,0,,0,,,,
306,prize-10000306,0,600,600,600,600,0,0,0,0,,,,,,,0,prize-20000306,0,,0,,,,
307,prize-10000307,0,700,700,700,700,0,0,0,0,,,,,,,0,prize-20000307,0,,0,,,,
308,prize-10000308,0,800,800,800,800,0,0,0,0,,,,,,,0,prize-20000308,0,,0,,,,
309,prize-10000309,0,900,900,900,900,0,0,0,0,,,,,,,0,prize-20000309,0,,0,,,,
310,prize-10000310,0,1000,1000,1000,1000,0,0,0,0,,,,,,,0,prize-20000310,0,,0,,,,
311,prize-10000311,0,1200,1200,1200,1200,0,0,0,0,,,,,,,0,prize-20000311,0,,0,,,,
312,prize-10000312,0,1400,1400,1400,1400,0,0,0,0,,,,,,,0,prize-20000312,0,,0,,,,
313,prize-10000313,0,1600,1600,1600,1600,0,0,0,0,,,,,,,0,prize-20000313,0,,0,,,,
314,prize-10000314,0,1800,1800,1800,1800,0,0,0,0,,,,,,,0,prize-20000314,0,,0,,,,
315,prize-10000315,0,2000,2000,2000,2000,0,0,0,0,,,,,,,0,prize-20000315,0,,0,,,,
316,prize-10000316,0,0,0,0,0,0,0,0,0,,1-1|3-1,,,,,0,prize-20000316,0,,0,,,,
317,prize-10000317,0,0,0,0,0,0,0,0,0,,1-2|3-2,,,,,0,prize-20000317,0,,0,,,,
318,prize-10000318,0,0,0,0,0,0,0,0,0,,1-3|3-3,,,,,0,prize-20000318,0,,0,,,,
319,prize-10000319,0,0,0,0,0,0,0,0,0,,1-4|3-4,,,,,0,prize-20000319,0,,0,,,,
320,prize-10000320,0,0,0,0,0,0,0,0,0,,1-5|3-5,,,,,0,prize-20000320,0,,0,,,,
321,prize-10000321,0,0,0,0,0,0,0,0,0,,1-6|3-6,,,,,0,prize-20000321,0,,0,,,,
322,prize-10000322,0,0,0,0,0,0,0,0,0,,1-7|3-7,,,,,0,prize-20000322,0,,0,,,,
323,prize-10000323,0,0,0,0,0,0,0,0,0,,1-8|3-8,,,,,0,prize-20000323,0,,0,,,,
324,prize-10000324,0,0,0,0,0,0,0,0,0,,2-1|3-1,,,,,0,prize-20000324,0,,0,,,,
325,prize-10000325,0,0,0,0,0,0,0,0,0,,2-2|3-2,,,,,0,prize-20000325,0,,0,,,,
326,prize-10000326,0,0,0,0,0,0,0,0,0,,2-3|3-3,,,,,0,prize-20000326,0,,0,,,,
327,prize-10000327,0,0,0,0,0,0,0,0,0,,2-4|3-4,,,,,0,prize-20000327,0,,0,,,,
328,prize-10000328,0,0,0,0,0,0,0,0,0,,2-5|3-5,,,,,0,prize-20000328,0,,0,,,,
329,prize-10000329,0,0,0,0,0,0,0,0,0,,2-6|3-6,,,,,0,prize-20000329,0,,0,,,,
330,prize-10000330,0,0,0,0,0,0,0,0,0,,2-7|3-7,,,,,0,prize-20000330,0,,0,,,,
331,prize-10000331,0,0,0,0,0,0,0,0,0,,2-8|3-8,,,,,0,prize-20000331,0,,0,,,,
332,prize-10000332,0,0,0,0,0,0,0,0,0,,4-2,,,,,0,prize-20000332,0,,0,,,,
333,prize-10000333,0,0,0,0,0,0,0,0,0,,4-4,,,,,0,prize-20000333,0,,0,,,,
334,prize-10000334,0,0,0,0,0,0,0,0,0,,4-6,,,,,0,prize-20000334,0,,0,,,,
335,prize-10000335,0,0,0,0,0,0,0,0,0,,4-8,,,,,0,prize-20000335,0,,0,,,,
336,prize-10000336,0,0,0,0,0,0,0,0,0,,4-10,,,,,0,prize-20000336,0,,0,,,,
337,prize-10000337,0,0,0,0,0,0,0,0,0,,4-12,,,,,0,prize-20000337,0,,0,,,,
338,prize-10000338,0,0,0,0,0,0,0,0,0,,4-14,,,,,0,prize-20000338,0,,0,,,,
339,prize-10000339,0,0,0,0,0,0,0,0,0,,4-16,,,,,0,prize-20000339,0,,0,,,,
340,prize-10000340,0,0,0,0,0,0,0,0,0,,,,,,1-100,0,prize-20000340,0,,0,,,,
341,prize-10000341,0,0,0,0,0,0,0,0,0,,,,,,1-150,0,prize-20000341,0,,0,,,,
342,prize-10000342,0,0,0,0,0,0,0,0,0,,,,,,1-200,0,prize-20000342,0,,0,,,,
343,prize-10000343,0,0,0,0,0,0,0,0,0,,,,,,1-250,0,prize-20000343,0,,0,,,,
344,prize-10000344,0,0,0,0,0,0,0,0,0,,,,,,1-300,0,prize-20000344,0,,0,,,,
345,prize-10000345,0,0,0,0,0,0,0,0,0,,,,,,1-350,0,prize-20000345,0,,0,,,,
346,prize-10000346,0,0,0,0,0,0,0,0,0,,,,,,1-400,0,prize-20000346,0,,0,,,,
347,prize-10000347,0,0,0,0,0,0,0,0,0,,,,,,1-450,0,prize-20000347,0,,0,,,,
348,prize-10000348,0,0,0,0,0,0,0,0,0,,,,,,2-60,0,prize-20000348,0,,0,,,,
349,prize-10000349,0,0,0,0,0,0,0,0,0,,,,,,2-100,0,prize-20000349,0,,0,,,,
350,prize-10000350,0,0,0,0,0,0,0,0,0,,,,,,2-130,0,prize-20000350,0,,0,,,,
351,prize-10000351,0,0,0,0,0,0,0,0,0,,,,,,2-150,0,prize-20000351,0,,0,,,,
352,prize-10000352,0,0,0,0,0,0,0,0,0,,,,,,2-160,0,prize-20000352,0,,0,,,,
353,prize-10000353,0,0,0,0,0,0,0,0,0,,,,,,2-180,0,prize-20000353,0,,0,,,,
354,prize-10000354,0,0,0,0,0,0,0,0,0,,,,,,2-200,0,prize-20000354,0,,0,,,,
355,prize-10000355,0,0,0,0,0,0,0,0,0,,,,,,2-230,0,prize-20000355,0,,0,,,,
356,prize-10000356,0,0,0,0,0,0,0,0,0,,,,,,3-30,0,prize-20000356,0,,0,,,,
357,prize-10000357,0,0,0,0,0,0,0,0,0,,,,,,3-50,0,prize-20000357,0,,0,,,,
358,prize-10000358,0,0,0,0,0,0,0,0,0,,,,,,3-65,0,prize-20000358,0,,0,,,,
359,prize-10000359,0,0,0,0,0,0,0,0,0,,,,,,3-80,0,prize-20000359,0,,0,,,,
360,prize-10000360,0,0,0,0,0,0,0,0,0,,,,,,3-95,0,prize-20000360,0,,0,,,,
361,prize-10000361,0,0,0,0,0,0,0,0,0,,,,,,3-110,0,prize-20000361,0,,0,,,,
362,prize-10000362,0,0,0,0,0,0,0,0,0,,,,,,3-130,0,prize-20000362,0,,0,,,,
363,prize-10000363,0,0,0,0,0,5,0,0,0,,,,,,,0,prize-20000363,0,,0,,,,
364,prize-10000364,0,0,0,0,0,8,0,0,0,,,,,,,0,prize-20000364,0,,0,,,,
365,prize-10000365,0,0,0,0,0,10,0,0,0,,,,,,,0,prize-20000365,0,,0,,,,
366,prize-10000366,0,0,0,0,0,12,0,0,0,,,,,,,0,prize-20000366,0,,0,,,,
367,prize-10000367,0,0,0,0,0,0,0,0,0,,9-5,,,,,0,prize-20000367,0,,0,,,,
368,prize-10000368,0,0,0,0,0,0,0,0,0,,9-8,,,,,0,prize-20000368,0,,0,,,,
369,prize-10000369,0,0,0,0,0,0,0,0,0,,9-10,,,,,0,prize-20000369,0,,0,,,,
370,prize-10000370,0,0,0,0,0,0,0,0,0,,9-12,,,,,0,prize-20000370,0,,0,,,,
371,prize-10000371,0,0,0,0,0,0,0,0,0,,44-30,,,,,0,prize-20000371,0,,0,,,,
372,prize-10000372,0,0,0,0,0,0,0,0,0,,44-50,,,,,0,prize-20000372,0,,0,,,,
373,prize-10000373,0,0,0,0,0,0,0,0,0,,44-75,,,,,0,prize-20000373,0,,0,,,,
374,prize-10000374,0,0,0,0,0,0,0,0,0,,44-100,,,,,0,prize-20000374,0,,0,,,,
375,prize-10000375,0,0,0,0,0,0,0,0,0,,44-125,,,,,0,prize-20000375,0,,0,,,,
376,prize-10000376,0,0,0,0,0,0,0,0,0,,44-150,,,,,0,prize-20000376,0,,0,,,,
377,prize-10000377,0,0,0,0,0,0,0,0,0,,44-175,,,,,0,prize-20000377,0,,0,,,,
378,prize-10000378,0,0,0,0,0,0,0,0,0,,44-200,,,,,0,prize-20000378,0,,0,,,,
379,prize-10000379,0,4000,4000,4000,1350,0,0,0,0,,44-600|101-3,,,,,0,prize-20000379,0,,0,,,,
380,prize-10000380,0,4000,4000,4000,1350,0,0,0,0,,44-560|101-3,,,,,0,prize-20000380,0,,0,,,,
381,prize-10000381,0,4000,4000,4000,1350,0,0,0,0,,44-520|101-3,,,,,0,prize-20000381,0,,0,,,,
382,prize-10000382,0,4000,4000,4000,1350,0,0,0,0,,44-480|101-3,,,,,0,prize-20000382,0,,0,,,,
383,prize-10000383,0,4000,4000,4000,1350,0,0,0,0,,44-440|101-3,,,,,0,prize-20000383,0,,0,,,,
384,prize-10000384,0,4000,4000,4000,1350,0,0,0,0,,44-400|101-3,,,,,0,prize-20000384,0,,0,,,,
385,prize-10000385,0,3500,3500,3500,1150,0,0,0,0,,44-360|101-3,,,,,0,prize-20000385,0,,0,,,,
386,prize-10000386,0,3000,3000,3000,1000,0,0,0,0,,44-320|101-2,,,,,0,prize-20000386,0,,0,,,,
387,prize-10000387,0,2500,2500,2500,850,0,0,0,0,,44-280|101-2,,,,,0,prize-20000387,0,,0,,,,
388,prize-10000388,0,2000,2000,2000,650,0,0,0,0,,44-240|101-1,,,,,0,prize-20000388,0,,0,,,,
389,prize-10000389,0,1500,1500,1500,500,0,0,0,0,,44-200,,,,,0,prize-20000389,0,,0,,,,
390,prize-10000390,0,1000,1000,1000,350,0,0,0,0,,44-160,,,,,0,prize-20000390,0,,0,,,,
391,prize-10000391,0,500,500,500,150,0,0,0,0,,44-120,,,,,0,prize-20000391,0,,0,,,,
392,prize-10000392,0,4000,4000,4000,1350,0,0,0,0,,4-30|101-3,,,,,0,prize-20000392,0,,0,,,,
393,prize-10000393,0,4000,4000,4000,1350,0,0,0,0,,4-28|101-3,,,,,0,prize-20000393,0,,0,,,,
394,prize-10000394,0,4000,4000,4000,1350,0,0,0,0,,4-26|101-3,,,,,0,prize-20000394,0,,0,,,,
395,prize-10000395,0,4000,4000,4000,1350,0,0,0,0,,4-24|101-3,,,,,0,prize-20000395,0,,0,,,,
396,prize-10000396,0,4000,4000,4000,1350,0,0,0,0,,4-22|101-3,,,,,0,prize-20000396,0,,0,,,,
397,prize-10000397,0,4000,4000,4000,1350,0,0,0,0,,4-20|101-3,,,,,0,prize-20000397,0,,0,,,,
398,prize-10000398,0,3500,3500,3500,1150,0,0,0,0,,4-18|101-3,,,,,0,prize-20000398,0,,0,,,,
399,prize-10000399,0,3000,3000,3000,1000,0,0,0,0,,4-16|101-2,,,,,0,prize-20000399,0,,0,,,,
400,prize-10000400,0,2500,2500,2500,850,0,0,0,0,,4-14|101-2,,,,,0,prize-20000400,0,,0,,,,
401,prize-10000401,0,2000,2000,2000,650,0,0,0,0,,4-12|101-1,,,,,0,prize-20000401,0,,0,,,,
402,prize-10000402,0,1500,1500,1500,500,0,0,0,0,,4-10,,,,,0,prize-20000402,0,,0,,,,
403,prize-10000403,0,1000,1000,1000,350,0,0,0,0,,4-8,,,,,0,prize-20000403,0,,0,,,,
404,prize-10000404,0,500,500,500,150,0,0,0,0,,4-6,,,,,0,prize-20000404,0,,0,,,,
405,prize-10000405,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,1-1200,0,prize-20000405,0,,0,,,,
406,prize-10000406,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,1-1120,0,prize-20000406,0,,0,,,,
407,prize-10000407,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,1-1040,0,prize-20000407,0,,0,,,,
408,prize-10000408,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,1-960,0,prize-20000408,0,,0,,,,
409,prize-10000409,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,1-880,0,prize-20000409,0,,0,,,,
410,prize-10000410,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,1-800,0,prize-20000410,0,,0,,,,
411,prize-10000411,0,3500,3500,3500,1150,0,0,0,0,,101-3,,,,1-720,0,prize-20000411,0,,0,,,,
412,prize-10000412,0,3000,3000,3000,1000,0,0,0,0,,101-2,,,,1-640,0,prize-20000412,0,,0,,,,
413,prize-10000413,0,2500,2500,2500,850,0,0,0,0,,101-2,,,,1-560,0,prize-20000413,0,,0,,,,
414,prize-10000414,0,2000,2000,2000,650,0,0,0,0,,101-1,,,,1-480,0,prize-20000414,0,,0,,,,
415,prize-10000415,0,1500,1500,1500,500,0,0,0,0,,,,,,1-400,0,prize-20000415,0,,0,,,,
416,prize-10000416,0,1000,1000,1000,350,0,0,0,0,,,,,,1-320,0,prize-20000416,0,,0,,,,
417,prize-10000417,0,500,500,500,150,0,0,0,0,,,,,,1-240,0,prize-20000417,0,,0,,,,
418,prize-10000418,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,2-900,0,prize-20000418,0,,0,,,,
419,prize-10000419,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,2-840,0,prize-20000419,0,,0,,,,
420,prize-10000420,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,2-780,0,prize-20000420,0,,0,,,,
421,prize-10000421,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,2-720,0,prize-20000421,0,,0,,,,
422,prize-10000422,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,2-660,0,prize-20000422,0,,0,,,,
423,prize-10000423,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,2-600,0,prize-20000423,0,,0,,,,
424,prize-10000424,0,3500,3500,3500,1150,0,0,0,0,,101-3,,,,2-540,0,prize-20000424,0,,0,,,,
425,prize-10000425,0,3000,3000,3000,1000,0,0,0,0,,101-2,,,,2-480,0,prize-20000425,0,,0,,,,
426,prize-10000426,0,2500,2500,2500,850,0,0,0,0,,101-2,,,,2-420,0,prize-20000426,0,,0,,,,
427,prize-10000427,0,2000,2000,2000,650,0,0,0,0,,101-1,,,,2-360,0,prize-20000427,0,,0,,,,
428,prize-10000428,0,1500,1500,1500,500,0,0,0,0,,,,,,2-300,0,prize-20000428,0,,0,,,,
429,prize-10000429,0,1000,1000,1000,350,0,0,0,0,,,,,,2-240,0,prize-20000429,0,,0,,,,
430,prize-10000430,0,500,500,500,150,0,0,0,0,,,,,,2-180,0,prize-20000430,0,,0,,,,
431,prize-10000431,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,3-600,0,prize-20000431,0,,0,,,,
432,prize-10000432,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,3-560,0,prize-20000432,0,,0,,,,
433,prize-10000433,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,3-520,0,prize-20000433,0,,0,,,,
434,prize-10000434,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,3-480,0,prize-20000434,0,,0,,,,
435,prize-10000435,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,3-440,0,prize-20000435,0,,0,,,,
436,prize-10000436,0,4000,4000,4000,1350,0,0,0,0,,101-3,,,,3-400,0,prize-20000436,0,,0,,,,
437,prize-10000437,0,3500,3500,3500,1150,0,0,0,0,,101-3,,,,3-360,0,prize-20000437,0,,0,,,,
438,prize-10000438,0,3000,3000,3000,1000,0,0,0,0,,101-2,,,,3-320,0,prize-20000438,0,,0,,,,
439,prize-10000439,0,2500,2500,2500,850,0,0,0,0,,101-2,,,,3-280,0,prize-20000439,0,,0,,,,
440,prize-10000440,0,2000,2000,2000,650,0,0,0,0,,101-1,,,,3-240,0,prize-20000440,0,,0,,,,
441,prize-10000441,0,1500,1500,1500,500,0,0,0,0,,,,,,3-200,0,prize-20000441,0,,0,,,,
442,prize-10000442,0,1000,1000,1000,350,0,0,0,0,,,,,,3-160,0,prize-20000442,0,,0,,,,
443,prize-10000443,0,500,500,500,150,0,0,0,0,,,,,,3-120,0,prize-20000443,0,,0,,,,
444,prize-10000444,0,4000,4000,4000,1350,0,0,0,0,,102-3|1-15|3-15,,,,,0,prize-20000444,0,,0,,,,
445,prize-10000445,0,4000,4000,4000,1350,0,0,0,0,,102-3|1-14|3-14,,,,,0,prize-20000445,0,,0,,,,
446,prize-10000446,0,4000,4000,4000,1350,0,0,0,0,,102-3|1-13|3-13,,,,,0,prize-20000446,0,,0,,,,
447,prize-10000447,0,4000,4000,4000,1350,0,0,0,0,,102-3|1-12|3-12,,,,,0,prize-20000447,0,,0,,,,
448,prize-10000448,0,4000,4000,4000,1350,0,0,0,0,,102-3|1-11|3-11,,,,,0,prize-20000448,0,,0,,,,
449,prize-10000449,0,4000,4000,4000,1350,0,0,0,0,,102-3|1-10|3-10,,,,,0,prize-20000449,0,,0,,,,
450,prize-10000450,0,3500,3500,3500,1150,0,0,0,0,,102-3|1-9|3-9,,,,,0,prize-20000450,0,,0,,,,
451,prize-10000451,0,3000,3000,3000,1000,0,0,0,0,,102-2|1-8|3-8,,,,,0,prize-20000451,0,,0,,,,
452,prize-10000452,0,2500,2500,2500,850,0,0,0,0,,102-2|1-7|3-7,,,,,0,prize-20000452,0,,0,,,,
453,prize-10000453,0,2000,2000,2000,650,0,0,0,0,,102-1|1-6|3-6,,,,,0,prize-20000453,0,,0,,,,
454,prize-10000454,0,1500,1500,1500,500,0,0,0,0,,1-5|3-5,,,,,0,prize-20000454,0,,0,,,,
455,prize-10000455,0,1000,1000,1000,350,0,0,0,0,,1-4|3-4,,,,,0,prize-20000455,0,,0,,,,
456,prize-10000456,0,500,500,500,150,0,0,0,0,,1-3|3-3,,,,,0,prize-20000456,0,,0,,,,
457,prize-10000457,0,4000,4000,4000,1350,0,0,0,0,,101-3|10-20,,,,,0,prize-20000457,0,,0,,,,
458,prize-10000458,0,4000,4000,4000,1350,0,0,0,0,,101-3|10-18,,,,,0,prize-20000458,0,,0,,,,
459,prize-10000459,0,4000,4000,4000,1350,0,0,0,0,,101-3|10-16,,,,,0,prize-20000459,0,,0,,,,
460,prize-10000460,0,4000,4000,4000,1350,0,0,0,0,,101-3|10-14,,,,,0,prize-20000460,0,,0,,,,
461,prize-10000461,0,4000,4000,4000,1350,0,0,0,0,,101-3|10-12,,,,,0,prize-20000461,0,,0,,,,
462,prize-10000462,0,4000,4000,4000,1350,0,0,0,0,,101-3|10-10,,,,,0,prize-20000462,0,,0,,,,
463,prize-10000463,0,3500,3500,3500,1150,0,0,0,0,,101-3|10-9,,,,,0,prize-20000463,0,,0,,,,
464,prize-10000464,0,3000,3000,3000,1000,0,0,0,0,,101-2|10-8,,,,,0,prize-20000464,0,,0,,,,
465,prize-10000465,0,2500,2500,2500,850,0,0,0,0,,101-2|10-7,,,,,0,prize-20000465,0,,0,,,,
466,prize-10000466,0,2000,2000,2000,650,0,0,0,0,,101-1|10-6,,,,,0,prize-20000466,0,,0,,,,
467,prize-10000467,0,1500,1500,1500,500,0,0,0,0,,10-5,,,,,0,prize-20000467,0,,0,,,,
468,prize-10000468,0,1000,1000,1000,350,0,0,0,0,,10-4,,,,,0,prize-20000468,0,,0,,,,
469,prize-10000469,0,500,500,500,150,0,0,0,0,,10-3,,,,,0,prize-20000469,0,,0,,,,
501,prize-10000501,0,0,0,0,0,0,0,0,222,,,,,,,0,prize-20000501,0,profilePic_rank5_Cac50,0,,,,
502,prize-10000502,0,0,0,0,0,0,0,0,0,,,2015,,,,0,prize-20000502,0,dwj2018_cat,0,,,,
503,prize-10000503,0,0,0,0,0,0,0,0,0,,,2013,,,,0,prize-20000503,0,dwj2018_deco_02,0,,,,
504,prize-10000504,0,0,0,0,0,0,0,0,0,,,2012,,,,0,prize-20000504,0,dwj2018_deco_01,0,,,,
505,prize-10000505,0,0,0,0,0,0,0,0,0,,,2014,,,,0,prize-20000505,0,dwj2018_deco_03,0,,,,
506,prize-10000506,0,0,0,0,0,0,0,0,0,,,,,120,,0,prize-20000506,0,配件_ACOG瞄准镜_S,0,,,,
507,prize-10000507,0,0,0,0,0,0,0,0,0,,,,,121,,0,prize-20000507,0,人形装备_外骨骼_S,0,,,,
508,prize-10000508,0,0,0,0,0,0,0,0,0,,100012-10,,,,,0,prize-20000508,0,,0,,,,
509,prize-10000509,0,0,0,0,0,0,0,0,183,,,,,,,0,prize-20000509,0,,0,,,,
510,prize-10000510,0,0,0,0,0,0,0,0,197,,,,,,,0,prize-20000510,0,,0,,,,
511,prize-10000511,0,0,0,0,0,0,0,0,198,,,,,,,0,prize-20000511,0,,0,,,,
512,prize-10000512,0,0,0,0,0,0,0,0,126,,,,,,,0,prize-20000512,0,,0,,,,
513,prize-10000513,0,0,0,0,0,0,0,0,166,,,,,,,0,prize-20000513,0,,0,,,,
514,prize-10000514,0,0,0,0,0,0,0,0,175,,,,,,,0,prize-20000514,0,,0,,,,
515,prize-10000515,0,0,0,0,0,0,0,0,0,,100024-10,,,,,0,prize-20000515,0,,0,,,,
516,prize-10000516,0,0,0,0,0,0,0,0,0,,,2040,,,,0,prize-20000516,0,,0,,,,
517,prize-10000517,0,0,0,0,0,0,0,0,0,,,2041,,,,0,prize-20000517,0,,0,,,,
