id,type,name,enemy_info,code,maxlife,pow,hit,dodge,range,speed,number,angle,armor_piercing,armor,shield,rate,boss_hp,def,def_break,debuff_resistance,level,character,special_attack,normal_attack,passive_skill,effect_ratio,unable_buff_type,able_buff_id,voice,deployment_scale,recommend_description,hit_point,offset,lifebar_offset,enemy_illustration_id,location_offset,crit,crit_dmg,tenacity,danger
10099,3,enemy_character_type-20010099,光头保镖(多编强敌),guard_bald,19200,199,160,100,6,30,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10010099,0,755049,,1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010099,,,,128,,0,0,0,40
10100,3,enemy_character_type-20010100,22年夏活游荡难民（手枪）,refugee_hg,1140,18,46,40,5,50,1,180,0,0,0,35,0,99999,0,0,30100,enemy_character_type-10010100,0,900795,200304,1.0,,,,1.0,enemy_character_type-30010100,,,,97,,0,0,0,10
10101,3,enemy_character_type-20010101,22年夏活暴走难民（冲锋枪）,refugee_smg,1680,26,32,35,5,40,1,180,0,0,0,70,0,99999,0,0,30100,enemy_character_type-10010101,0,300317,200304,0.75,,,,1.0,enemy_character_type-30010101,,,,98,,0,0,0,10
10102,4,enemy_character_type-20010102,AA-02简化版,AA02_Mini,16000,60,40,15,20,30,1,180,20,60,0,30,0,99999,0,0,100,enemy_character_type-10010102,0,755226,"755218,200304,119019,740089,770043",1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010102,,,,168,,0,0,0,50
10103,4,enemy_character_type-20010103,防护机械,Chariot_Military,46000,32,60,15,20,35,1,180,0,120,0,20,0,99999,0,0,100,enemy_character_type-10010103,0,755229,"755219,755220,755227,755228,755230,119020,740089,770043",1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010103,,,,169,,0,0,0,60
10104,3,enemy_character_type-20010104,独眼巨人(机枪型）,Cyclops_MG,650,46,18,15,7,30,1,180,120,0,0,50,0,99999,0,0,100,enemy_character_type-10010104,0,755221,"755222,755223,755224,755225,770043",1.0,,,,1.0,enemy_character_type-30010104,,,,170,,0,0,0,40
10105,4,enemy_character_type-20010105,军方连射装甲加强版,Cerynitis_SWAP,680,126,90,0,6,30,1,180,60,90,0,30,0,99999,0,0,100,enemy_character_type-10010105,0,755245,"200303,200304,119019,755246,755247,770043",0.87,,,,1.0,enemy_character_type-30010105,,,,171,,0,0,0,50
10106,5,enemy_character_type-20010106,军方重甲人形加强版,Aegis_GA_SWAP,2850,16,32,0,3,35,1,180,0,150,0,40,0,99999,0,0,100,enemy_character_type-10010106,0,310202,"200304,310201,755244,770043",1.17,,,,1.0,enemy_character_type-30010106,,,,172,,0,0,0,30
10107,2,enemy_character_type-20010107,大蜘蛛,MechanicalSpiderM,28000,30,120,60,4,30,1,180,0,120,0,30,0,6000,0,0,30100,enemy_character_type-10010107,0,120901,"200303,120902,120904,740089,770042",1.4100000000000001,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010107,,,,200,,0,0,30,40
10108,2,enemy_character_type-20010108,小蜘蛛,MechanicalSpiderS,220,30,120,120,2,50,1,180,0,30,0,50,0,99999,0,0,30100,enemy_character_type-10010108,0,120905,"200303,200304,770042",0.84,,,,1.0,enemy_character_type-30010108,,,,201,,0,0,0,10
10109,4,enemy_character_type-20010109,堡垒机器人,Fortress,36000,80,90,20,6,30,1,180,0,200,0,35,0,8000,0,0,30100,enemy_character_type-10010109,0,121001,"200303,121002,121003,121004,740089,770042",0.9500000000000001,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010109,,,,202,,0,0,50,40
10110,3,enemy_character_type-20010110,工程师,Engineer,18000,52,80,32,6,30,1,180,0,0,0,100,0,4000,0,0,30100,enemy_character_type-10010110,0,121101,"200303,121102,121103,770042",0.8200000000000001,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010110,,,,203,,0,0,0,30
10111,4,enemy_character_type-20010111,机甲,Mecha_N,60000,60,180,50,9,30,1,180,0,130,0,60,0,6000,0,0,30100,enemy_character_type-10010111,0,121201,"200303,121202,121203,121204,740089,119019,770042",1.19,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010111,,,,204,,0,0,0,50
10112,3,enemy_character_type-20010112,炮兵,Artillery,16000,42,65,32,8,30,1,180,0,0,0,40,0,3000,0,0,30100,enemy_character_type-10010112,0,121301,"200303,200304,121302,121303,119019,770042",1.0,,,,1.0,enemy_character_type-30010112,,,,205,,0,0,0,50
10113,3,enemy_character_type-20010113,别斯兰警察,USSR_Agent,3200,18,18,5,3,30,1,180,0,0,0,40,0,99999,0,0,30100,enemy_character_type-10010113,0,902264,,1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30010113,,,,212,,0,0,0,0
10114,3,enemy_character_type-20010114,巨神兵小兵弱化版（夜）,Obelisk_partB,1950,8,72,50,7,25,1,180,0,0,0,40,0,1500,0,0,30100,enemy_character_type-10010114,0,755057,"755058,119020,770042",0.8,,,,1.0,enemy_character_type-30010114,,,,213,,0,0,0,60
11001,2,enemy_character_type-20011001,电饭煲,Prowler_SWAP,360,12,46,32,5,40,1,180,0,0,0,36,0,99999,0,0,30100,enemy_character_type-10011001,0,300317,"200304,770044",1.0,,,,1.0,enemy_character_type-30011001,,,,55,,0,0,0,20
11002,2,enemy_character_type-20011002,侦察机,Scouts,960,12,28,80,5,50,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10011002,0,300312,"200304,770044",0.8,,,,1.0,enemy_character_type-30011002,,,,3,,0,0,0,10
11003,2,enemy_character_type-20011003,侦察犬,Dinergate,65,84,140,0,3,60,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10011003,0,300316,"200304,770044",0.07,,,,1.0,enemy_character_type-30011003,,,,6,,0,0,0,10
11004,3,enemy_character_type-20011004,铁血人形,Ripper,1140,12,46,50,5,40,1,180,0,0,0,36,0,99999,0,0,30100,enemy_character_type-10011004,0,300317,"200304,770044",1.0,,,,1.0,enemy_character_type-30011004,,,,4,,0,0,0,10
11005,3,enemy_character_type-20011005,铁血突击,Vespid,960,22,70,32,7,40,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10011005,0,300313,"200304,770044",1.0,,,,1.0,enemy_character_type-30011005,,,,7,,0,0,0,10
11006,3,enemy_character_type-20011006,铁血狙击,Jaeger_SWAP,600,46,140,18,9,30,1,180,35,0,0,18,0,99999,0,0,30100,enemy_character_type-10011006,0,300301,"200304,310101,119019,770044",1.0,,,,1.0,enemy_character_type-30011006,,,,56,,0,0,0,50
11007,3,enemy_character_type-20011007,铁血持盾,Guard_SWAP,2535,12,28,8,3,30,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10011007,0,310202,"200304,310201,770044",0.6000000000000001,,,,1.0,enemy_character_type-30011007,,,,57,,0,0,0,20
11008,3,enemy_character_type-20011008,铁血骑兵,Dragoon_SWAP,1500,26,140,18,20,60,1,180,0,0,0,28,0,99999,0,0,30100,enemy_character_type-10011008,0,300318,"200304,310301,310302,119019,770044",1.0,,,,1.0,enemy_character_type-30011008,,,,58,,0,0,0,50
11011,5,enemy_character_type-20011011,铁血重甲,Aegis_SWAP,2305,12,28,0,3,30,1,180,35,145,0,28,0,99999,0,0,30100,enemy_character_type-10011011,0,310202,"200304,310201,770044",2.4,,,,1.0,enemy_character_type-30011011,,,,60,,0,0,0,20
11012,3,enemy_character_type-20011012,铁血机枪,Striker_SWAP,1140,26,28,18,7,35,1,180,35,0,0,80,0,99999,0,0,30100,enemy_character_type-10011012,0,300322,"200304,770044",1.0,,,,1.0,enemy_character_type-30011012,,,,59,,0,0,0,40
11014,4,enemy_character_type-20011014,测试重装单位,Nemeum,680,42,16,0,5,30,1,180,0,90,0,24,0,99999,0,0,30100,enemy_character_type-10011014,0,310202,"200304,310201,770044",1.3599999999999999,,,,1.0,enemy_character_type-30011014,,,,14,,0,0,0,20
11015,5,enemy_character_type-20011015,夜战专用重装人形*3,Aegis,1920,12,28,0,3,30,1,180,35,145,0,28,0,99999,0,0,30100,enemy_character_type-10011015,0,310202,"200304,310201,770044",2.38,,,,1.0,enemy_character_type-30011015,,,,15,,0,0,0,10
11016,4,enemy_character_type-20011016,夜战专用输出,Nemeum,1320,46,140,0,7,35,1,180,50,60,0,18,0,99999,0,0,30100,enemy_character_type-10011016,0,300315,"200303,200304,770044",1.24,,,,1.0,enemy_character_type-30011016,,,,14,,0,0,0,20
11017,3,enemy_character_type-20011017,铁血双刀,Brute,960,58,70,18,3,50,1,180,35,0,0,18,0,99999,0,0,30100,enemy_character_type-10011017,0,300316,"200304,770044",1.2,,,,1.0,enemy_character_type-30011017,,,,28,,0,0,0,20
11018,4,enemy_character_type-20011018,装甲侦查犬,Tarantula,65,84,140,0,3,60,1,180,0,100,0,24,0,99999,0,0,30100,enemy_character_type-10011018,0,300316,"200303,200304,770044",0.25,,,,1.0,enemy_character_type-30011018,,,,30,,0,0,0,10
11024,3,enemy_character_type-20011024,独眼巨人(步枪型）,Cyclops,1140,22,46,32,5,50,1,180,0,0,0,28,0,99999,0,0,30100,enemy_character_type-10011024,0,300301,"700101,402605,770043",1.0,,,,1.0,enemy_character_type-30011024,,,,37,,0,0,0,20
11025,5,enemy_character_type-20011025,独眼巨人(霰弹型）,Cyclops_SG,1320,12,28,8,3,30,1,180,0,50,0,18,0,99999,0,0,30100,enemy_character_type-10011025,0,301106,"700101,402605,770043",1.17,,,,1.0,enemy_character_type-30011025,,,,38,,0,0,0,20
11026,4,enemy_character_type-20011026,军方连射装甲,Cerynitis,1320,58,140,0,7,35,1,180,50,60,0,18,0,99999,0,0,30100,enemy_character_type-10011026,0,300301,"200303,200304,119019,770043",0.89,,,,1.0,enemy_character_type-30011026,,,,41,,0,0,0,50
11028,5,enemy_character_type-20011028,军方重甲人形,Aegis_GA,1440,16,28,0,3,40,1,180,35,145,0,28,0,99999,0,0,30100,enemy_character_type-10011028,0,310202,"200304,310201,770043",2.27,,,,1.0,enemy_character_type-30011028,,,,40,,0,0,0,10
11029,3,enemy_character_type-20011029,梦魇,unknown,1140,12,46,32,2,20,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10011029,0,300316,200304,0.6000000000000001,,,,1.0,enemy_character_type-30011029,,,,36,,0,0,0,10
11030,3,enemy_character_type-20011030,双刀强化_20夏活,Brute_SWAP,1150,58,70,18,3,50,1,180,40,0,0,36,0,99999,0,0,30100,enemy_character_type-10011030,0,900487,"200304,900488,119019,770044",1.2,,,,1.0,enemy_character_type-30011030,,,,95,,0,0,0,50
11031,4,enemy_character_type-20011031,钢狮强化_20夏活,Nemeum_SWAP2,1520,42,180,0,7,35,1,180,20,60,0,24,0,99999,0,0,30100,enemy_character_type-10011031,0,900494,"200303,200304,900490,119019,770044",1.23,,,,1.0,enemy_character_type-30011031,,,,96,,0,0,0,50
11032,3,enemy_character_type-20011032,游荡难民（手枪）,refugee_hg,1140,18,46,40,5,50,1,180,0,0,0,35,0,99999,0,0,30100,enemy_character_type-10011032,0,900795,200304,1.0,,,,1.0,enemy_character_type-30011032,,,,97,,0,0,0,10
11033,3,enemy_character_type-20011033,暴走难民（冲锋枪）,refugee_smg,1680,26,32,35,5,40,1,180,0,0,0,70,0,99999,0,0,30100,enemy_character_type-10011033,0,300317,200304,0.75,,,,1.0,enemy_character_type-30011033,,,,98,,0,0,0,10
11034,3,enemy_character_type-20011034,龙骑兵SWAP演出用,Dragoon_SWAP,1588,42,140,15,4,50,1,180,0,0,0,40,0,99999,0,0,100,enemy_character_type-10011034,0,300318,"200304,770044",1.0,,,,1.0,enemy_character_type-30011034,,,,12,,0,0,0,50
11104,3,enemy_character_type-20011104,切割者加强版_20夏活,Ripper_SWAP,1140,12,46,50,5,40,1,180,0,0,0,36,0,99999,0,0,30100,enemy_character_type-10011104,0,900877,"900631,900632,900633,900634,900635,900874,900875,900876,900878,900879,770044",1.0,,,,1.0,enemy_character_type-30011104,,,,86,,0,0,0,20
11105,3,enemy_character_type-20011105,胡蜂强化版_20夏活,Vespid_SWAP,960,22,70,32,7,40,1,180,0,0,0,24,0,99999,0,0,30100,enemy_character_type-10011105,0,900870,"900871,900872,900873,770044",1.0,,,,1.0,enemy_character_type-30011105,,,,94,,0,0,0,20
12050,5,enemy_character_type-20012050,磁暴步枪,TeslaTrooper,19000,46,46,5,2,30,1,180,0,150,0,20,0,99999,0,0,30100,enemy_character_type-10012050,0,403801,"200303,200304,403802,403803,200303,403903,740089,770043",1.74,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012050,,,,73,,0,0,0,20
12051,2,enemy_character_type-20012051,狗,Beast,2800,36,140,10,3,100,1,180,30,0,0,45,0,99999,0,0,30100,enemy_character_type-10012051,0,403901,"200304,403902,403903,770043",0.7000000000000001,,,,1.0,enemy_character_type-30012051,,,,72,,0,0,0,30
12052,3,enemy_character_type-20012052,猎手,Archer,1100,26,50,30,10,30,1,180,30,0,0,36,0,99999,0,0,30100,enemy_character_type-10012052,0,404401,"200304,404402,404403,119019,770043",1.0,,,,1.0,enemy_character_type-30012052,,,,71,,0,0,0,50
12053,2,enemy_character_type-20012053,兵工厂,RecceCentre,25000,10,6,4,15,0,1,180,0,150,0,20,0,99999,0,0,30100,enemy_character_type-10012053,0,900107,"200303,200304,404501,404503,755000,770043",1.4,221,,,1.0,enemy_character_type-30012053,,,,69,,0,0,0,10
12054,2,enemy_character_type-20012054,球,Pathfinder,130,10,150,60,3,18,1,180,0,45,0,40,0,99999,0,0,30100,enemy_character_type-10012054,0,300312,"200304,770043",0.8200000000000001,,,,1.0,enemy_character_type-30012054,,,,70,,0,0,0,10
12055,3,enemy_character_type-20012055,白色前排,Roarer,22000,46,46,4,3,30,1,180,0,60,0,24,0,6000,0,0,30100,enemy_character_type-10012055,0,403701,"200303,200304,403702,403703,403704,740089,770042",1.12,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012055,,,,63,,0,0,0,40
12056,4,enemy_character_type-20012056,巨像,Thunder,28000,60,140,10,9,30,1,180,0,90,0,40,0,5000,0,0,30100,enemy_character_type-10012056,0,403503,"200303,403501,403502,403504,755000,740089,770042",1.92,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012056,,,,64,,0,0,0,40
12057,3,enemy_character_type-20012057,加强白色兵,StreletPlus,1150,46,46,20,7,25,1,180,0,0,0,30,0,1500,0,0,30100,enemy_character_type-10012057,0,300313,"200304,403601,119019,770042",0.8,,,,1.0,enemy_character_type-30012057,,,,65,,0,0,0,50
12058,3,enemy_character_type-20012058,废弃异构体,Isomer,2000,10,10,50,20,25,1,180,0,0,0,50,0,99999,0,0,30100,enemy_character_type-10012058,0,404601,"200304,770042",0.8,,,,1.0,enemy_character_type-30012058,,,,66,,0,0,0,10
12059,2,enemy_character_type-20012059,N轨道炮L1炮,GustafL_1,57500,55,100,0,18,0,1,180,25,40,0,35,0,99999,0,0,30100,enemy_character_type-10012059,0,900107,"200304,405210,405201,755000,740089,770043",1.07,,,,1.0,enemy_character_type-30012059,,,,74,"0.4,-1.2,2.24",0,0,0,40
12061,2,enemy_character_type-20012061,N轨道炮R1炮,GustafR_1,57500,55,100,0,18,0,1,180,25,40,0,35,0,99999,0,0,30100,enemy_character_type-10012061,0,900107,"200304,405210,405202,755000",1.07,,,,1.0,enemy_character_type-30012061,,,,0,"-0.59,0,-0.36",0,0,0,40
12062,2,enemy_character_type-20012062,N轨道炮L2机枪*2,GustafL_2,45000,40,30,0,18,0,1,180,25,40,0,50,0,99999,0,0,30100,enemy_character_type-10012062,0,405206,"200304,405210,405207,405213,755000,740089,770043",1.07,,,,1.0,enemy_character_type-30012062,,,,75,"0.12,0, 0.79",0,0,0,40
12063,2,enemy_character_type-20012063,N轨道炮R2机枪*2,GustafR_2,45000,40,30,0,18,0,1,180,25,40,0,50,0,99999,0,0,30100,enemy_character_type-10012063,0,405206,"200304,405210,405207,405213,755000",1.07,,,,1.0,enemy_character_type-30012063,,,,0,"0.54,0,0",0,0,0,40
12064,2,enemy_character_type-20012064,N轨道炮L3炮,GustafL_3,50000,55,100,0,18,0,1,180,25,40,0,50,0,99999,0,0,30100,enemy_character_type-10012064,0,900107,"200304,405210,405201,755000,740089,770043",1.07,,,,1.0,enemy_character_type-30012064,,,,76,"0.23,0,0.58",0,0,0,40
12065,2,enemy_character_type-20012065,N轨道炮R3炮,GustafR_3,50000,55,100,0,18,0,1,180,25,40,0,50,0,99999,0,0,30100,enemy_character_type-10012065,0,900107,"200304,405210,405202,755000",1.07,,,,1.0,enemy_character_type-30012065,,,,0,,0,0,0,40
12066,2,enemy_character_type-20012066,N炮台Pyxis,Pyxis,16000,46,46,0,15,0,1,180,0,30,0,80,0,99999,0,0,30100,enemy_character_type-10012066,0,405101,"200304,405102,755000,770042",0.78,,,,1.0,enemy_character_type-30012066,,,,67,,0,0,0,30
12067,3,enemy_character_type-20012067,白色前排-新(夜),Roarer_New,38000,46,46,5,3,30,1,180,0,90,0,24,0,6000,0,0,30100,enemy_character_type-10012067,0,403701,"200303,200304,403702,403703,403704,740089,770042",1.21,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012067,,,,118,,0,0,0,40
12068,4,enemy_character_type-20012068,巨像-新(夜),Thunder_New,45000,60,180,10,9,30,1,180,0,130,0,60,0,5000,0,0,30100,enemy_character_type-10012068,0,403503,"200303,403501,403502,403504,755000,740089,770042",2.17,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012068,,,,119,,0,0,0,40
12069,3,enemy_character_type-20012069,加强白色兵-新(夜),Soldier_New,1650,46,72,20,7,25,1,180,0,0,0,40,0,1500,0,0,30100,enemy_character_type-10012069,0,300313,"200304,403601,119019,770042",0.8,,,,1.0,enemy_character_type-30012069,,,,120,,0,0,0,50
12070,3,enemy_character_type-20012070,白色近战（多编夜）,Punish,2200,16,46,6,3,25,1,180,0,0,0,30,0,2500,0,0,30100,enemy_character_type-10012070,0,902271,"200304,902269,902270,770042",0.8,,,,1.0,enemy_character_type-30012070,,,,115,,0,0,0,30
12071,2,enemy_character_type-20012071,白色干扰（单编夜）,Visjnoe,19000,100,140,26,8,30,1,180,0,0,0,40,0,5000,0,0,30100,enemy_character_type-10012071,0,900107,"200304,902272,902273,119020,770042",1.6,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012071,,,,117,,0,0,0,60
12072,2,enemy_character_type-20012072,白色激光炮（单编夜）,Cherub,15000,26,90,40,7,35,1,180,0,0,0,15,0,3500,0,0,100,enemy_character_type-10012072,0,902274,"200304,119019,770042",0.97,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012072,,,,116,,0,0,0,50
12073,3,enemy_character_type-20012073,巨神兵小兵（夜）,Obelisk_partB,1650,46,72,20,7,25,1,180,0,0,0,40,0,1500,0,0,30100,enemy_character_type-10012073,0,755057,"755058,119020,770042",0.8,,,,1.0,enemy_character_type-30012073,,,,129,,0,0,0,60
12074,2,enemy_character_type-20012074,巨神兵无炮管形态（夜）,Obelisk_partA,15000,26,90,40,7,35,1,180,0,0,0,15,0,3500,0,0,100,enemy_character_type-10012074,0,755051,"755056,740089,770042",0.97,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012074,,,,130,,0,0,0,20
12075,3,enemy_character_type-20012075,白教警备士(多编夜战),Riotguard,2850,10,26,10,3,30,1,180,0,0,0,32,0,2500,0,0,30100,enemy_character_type-10012075,0,755031,"755032,755050,200304,755053,770042",1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012075,,,,131,,0,0,0,10
12076,5,enemy_character_type-20012076,白教机甲士(高甲多编夜战),Metalmax,1680,12,100,0,3,30,1,180,0,345,0,25,0,2500,0,0,30100,enemy_character_type-10012076,0,755029,"755030,200304,770042",0.4,,,,1.0,enemy_character_type-30012076,,,,132,,0,0,0,30
12077,5,enemy_character_type-20012077,白教行刑官(低甲单编夜战),Executioner,51000,36,48,0,3,30,1,180,0,30,0,30,0,6000,0,0,30100,enemy_character_type-10012077,0,755042,"755043,755044,755045,755046,200304,740089,770042",1.05,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012077,,,,133,,0,0,0,30
12078,3,enemy_character_type-20012078,白教掷弹士(单编夜战),Grenadier,17600,46,50,26,7,30,1,180,0,0,0,40,0,4000,0,0,30100,enemy_character_type-10012078,0,755039,"755040,755041,755048,200304,119019,770042",1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012078,,,,134,,0,0,0,50
12079,5,enemy_character_type-20012079,白教指挥士(低甲单编夜战),Mastersergeant,15000,140,120,18,6,30,1,180,0,50,0,50,0,5000,0,0,30100,enemy_character_type-10012079,0,755034,"755033,755035,755037,755038,119020,770042",1.07,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012079,,,,135,,0,0,0,60
12097,3,enemy_character_type-20012097,俄罗斯黑帮,RussianGangster_HG,2600,26,26,12,6,30,1,180,0,0,0,40,0,99999,0,0,30100,enemy_character_type-10012097,0,755242,"755243,200304",1.0,,,,1.0,enemy_character_type-30012097,,,,167,,0,0,0,10
12098,3,enemy_character_type-20012098,黑发保镖(多编),guard_katsura,794,8,20,8,6,30,1,180,0,0,0,50,0,99999,0,0,100,enemy_character_type-10012098,0,755049,200304,1.0,,,,1.0,enemy_character_type-30012098,,,,127,,0,0,0,10
12099,3,enemy_character_type-20012099,光头保镖(多编强敌),guard_bald,19200,199,160,40,6,30,1,180,0,0,0,60,0,99999,0,0,100,enemy_character_type-10012099,0,755049,,1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012099,,,,128,,0,0,0,40
12100,3,enemy_character_type-20012100,22年夏活游荡难民（手枪）,refugee_hg,1140,18,46,15,5,50,1,180,0,0,0,35,0,99999,0,0,30100,enemy_character_type-10012100,0,900795,200304,1.0,,,,1.0,enemy_character_type-30012100,,,,97,,0,0,0,10
12101,3,enemy_character_type-20012101,22年夏活暴走难民（冲锋枪）,refugee_smg,1680,26,32,10,5,40,1,180,0,0,0,70,0,99999,0,0,30100,enemy_character_type-10012101,0,300317,200304,0.75,,,,1.0,enemy_character_type-30012101,,,,98,,0,0,0,10
12102,2,enemy_character_type-20012102,AA-02简化版,AA02_Mini,14000,60,40,6,20,30,1,180,20,60,0,30,0,99999,0,0,100,enemy_character_type-10012102,0,755226,"755218,200304,119019,740089,770043",1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012102,,,,168,,0,0,0,50
12103,2,enemy_character_type-20012103,防护机械,Chariot_Military,38000,32,60,6,20,35,1,180,0,120,0,20,0,99999,0,0,100,enemy_character_type-10012103,0,755229,"755219,755220,755227,755228,755230,119020,740089,770043",1.0,221,"133,135,136,137,3918,8034",,1.0,enemy_character_type-30012103,,,,169,,0,0,0,60
