id,name,type,rank,favor,fit_gun,skin,poster,code,normal_description,bonus_description,description,is_hidden,exp,profile_pic,item_access,detail_introduction,sort,type_sort
7703,gift_item-10007703,2,6,50000,333,7703,37703,gift_bundle_KungFu2022_VP1915,gift_item-20007703,gift_item-30007703,gift_item-50007703,0,0,0,,gift_item-40007703,2000,6
7704,gift_item-10007704,2,6,50000,187,7704,37704,gift_bundle_KungFu2022_Ak5,gift_item-20007704,gift_item-30007704,gift_item-50007704,0,0,0,,gift_item-40007704,2000,6
7705,gift_item-10007705,2,6,50000,270,7705,37705,gift_bundle_KungFu2022_4type,gift_item-20007705,gift_item-30007705,gift_item-50007705,0,0,0,,gift_item-40007705,2000,6
7706,gift_item-10007706,2,6,50000,66,7706,37706,gift_bundle_KungFu2022_56-1type,gift_item-20007706,gift_item-30007706,gift_item-50007706,0,0,0,,gift_item-40007706,2000,6
7801,gift_item-10007801,2,6,50000,337,7801,37801,gift_bundle_Christmas2022_Delisle,gift_item-20007801,gift_item-30007801,gift_item-50007801,0,0,0,,gift_item-40007801,2000,6
7802,gift_item-10007802,2,6,50000,311,7802,37802,gift_bundle_Christmas2022_Lusa,gift_item-20007802,gift_item-30007802,gift_item-50007802,0,0,0,,gift_item-40007802,2000,6
7804,gift_item-10007804,2,6,50000,363,7804,37804,gift_bundle_Christmas2022_MPL,gift_item-20007804,gift_item-30007804,gift_item-50007804,0,0,0,,gift_item-40007804,2000,6
7806,gift_item-10007806,2,6,50000,364,7806,37806,gift_bundle_Christmas2022_MPK,gift_item-20007806,gift_item-30007806,gift_item-50007806,0,0,0,,gift_item-40007806,2000,6
7807,gift_item-10007807,2,6,50000,252,7807,37807,gift_bundle_Christmas2022_KSVK,gift_item-20007807,gift_item-30007807,gift_item-50007807,0,0,0,,gift_item-40007807,2000,6
7809,gift_item-10007809,2,6,50000,139,7809,37809,gift_bundle_Christmas2022_BrenTen,gift_item-20007809,gift_item-30007809,gift_item-50007809,0,0,0,,gift_item-40007809,2000,6
7902,gift_item-10007902,2,6,50000,356,7902,37902,gift_bundle_NewYear2023_A545,gift_item-20007902,gift_item-30007902,gift_item-50007902,0,0,0,,gift_item-40007902,2000,6
7903,gift_item-10007903,2,6,50000,296,7903,37903,gift_bundle_NewYear2023_SL8,gift_item-20007903,gift_item-30007903,gift_item-50007903,0,0,0,,gift_item-40007903,2000,6
7904,gift_item-10007904,2,6,50000,330,7904,37904,gift_bundle_NewYear2023_FX05,gift_item-20007904,gift_item-30007904,gift_item-50007904,0,0,0,,gift_item-40007904,2000,6
7905,gift_item-10007905,2,6,50000,336,7905,37905,gift_bundle_NewYear2023_PPD40,gift_item-20007905,gift_item-30007905,gift_item-50007905,0,0,0,,gift_item-40007905,2000,6
7906,gift_item-10007906,2,6,50000,209,7906,37906,gift_bundle_NewYear2023_OTs39,gift_item-20007906,gift_item-30007906,gift_item-50007906,0,0,0,,gift_item-40007906,2000,6
7907,gift_item-10007907,2,6,50000,32,7907,37907,gift_bundle_NewYear2023_MicroUZI,gift_item-20007907,gift_item-30007907,gift_item-50007907,0,0,0,,gift_item-40007907,2000,6
8001,gift_item-10008001,2,6,50000,367,8001,38001,gift_bundle_SpringFes2023_MK3A1,gift_item-20008001,gift_item-30008001,gift_item-50008001,0,0,0,,gift_item-40008001,2000,6
8002,gift_item-10008002,2,6,50000,233,8002,38002,gift_bundle_SpringFes2023_Px4Storm,gift_item-20008002,gift_item-30008002,gift_item-50008002,0,0,0,,gift_item-40008002,2000,6
8003,gift_item-10008003,2,6,50000,376,8003,38003,gift_bundle_SpringFes2023_Erma,gift_item-20008003,gift_item-30008003,gift_item-50008003,0,0,0,,gift_item-40008003,2000,6
8004,gift_item-10008004,2,6,50000,334,8004,38004,gift_bundle_SpringFes2023_Savage99,gift_item-20008004,gift_item-30008004,gift_item-50008004,0,0,0,,gift_item-40008004,2000,6
8005,gift_item-10008005,2,6,50000,310,8005,38005,gift_bundle_SpringFes2023_RexZero1,gift_item-20008005,gift_item-30008005,gift_item-50008005,0,0,0,,gift_item-40008005,2000,6
8006,gift_item-10008006,2,6,50000,305,8006,38006,gift_bundle_SpringFes2023_Tabuk,gift_item-20008006,gift_item-30008006,gift_item-50008006,0,0,0,,gift_item-40008006,2000,6
8007,gift_item-10008007,2,6,50000,343,8007,38007,gift_bundle_SpringFes2023_APC556,gift_item-20008007,gift_item-30008007,gift_item-50008007,0,0,0,,gift_item-40008007,2000,6
8008,gift_item-10008008,2,6,50000,82,8008,38008,gift_bundle_SpringFes2023_DP28,gift_item-20008008,gift_item-30008008,gift_item-50008008,0,0,0,,gift_item-40008008,2000,6
8101,gift_item-10008101,2,6,50000,282,8101,38101,gift_bundle_WhiteV2023_DP12,gift_item-20008101,gift_item-30008101,gift_item-50008101,0,0,0,,gift_item-40008101,2000,6
8102,gift_item-10008102,2,6,50000,341,8102,38102,gift_bundle_WhiteV2023_SP9,gift_item-20008102,gift_item-30008102,gift_item-50008102,0,0,0,,gift_item-40008102,2000,6
8103,gift_item-10008103,2,6,50000,73,8103,38103,gift_bundle_WhiteV2023_AUG,gift_item-20008103,gift_item-30008103,gift_item-50008103,0,0,0,,gift_item-40008103,2000,6
8105,gift_item-10008105,2,6,50000,317,8105,38105,gift_bundle_WhiteV2023_MondragonM1908,gift_item-20008105,gift_item-30008105,gift_item-50008105,0,0,0,,gift_item-40008105,2000,6
8106,gift_item-10008106,2,6,50000,72,8106,38106,gift_bundle_WhiteV2023_TAR21,gift_item-20008106,gift_item-30008106,gift_item-50008106,0,0,0,,gift_item-40008106,2000,6
8107,gift_item-10008107,2,6,50000,14,8107,38107,gift_bundle_WhiteV2023_357,gift_item-20008107,gift_item-30008107,gift_item-50008107,0,0,0,,gift_item-40008107,2000,6
8108,gift_item-10008108,2,6,50000,220,8108,38108,gift_bundle_WhiteV2023_MP443,gift_item-20008108,gift_item-30008108,gift_item-50008108,0,0,0,,gift_item-40008108,2000,6
8201,gift_item-10008201,2,6,50000,276,8201,38201,gift_bundle_Piracy2023_Kord,gift_item-20008201,gift_item-30008201,gift_item-50008201,0,0,0,,gift_item-40008201,2000,6
8202,gift_item-10008202,2,6,50000,342,8202,38202,gift_bundle_Piracy2023_KH2002,gift_item-20008202,gift_item-30008202,gift_item-50008202,0,0,0,,gift_item-40008202,2000,6
8203,gift_item-10008203,2,6,50000,338,8203,38203,gift_bundle_Piracy2023_SIGMCX,gift_item-20008203,gift_item-30008203,gift_item-50008203,0,0,0,,gift_item-40008203,2000,6
8204,gift_item-10008204,2,6,50000,42,8204,38204,gift_bundle_Piracy2023_PTRD,gift_item-20008204,gift_item-30008204,gift_item-50008204,0,0,0,,gift_item-40008204,2000,6
8205,gift_item-10008205,2,6,50000,321,8205,38205,gift_bundle_Piracy2023_TavorTS12,gift_item-20008205,gift_item-30008205,gift_item-50008205,0,0,0,,gift_item-40008205,2000,6
8206,gift_item-10008206,2,6,50000,267,8206,38206,gift_bundle_Piracy2023_MP41,gift_item-20008206,gift_item-30008206,gift_item-50008206,0,0,0,,gift_item-40008206,2000,6
8301,gift_item-10008301,2,6,50000,46,8301,38301,gift_bundle_Anniversary2023_98K,gift_item-20008301,gift_item-30008301,gift_item-50008301,0,0,0,,gift_item-40008301,2000,6
8302,gift_item-10008302,2,6,50000,272,8302,38302,gift_bundle_Anniversary2023_DesertEagle,gift_item-20008302,gift_item-30008302,gift_item-50008302,0,0,0,,gift_item-40008302,2000,6
8303,gift_item-10008303,2,6,50000,348,8303,38303,gift_bundle_Anniversary2023_HS50,gift_item-20008303,gift_item-30008303,gift_item-50008303,0,0,0,,gift_item-40008303,2000,6
8304,gift_item-10008304,2,6,50000,118,8304,38304,gift_bundle_Anniversary2023_9A91,gift_item-20008304,gift_item-30008304,gift_item-50008304,0,0,0,,gift_item-40008304,2000,6
8305,gift_item-10008305,2,6,50000,263,8305,38305,gift_bundle_Anniversary2023_MG36,gift_item-20008305,gift_item-30008305,gift_item-50008305,0,0,0,,gift_item-40008305,2000,6
8306,gift_item-10008306,2,6,50000,121,8306,38306,gift_bundle_Anniversary2023_Mk48,gift_item-20008306,gift_item-30008306,gift_item-50008306,0,0,0,,gift_item-40008306,2000,6
8307,gift_item-10008307,2,6,50000,347,8307,38307,gift_bundle_Anniversary2023_SR2,gift_item-20008307,gift_item-30008307,gift_item-50008307,0,0,0,,gift_item-40008307,2000,6
8309,gift_item-10008309,2,6,50000,34,8309,38309,gift_bundle_Anniversary2023_M1,gift_item-20008309,gift_item-30008309,gift_item-50008309,0,0,0,,gift_item-40008309,2000,6
8401,gift_item-10008401,2,6,50000,122,8401,38401,gift_bundle_Children2023_G11,gift_item-20008401,gift_item-30008401,gift_item-50008401,0,0,0,,gift_item-40008401,2000,6
8402,gift_item-10008402,2,6,50000,374,8402,38402,gift_bundle_Children2023_M240L,gift_item-20008402,gift_item-30008402,gift_item-50008402,0,0,0,,gift_item-40008402,2000,6
8403,gift_item-10008403,2,6,50000,163,8403,38403,gift_bundle_Children2023_AA12,gift_item-20008403,gift_item-30008403,gift_item-50008403,0,0,0,,gift_item-40008403,2000,6
8404,gift_item-10008404,2,6,50000,117,8404,38404,gift_bundle_Children2023_PSG1,gift_item-20008404,gift_item-30008404,gift_item-50008404,0,0,0,,gift_item-40008404,2000,6
8405,gift_item-10008405,2,6,50000,12,8405,38405,gift_bundle_Children2023_C96,gift_item-20008405,gift_item-30008405,gift_item-50008405,0,0,0,,gift_item-40008405,2000,6
8406,gift_item-10008406,2,6,50000,2,8406,38406,gift_bundle_Children2023_M1911,gift_item-20008406,gift_item-30008406,gift_item-50008406,0,0,0,,gift_item-40008406,2000,6
8501,gift_item-10008501,2,6,50000,311,8501,38501,gift_bundle_Swimsuit2023_Lusa,gift_item-20008501,gift_item-30008501,gift_item-50008501,0,0,0,,gift_item-40008501,2000,6
8502,gift_item-10008502,2,6,50000,390,8502,38502,gift_bundle_Swimsuit2023_HK433,gift_item-20008502,gift_item-30008502,gift_item-50008502,0,0,0,,gift_item-40008502,2000,6
8503,gift_item-10008503,2,6,50000,333,8503,38503,gift_bundle_Swimsuit2023_VP1915,gift_item-20008503,gift_item-30008503,gift_item-50008503,0,0,0,,gift_item-40008503,2000,6
8504,gift_item-10008504,2,6,50000,372,8504,38504,gift_bundle_Swimsuit2023_AR18,gift_item-20008504,gift_item-30008504,gift_item-50008504,0,0,0,,gift_item-40008504,2000,6
8505,gift_item-10008505,2,6,50000,386,8505,38505,gift_bundle_Swimsuit2023_LAMG,gift_item-20008505,gift_item-30008505,gift_item-50008505,0,0,0,,gift_item-40008505,2000,6
8506,gift_item-10008506,2,6,50000,156,8506,38506,gift_bundle_Swimsuit2023_SuperShorty,gift_item-20008506,gift_item-30008506,gift_item-50008506,0,0,0,,gift_item-40008506,2000,6
8507,gift_item-10008507,2,6,50000,94,8507,38507,gift_bundle_Swimsuit2023_64type,gift_item-20008507,gift_item-30008507,gift_item-50008507,0,0,0,,gift_item-40008507,2000,6
8601,gift_item-10008601,2,6,50000,282,8601,38601,gift_bundle_OfficeLady2023_DP12,gift_item-20008601,gift_item-30008601,gift_item-50008601,0,0,0,,gift_item-40008601,2000,6
8602,gift_item-10008602,2,6,50000,323,8602,38602,gift_bundle_OfficeLady2023_LTLX7000,gift_item-20008602,gift_item-30008602,gift_item-50008602,0,0,0,,gift_item-40008602,2000,6
8603,gift_item-10008603,2,6,50000,96,8603,38603,gift_bundle_OfficeLady2023_Grizzly,gift_item-20008603,gift_item-30008603,gift_item-50008603,0,0,0,,gift_item-40008603,2000,6
8604,gift_item-10008604,2,6,50000,334,8604,38604,gift_bundle_OfficeLady2023_Savage99,gift_item-20008604,gift_item-30008604,gift_item-50008604,0,0,0,,gift_item-40008604,2000,6
8605,gift_item-10008605,2,6,50000,206,8605,38605,gift_bundle_OfficeLady2023_AK12,gift_item-20008605,gift_item-30008605,gift_item-50008605,0,0,0,,gift_item-40008605,2000,6
8606,gift_item-10008606,2,6,50000,205,8606,38606,gift_bundle_OfficeLady2023_AN94,gift_item-20008606,gift_item-30008606,gift_item-50008606,0,0,0,,gift_item-40008606,2000,6
8607,gift_item-10008607,2,6,50000,293,8607,38607,gift_bundle_OfficeLady2023_AK15,gift_item-20008607,gift_item-30008607,gift_item-50008607,0,0,0,,gift_item-40008607,2000,6
8608,gift_item-10008608,2,6,50000,292,8608,38608,gift_bundle_OfficeLady2023_RPK16,gift_item-20008608,gift_item-30008608,gift_item-50008608,0,0,0,,gift_item-40008608,2000,6
8609,gift_item-10008609,2,6,50000,64,8609,38609,gift_bundle_OfficeLady2023_G36,gift_item-20008609,gift_item-30008609,gift_item-50008609,0,0,0,,gift_item-40008609,2000,6
8610,gift_item-10008610,2,6,50000,138,8610,38610,gift_bundle_OfficeLady2023_6P62,gift_item-20008610,gift_item-30008610,gift_item-50008610,0,0,0,,gift_item-40008610,2000,6
8611,gift_item-10008611,2,6,50000,81,8611,38611,gift_bundle_OfficeLady2023_LWMMG,gift_item-20008611,gift_item-30008611,gift_item-50008611,0,0,0,,gift_item-40008611,2000,6
8612,gift_item-10008612,2,6,50000,61,8612,38612,gift_bundle_OfficeLady2023_STG44,gift_item-20008612,gift_item-30008612,gift_item-50008612,0,0,0,,gift_item-40008612,2000,6
8701,gift_item-10008701,2,6,50000,260,8701,38701,gift_bundle_Dancer2023_PA15,gift_item-20008701,gift_item-30008701,gift_item-50008701,0,0,0,,gift_item-40008701,2000,6
8702,gift_item-10008702,2,6,50000,388,8702,38702,gift_bundle_Dancer2023_QBU191,gift_item-20008702,gift_item-30008702,gift_item-50008702,0,0,0,,gift_item-40008702,2000,6
8703,gift_item-10008703,2,6,50000,316,8703,38703,gift_bundle_Dancer2023_GeneralLiu,gift_item-20008703,gift_item-30008703,gift_item-50008703,0,0,0,,gift_item-40008703,2000,6
8704,gift_item-10008704,2,6,50000,146,8704,38704,gift_bundle_Dancer2023_G28,gift_item-20008704,gift_item-30008704,gift_item-50008704,0,0,0,,gift_item-40008704,2000,6
8705,gift_item-10008705,2,6,50000,37,8705,38705,gift_bundle_Dancer2023_M14,gift_item-20008705,gift_item-30008705,gift_item-50008705,0,0,0,,gift_item-40008705,2000,6
8706,gift_item-10008706,2,6,50000,159,8706,38706,gift_bundle_Dancer2023_RMB93,gift_item-20008706,gift_item-30008706,gift_item-50008706,0,0,0,,gift_item-40008706,2000,6
8801,gift_item-10008801,2,6,50000,4,8801,38801,gift_bundle_Halloween2023_Python,gift_item-20008801,gift_item-30008801,gift_item-50008801,0,0,0,,gift_item-40008801,2000,6
8802,gift_item-10008802,2,6,50000,126,8802,38802,gift_bundle_Halloween2023_NZ75,gift_item-20008802,gift_item-30008802,gift_item-50008802,0,0,0,,gift_item-40008802,2000,6
8803,gift_item-10008803,2,6,50000,359,8803,38803,gift_bundle_Halloween2023_Sterling,gift_item-20008803,gift_item-30008803,gift_item-50008803,0,0,0,,gift_item-40008803,2000,6
8804,gift_item-10008804,2,6,50000,228,8804,38804,gift_bundle_Halloween2023_Type100,gift_item-20008804,gift_item-30008804,gift_item-50008804,0,0,0,,gift_item-40008804,2000,6
8805,gift_item-10008805,2,6,50000,7,8805,38805,gift_bundle_Halloween2023_APS,gift_item-20008805,gift_item-30008805,gift_item-50008805,0,0,0,,gift_item-40008805,2000,6
8806,gift_item-10008806,2,6,50000,270,8806,38806,gift_bundle_Halloween2023_4type,gift_item-20008806,gift_item-30008806,gift_item-50008806,0,0,0,,gift_item-40008806,2000,6
8807,gift_item-10008807,2,6,50000,32,8807,38807,gift_bundle_Halloween2023_MicroUZI,gift_item-20008807,gift_item-30008807,gift_item-50008807,0,0,0,,gift_item-40008807,2000,6
8901,gift_item-10008901,2,6,50000,55,8901,38901,gift_bundle_Dining2023_M4A1,gift_item-20008901,gift_item-30008901,gift_item-50008901,0,0,0,,gift_item-40008901,2000,6
8902,gift_item-10008902,2,6,50000,56,8902,38902,gift_bundle_Dining2023_M4 SOPMOD II,gift_item-20008902,gift_item-30008902,gift_item-50008902,0,0,0,,gift_item-40008902,2000,6
8903,gift_item-10008903,2,6,50000,57,8903,38903,gift_bundle_Dining2023_AR15,gift_item-20008903,gift_item-30008903,gift_item-50008903,0,0,0,,gift_item-40008903,2000,6
8904,gift_item-10008904,2,6,50000,54,8904,38904,gift_bundle_Dining2023_M16A1,gift_item-20008904,gift_item-30008904,gift_item-50008904,0,0,0,,gift_item-40008904,2000,6
8905,gift_item-10008905,2,6,50000,143,8905,38905,gift_bundle_Dining2023_RO635,gift_item-20008905,gift_item-30008905,gift_item-50008905,0,0,0,,gift_item-40008905,2000,6
8906,gift_item-10008906,2,6,50000,356,8906,38906,gift_bundle_Dining2023_A545,gift_item-20008906,gift_item-30008906,gift_item-50008906,0,0,0,,gift_item-40008906,2000,6
8908,gift_item-10008908,2,6,50000,256,8908,38908,gift_bundle_Dining2023_Falcon,gift_item-20008908,gift_item-30008908,gift_item-50008908,0,0,0,,gift_item-40008908,2000,6
9001,gift_item-10009001,2,6,50000,351,9001,39001,gift_bundle_Christmas2023_M26MASS,gift_item-20009001,gift_item-30009001,gift_item-50009001,0,0,0,,gift_item-40009001,2000,6
9003,gift_item-10009003,2,6,50000,366,9003,39003,gift_bundle_Christmas2023_SPAS15,gift_item-20009003,gift_item-30009003,gift_item-50009003,0,0,0,,gift_item-40009003,2000,6
9004,gift_item-10009004,2,6,50000,340,9004,39004,gift_bundle_Christmas2023_TKB408,gift_item-20009004,gift_item-30009004,gift_item-50009004,0,0,0,,gift_item-40009004,2000,6
9005,gift_item-10009005,2,6,50000,99,9005,39005,gift_bundle_Christmas2023_Mk23,gift_item-20009005,gift_item-30009005,gift_item-50009005,0,0,0,,gift_item-40009005,2000,6
9006,gift_item-10009006,2,6,50000,26,9006,39006,gift_bundle_Christmas2023_MP5,gift_item-20009006,gift_item-30009006,gift_item-50009006,0,0,0,,gift_item-40009006,2000,6
9007,gift_item-10009007,2,6,50000,284,9007,39007,gift_bundle_Christmas2023_ZasM76,gift_item-20009007,gift_item-30009007,gift_item-50009007,0,0,0,,gift_item-40009007,2000,6
9008,gift_item-10009008,2,6,50000,21,9008,39008,gift_bundle_Christmas2023_PPsh41,gift_item-20009008,gift_item-30009008,gift_item-50009008,0,0,0,,gift_item-40009008,2000,6
10001,gift_item-10010001,2,6,50000,46,10001,310001,gift_bundle_NewYear2024_98K,gift_item-20010001,gift_item-30010001,gift_item-50010001,0,0,0,,gift_item-40010001,2000,6
10002,gift_item-10010002,2,6,50000,381,10002,310002,gift_bundle_NewYear2024_M110,gift_item-20010002,gift_item-30010002,gift_item-50010002,0,0,0,,gift_item-40010002,2000,6
10004,gift_item-10010004,2,6,50000,307,10004,310004,gift_bundle_NewYear2024_ZB26,gift_item-20010004,gift_item-30010004,gift_item-50010004,0,0,0,,gift_item-40010004,2000,6
10005,gift_item-10010005,2,6,50000,343,10005,310005,gift_bundle_NewYear2024_APC556,gift_item-20010005,gift_item-30010005,gift_item-50010005,0,0,0,,gift_item-40010005,2000,6
10006,gift_item-10010006,2,6,50000,308,10006,310006,gift_bundle_NewYear2024_C14,gift_item-20010006,gift_item-30010006,gift_item-50010006,0,0,0,,gift_item-40010006,2000,6
10007,gift_item-10010007,2,6,50000,167,10007,310007,gift_bundle_NewYear2024_HK45,gift_item-20010007,gift_item-30010007,gift_item-50010007,0,0,0,,gift_item-40010007,2000,6
10008,gift_item-10010008,2,6,50000,34,10008,310008,gift_bundle_NewYear2024_M1,gift_item-20010008,gift_item-30010008,gift_item-50010008,0,0,0,,gift_item-40010008,2000,6
10101,gift_item-10010101,2,6,50000,361,10101,310101,gift_bundle_SpringFes2024_QBZ191,gift_item-20010101,gift_item-30010101,gift_item-50010101,0,0,0,,gift_item-40010101,2000,6
10102,gift_item-10010102,2,6,50000,365,10102,310102,gift_bundle_SpringFes2024_SCR,gift_item-20010102,gift_item-30010102,gift_item-50010102,0,0,0,,gift_item-40010102,2000,6
10103,gift_item-10010103,2,6,50000,162,10103,310103,gift_bundle_SpringFes2024_SPAS12,gift_item-20010103,gift_item-30010103,gift_item-50010103,0,0,0,,gift_item-40010103,2000,6
10104,gift_item-10010104,2,6,50000,42,10104,310104,gift_bundle_SpringFes2024_PTRD,gift_item-20010104,gift_item-30010104,gift_item-50010104,0,0,0,,gift_item-40010104,2000,6
10105,gift_item-10010105,2,6,50000,136,10105,310105,gift_bundle_SpringFes2024_PP19,gift_item-20010105,gift_item-30010105,gift_item-50010105,0,0,0,,gift_item-40010105,2000,6
10106,gift_item-10010106,2,6,50000,60,10106,310106,gift_bundle_SpringFes2024_ASVAL,gift_item-20010106,gift_item-30010106,gift_item-50010106,0,0,0,,gift_item-40010106,2000,6
10107,gift_item-10010107,2,6,50000,139,10107,310107,gift_bundle_SpringFes2024_BrenTen,gift_item-20010107,gift_item-30010107,gift_item-50010107,0,0,0,,gift_item-40010107,2000,6
10108,gift_item-10010108,2,6,50000,388,10108,310108,gift_bundle_SpringFes2024_QBU191,gift_item-20010108,gift_item-30010108,gift_item-50010108,0,0,0,,gift_item-40010108,2000,6
10201,gift_item-10010201,2,6,50000,376,10201,310201,gift_bundle_WhiteV2024_Erma,gift_item-20010201,gift_item-30010201,gift_item-50010201,0,0,0,,gift_item-40010201,2000,6
10202,gift_item-10010202,2,6,50000,390,10202,310202,gift_bundle_WhiteV2024_HK433,gift_item-20010202,gift_item-30010202,gift_item-50010202,0,0,0,,gift_item-40010202,2000,6
10203,gift_item-10010203,2,6,50000,65,10203,310203,gift_bundle_WhiteV2024_HK416,gift_item-20010203,gift_item-30010203,gift_item-50010203,0,0,0,,gift_item-40010203,2000,6
10204,gift_item-10010204,2,6,50000,316,10204,310204,gift_bundle_WhiteV2024_GeneralLiu,gift_item-20010204,gift_item-30010204,gift_item-50010204,0,0,0,,gift_item-40010204,2000,6
10205,gift_item-10010205,2,6,50000,251,10205,310205,gift_bundle_WhiteV2024_X95,gift_item-20010205,gift_item-30010205,gift_item-50010205,0,0,0,,gift_item-40010205,2000,6
10207,gift_item-10010207,2,6,50000,194,10207,310207,gift_bundle_WhiteV2024_K2,gift_item-20010207,gift_item-30010207,gift_item-50010207,0,0,0,,gift_item-40010207,2000,6
10208,gift_item-10010208,2,6,50000,160,10208,310208,gift_bundle_WhiteV2024_Saiga12,gift_item-20010208,gift_item-30010208,gift_item-50010208,0,0,0,,gift_item-40010208,2000,6
10209,gift_item-10010209,2,6,50000,63,10209,310209,gift_bundle_WhiteV2024_G3,gift_item-20010209,gift_item-30010209,gift_item-50010209,0,0,0,,gift_item-40010209,2000,6
10210,gift_item-10010210,2,6,50000,47,10210,310210,gift_bundle_WhiteV2024_G43,gift_item-20010210,gift_item-30010210,gift_item-50010210,0,0,0,,gift_item-40010210,2000,6
10301,gift_item-10010301,2,6,50000,387,10301,310301,gift_bundle_Hospital2024_TPS,gift_item-20010301,gift_item-30010301,gift_item-50010301,0,0,0,,gift_item-40010301,2000,6
10302,gift_item-10010302,2,6,50000,375,10302,310302,gift_bundle_Hospital2024_ColtWalker,gift_item-20010302,gift_item-30010302,gift_item-50010302,0,0,0,,gift_item-40010302,2000,6
10303,gift_item-10010303,2,6,50000,161,10303,310303,gift_bundle_Hospital2024_97typeS,gift_item-20010303,gift_item-30010303,gift_item-50010303,0,0,0,,gift_item-40010303,2000,6
10304,gift_item-10010304,2,6,50000,121,10304,310304,gift_bundle_Hospital2024_Mk48,gift_item-20010304,gift_item-30010304,gift_item-50010304,0,0,0,,gift_item-40010304,2000,6
10305,gift_item-10010305,2,6,50000,335,10305,310305,gift_bundle_Hospital2024_Fedorov,gift_item-20010305,gift_item-30010305,gift_item-50010305,0,0,0,,gift_item-40010305,2000,6
10306,gift_item-10010306,2,6,50000,23,10306,310306,gift_bundle_Hospital2024_PP90,gift_item-20010306,gift_item-30010306,gift_item-50010306,0,0,0,,gift_item-40010306,2000,6
10307,gift_item-10010307,2,6,50000,210,10307,310307,gift_bundle_Hospital2024_CZ52,gift_item-20010307,gift_item-30010307,gift_item-50010307,0,0,0,,gift_item-40010307,2000,6
10501,gift_item-10010501,2,6,50000,179,10501,310501,gift_bundle_Masque2024_DSR50,gift_item-20010501,gift_item-30010501,gift_item-50010501,0,0,0,,gift_item-40010501,2000,6
10502,gift_item-10010502,2,6,50000,399,10502,310502,gift_bundle_Masque2024_P2000,gift_item-20010502,gift_item-30010502,gift_item-50010502,0,0,0,,gift_item-40010502,2000,6
10503,gift_item-10010503,2,6,50000,338,10503,310503,gift_bundle_Masque2024_SIGMCX,gift_item-20010503,gift_item-30010503,gift_item-50010503,0,0,0,,gift_item-40010503,2000,6
10504,gift_item-10010504,2,6,50000,337,10504,310504,gift_bundle_Masque2024_Delisle,gift_item-20010504,gift_item-30010504,gift_item-50010504,0,0,0,,gift_item-40010504,2000,6
10505,gift_item-10010505,2,6,50000,273,10505,310505,gift_bundle_Masque2024_SSG3000,gift_item-20010505,gift_item-30010505,gift_item-50010505,0,0,0,,gift_item-40010505,2000,6
10506,gift_item-10010506,2,6,50000,354,10506,310506,gift_bundle_Masque2024_ZIP22,gift_item-20010506,gift_item-30010506,gift_item-50010506,0,0,0,,gift_item-40010506,2000,6
10507,gift_item-10010507,2,6,50000,5,10507,310507,gift_bundle_Masque2024_M1895,gift_item-20010507,gift_item-30010507,gift_item-50010507,0,0,0,,gift_item-40010507,2000,6
10601,gift_item-10010601,2,6,50000,377,10601,310601,gift_bundle_Detective2024_SCARH,gift_item-20010601,gift_item-30010601,gift_item-50010601,0,0,0,,gift_item-40010601,2000,6
10602,gift_item-10010602,2,6,50000,386,10602,310602,gift_bundle_Detective2024_LAMG,gift_item-20010602,gift_item-30010602,gift_item-50010602,0,0,0,,gift_item-40010602,2000,6
10603,gift_item-10010603,2,6,50000,342,10603,310603,gift_bundle_Detective2024_KH2002,gift_item-20010603,gift_item-30010603,gift_item-50010603,0,0,0,,gift_item-40010603,2000,6
10604,gift_item-10010604,2,6,50000,315,10604,310604,gift_bundle_Detective2024_AUGPARA,gift_item-20010604,gift_item-30010604,gift_item-50010604,0,0,0,,gift_item-40010604,2000,6
10605,gift_item-10010605,2,6,50000,118,10605,310605,gift_bundle_Detective2024_9A91,gift_item-20010605,gift_item-30010605,gift_item-50010605,0,0,0,,gift_item-40010605,2000,6
10606,gift_item-10010606,2,6,50000,26,10606,310606,gift_bundle_Detective2024_MP5,gift_item-20010606,gift_item-30010606,gift_item-50010606,0,0,0,,gift_item-40010606,2000,6
10607,gift_item-10010607,2,6,50000,99,10607,310607,gift_bundle_Detective2024_Mk23,gift_item-20010607,gift_item-30010607,gift_item-50010607,0,0,0,,gift_item-40010607,2000,6
10701,gift_item-10010701,2,6,50000,73,10701,310701,gift_bundle_Chess2024_AUG,gift_item-20010701,gift_item-30010701,gift_item-50010701,0,0,0,,gift_item-40010701,2000,6
10702,gift_item-10010702,2,6,50000,357,10702,310702,gift_bundle_Chess2024_Rhino,gift_item-20010702,gift_item-30010702,gift_item-50010702,0,0,0,,gift_item-40010702,2000,6
10703,gift_item-10010703,2,6,50000,16,10703,310703,gift_bundle_Chess2024_M1928A1,gift_item-20010703,gift_item-30010703,gift_item-50010703,0,0,0,,gift_item-40010703,2000,6
10704,gift_item-10010704,2,6,50000,343,10704,310704,gift_bundle_Chess2024_APC556,gift_item-20010704,gift_item-30010704,gift_item-50010704,0,0,0,,gift_item-40010704,2000,6
10705,gift_item-10010705,2,6,50000,100,10705,310705,gift_bundle_Chess2024_P7,gift_item-20010705,gift_item-30010705,gift_item-50010705,0,0,0,,gift_item-40010705,2000,6
10706,gift_item-10010706,2,6,50000,267,10706,310706,gift_bundle_Chess2024_MP41,gift_item-20010706,gift_item-30010706,gift_item-50010706,0,0,0,,gift_item-40010706,2000,6
