id,name,code,description,lvup_description,skill_group_id,level,train_coin_type,train_coin_number,skill_up_time,spot_type,spot_belong,spot_echelon,cd_time,cd_time_type,consumption,start_range,is_night,data_pool,is_airborne,airborne_mission_buff_config_id,effect_cast,effect_self,effect_target,trigger_id,target_id,special_spot_add,special_spot_minus,mission_buff_add,mission_buff_minus,subsidiary_mission_skill,is_manual,allyteam_summoner,ap_cost,consumption_item,drop_item,fun_game_type,fun_game_name,fun_game_result_sub
1305,mission_skill_config-10001305,command,mission_skill_config-20001305,mission_skill_config-30001305,13,5,2,240,50400,-1,-1,-1,1,0,1,0,0,1.14,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1306,mission_skill_config-10001306,command,mission_skill_config-20001306,mission_skill_config-30001306,13,6,2,400,72000,-1,-1,-1,1,0,1,0,0,1.16,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1307,mission_skill_config-10001307,command,mission_skill_config-20001307,mission_skill_config-30001307,13,7,2,600,93600,-1,-1,-1,1,0,1,0,0,1.18,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1308,mission_skill_config-10001308,command,mission_skill_config-20001308,mission_skill_config-30001308,13,8,2,800,115200,-1,-1,-1,1,0,1,0,0,1.2,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1309,mission_skill_config-10001309,command,mission_skill_config-20001309,mission_skill_config-30001309,13,9,3,400,144000,-1,-1,-1,1,0,1,0,0,1.22,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1310,mission_skill_config-10001310,command,mission_skill_config-20001310,mission_skill_config-30001310,13,10,3,600,172800,-1,-1,-1,1,0,1,0,0,1.25,0,0,0,0,0,,,13:1,,,,,0,,0,,,0,,
1401,mission_skill_config-10001401,rescue,mission_skill_config-20001401,mission_skill_config-30001401,14,1,0,0,0,-1,-1,-1,1,0,1,0,0,"3:1.05,4:1.04,5:1.03",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1402,mission_skill_config-10001402,rescue,mission_skill_config-20001402,mission_skill_config-30001402,14,2,1,200,7200,-1,-1,-1,1,0,1,0,0,"3:1.1,4:1.08,5:1.06",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1403,mission_skill_config-10001403,rescue,mission_skill_config-20001403,mission_skill_config-30001403,14,3,1,400,21600,-1,-1,-1,1,0,1,0,0,"3:1.15,4:1.12,5:1.09",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1404,mission_skill_config-10001404,rescue,mission_skill_config-20001404,mission_skill_config-30001404,14,4,1,600,36000,-1,-1,-1,1,0,1,0,0,"3:1.2,4:1.16,5:1.12",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1405,mission_skill_config-10001405,rescue,mission_skill_config-20001405,mission_skill_config-30001405,14,5,2,240,50400,-1,-1,-1,1,0,1,0,0,"3:1.25,4:1.2,5:1.15",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1406,mission_skill_config-10001406,rescue,mission_skill_config-20001406,mission_skill_config-30001406,14,6,2,400,72000,-1,-1,-1,1,0,1,0,0,"3:1.3,4:1.24,5:1.18",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1407,mission_skill_config-10001407,rescue,mission_skill_config-20001407,mission_skill_config-30001407,14,7,2,600,93600,-1,-1,-1,1,0,1,0,0,"3:1.35,4:1.28,5:1.21",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1408,mission_skill_config-10001408,rescue,mission_skill_config-20001408,mission_skill_config-30001408,14,8,2,800,115200,-1,-1,-1,1,0,1,0,0,"3:1.4,4:1.32,5:1.24",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1409,mission_skill_config-10001409,rescue,mission_skill_config-20001409,mission_skill_config-30001409,14,9,3,400,144000,-1,-1,-1,1,0,1,0,0,"3:1.45,4:1.36,5:1.27",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1410,mission_skill_config-10001410,rescue,mission_skill_config-20001410,mission_skill_config-30001410,14,10,3,600,172800,-1,-1,-1,1,0,1,0,0,"3:1.5,4:1.4,5:1.3",0,0,0,0,0,,,14:1,,,,,0,,0,,,0,,
1501,mission_skill_config-10001501,illumine,mission_skill_config-20001501,mission_skill_config-30001501,15,1,0,0,0,-1,-1,-1,2,0,5,0,2,0,0,0,0,0,0,,,1501:1,,,,,0,,0,,,0,,
1502,mission_skill_config-10001502,illumine,mission_skill_config-20001502,mission_skill_config-30001502,15,2,1,200,7200,-1,-1,-1,5,0,5,0,2,0,0,0,0,0,0,,,1502:1,,,,,0,,0,,,0,,
1503,mission_skill_config-10001503,illumine,mission_skill_config-20001503,mission_skill_config-30001503,15,3,1,400,21600,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1503:1,,,,,0,,0,,,0,,
1504,mission_skill_config-10001504,illumine,mission_skill_config-20001504,mission_skill_config-30001504,15,4,1,600,36000,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1504:1,,,,,0,,0,,,0,,
1505,mission_skill_config-10001505,illumine,mission_skill_config-20001505,mission_skill_config-30001505,15,5,2,240,50400,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1505:1,,,,,0,,0,,,0,,
1506,mission_skill_config-10001506,illumine,mission_skill_config-20001506,mission_skill_config-30001506,15,6,2,400,72000,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1506:1,,,,,0,,0,,,0,,
1507,mission_skill_config-10001507,illumine,mission_skill_config-20001507,mission_skill_config-30001507,15,7,2,600,93600,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1507:1,,,,,0,,0,,,0,,
1508,mission_skill_config-10001508,illumine,mission_skill_config-20001508,mission_skill_config-30001508,15,8,2,800,115200,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1508:1,,,,,0,,0,,,0,,
1509,mission_skill_config-10001509,illumine,mission_skill_config-20001509,mission_skill_config-30001509,15,9,3,400,144000,-1,-1,-1,5,0,5,0,2,1,0,0,0,0,0,,,1509:1,,,,,0,,0,,,0,,
1510,mission_skill_config-10001510,illumine,mission_skill_config-20001510,mission_skill_config-30001510,15,10,3,600,172800,-1,-1,-1,5,0,5,0,2,2,0,0,0,0,0,,,1510:1,,,,,0,,0,,,0,,
1601,mission_skill_config-10001601,golden,mission_skill_config-20001601,mission_skill_config-30001601,16,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1602,mission_skill_config-10001602,golden,mission_skill_config-20001602,mission_skill_config-30001602,16,2,1,200,7200,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1603,mission_skill_config-10001603,golden,mission_skill_config-20001603,mission_skill_config-30001603,16,3,1,400,21600,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1604,mission_skill_config-10001604,golden,mission_skill_config-20001604,mission_skill_config-30001604,16,4,1,600,36000,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1605,mission_skill_config-10001605,golden,mission_skill_config-20001605,mission_skill_config-30001605,16,5,2,240,50400,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1606,mission_skill_config-10001606,golden,mission_skill_config-20001606,mission_skill_config-30001606,16,6,2,400,72000,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1607,mission_skill_config-10001607,golden,mission_skill_config-20001607,mission_skill_config-30001607,16,7,2,600,93600,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1608,mission_skill_config-10001608,golden,mission_skill_config-20001608,mission_skill_config-30001608,16,8,2,800,115200,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1609,mission_skill_config-10001609,golden,mission_skill_config-20001609,mission_skill_config-30001609,16,9,3,400,144000,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1610,mission_skill_config-10001610,golden,mission_skill_config-20001610,mission_skill_config-30001610,16,10,3,600,172800,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,0,,
1701,mission_skill_config-10001701,combo,mission_skill_config-20001701,mission_skill_config-30001701,17,1,0,0,0,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1702,mission_skill_config-10001702,combo,mission_skill_config-20001702,mission_skill_config-30001702,17,2,1,200,7200,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1703,mission_skill_config-10001703,combo,mission_skill_config-20001703,mission_skill_config-30001703,17,3,1,400,21600,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1704,mission_skill_config-10001704,combo,mission_skill_config-20001704,mission_skill_config-30001704,17,4,1,600,36000,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1705,mission_skill_config-10001705,combo,mission_skill_config-20001705,mission_skill_config-30001705,17,5,2,240,50400,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1706,mission_skill_config-10001706,combo,mission_skill_config-20001706,mission_skill_config-30001706,17,6,2,400,72000,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1707,mission_skill_config-10001707,combo,mission_skill_config-20001707,mission_skill_config-30001707,17,7,2,600,93600,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1708,mission_skill_config-10001708,combo,mission_skill_config-20001708,mission_skill_config-30001708,17,8,2,800,115200,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1709,mission_skill_config-10001709,combo,mission_skill_config-20001709,mission_skill_config-30001709,17,9,3,400,144000,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1710,mission_skill_config-10001710,combo,mission_skill_config-20001710,mission_skill_config-30001710,17,10,3,600,172800,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,0,,,,,1700:1,,,0,,0,,,0,,
1801,mission_skill_config-10001801,Peach,mission_skill_config-20001801,mission_skill_config-30001801,18,1,0,0,0,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1802,mission_skill_config-10001802,Peach,mission_skill_config-20001802,mission_skill_config-30001802,18,2,1,200,7200,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1803,mission_skill_config-10001803,Peach,mission_skill_config-20001803,mission_skill_config-30001803,18,3,1,400,21600,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1804,mission_skill_config-10001804,Peach,mission_skill_config-20001804,mission_skill_config-30001804,18,4,1,600,36000,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1805,mission_skill_config-10001805,Peach,mission_skill_config-20001805,mission_skill_config-30001805,18,5,2,240,50400,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1806,mission_skill_config-10001806,Peach,mission_skill_config-20001806,mission_skill_config-30001806,18,6,2,400,72000,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1807,mission_skill_config-10001807,Peach,mission_skill_config-20001807,mission_skill_config-30001807,18,7,2,600,93600,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1808,mission_skill_config-10001808,Peach,mission_skill_config-20001808,mission_skill_config-30001808,18,8,2,800,115200,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1809,mission_skill_config-10001809,Peach,mission_skill_config-20001809,mission_skill_config-30001809,18,9,3,400,144000,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1810,mission_skill_config-10001810,Peach,mission_skill_config-20001810,mission_skill_config-30001810,18,10,3,600,172800,-1,"0,1,2,3","101,102,103,0",3,0,1,2,0,0,0,0,0,0,0,,,"1800:1,1810:1",,,,,0,,0,,,0,,
1901,mission_skill_config-10001901,SM128,mission_skill_config-20001901,mission_skill_config-30001901,19,1,0,0,0,-1,"0,1,2,3",-1,5,0,5,2,0,0,0,0,0,0,0,,,1900:1,,,,2001,0,,0,,,0,,
1902,mission_skill_config-10001902,SM128,mission_skill_config-20001902,mission_skill_config-30001902,19,2,1,200,7200,-1,"0,1,2,3",-1,5,0,5,2,0,0,0,0,0,0,0,,,1900:1,,,,2002,0,,0,,,0,,
1903,mission_skill_config-10001903,SM128,mission_skill_config-20001903,mission_skill_config-30001903,19,3,1,400,21600,-1,"0,1,2,3",-1,5,0,5,2,0,0,0,0,0,0,0,,,1900:1,,,,2003,0,,0,,,0,,
1904,mission_skill_config-10001904,SM128,mission_skill_config-20001904,mission_skill_config-30001904,19,4,1,600,36000,-1,"0,1,2,3",-1,5,0,5,2,0,0,0,0,0,0,0,,,1900:1,,,,2004,0,,0,,,0,,
1905,mission_skill_config-10001905,SM128,mission_skill_config-20001905,mission_skill_config-30001905,19,5,2,240,50400,-1,"0,1,2,3",-1,4,0,5,2,0,0,0,0,0,0,0,,,1900:1,,,,2005,0,,0,,,0,,
1906,mission_skill_config-10001906,SM128,mission_skill_config-20001906,mission_skill_config-30001906,19,6,2,400,72000,-1,"0,1,2,3",-1,4,0,5,2,0,0,0,0,0,0,0,,,1901:1,,,,2006,0,,0,,,0,,
1907,mission_skill_config-10001907,SM128,mission_skill_config-20001907,mission_skill_config-30001907,19,7,2,600,93600,-1,"0,1,2,3",-1,4,0,5,2,0,0,0,0,0,0,0,,,1901:1,,,,2007,0,,0,,,0,,
1908,mission_skill_config-10001908,SM128,mission_skill_config-20001908,mission_skill_config-30001908,19,8,2,800,115200,-1,"0,1,2,3",-1,4,0,5,2,0,0,0,0,0,0,0,,,1901:1,,,,2008,0,,0,,,0,,
1909,mission_skill_config-10001909,SM128,mission_skill_config-20001909,mission_skill_config-30001909,19,9,3,400,144000,-1,"0,1,2,3",-1,3,0,5,2,0,0,0,0,0,0,0,,,1901:1,,,,2009,0,,0,,,0,,
1910,mission_skill_config-10001910,SM128,mission_skill_config-20001910,mission_skill_config-30001910,19,10,3,600,172800,-1,"0,1,2,3",-1,3,0,5,2,0,0,0,0,0,0,0,,,1901:1,,,,2010,0,,0,,,0,,
2001,mission_skill_config-10002001,SM128,mission_skill_config-20002001,mission_skill_config-30002001,20,1,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2002,mission_skill_config-10002002,SM128,mission_skill_config-20002002,mission_skill_config-30002002,20,2,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2003,mission_skill_config-10002003,SM128,mission_skill_config-20002003,mission_skill_config-30002003,20,3,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2004,mission_skill_config-10002004,SM128,mission_skill_config-20002004,mission_skill_config-30002004,20,4,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2005,mission_skill_config-10002005,SM128,mission_skill_config-20002005,mission_skill_config-30002005,20,5,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2006,mission_skill_config-10002006,SM128,mission_skill_config-20002006,mission_skill_config-30002006,20,6,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2007,mission_skill_config-10002007,SM128,mission_skill_config-20002007,mission_skill_config-30002007,20,7,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2008,mission_skill_config-10002008,SM128,mission_skill_config-20002008,mission_skill_config-30002008,20,8,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2009,mission_skill_config-10002009,SM128,mission_skill_config-20002009,mission_skill_config-30002009,20,9,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2010,mission_skill_config-10002010,SM128,mission_skill_config-20002010,mission_skill_config-30002010,20,10,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,,1,,,2000:1,,,0,,0,,,0,,
2101,mission_skill_config-10002101,xianjing,mission_skill_config-20002101,mission_skill_config-30002101,21,1,0,0,0,-1,"0,1,2,3",0,4,1,2,1,0,6,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2102,mission_skill_config-10002102,xianjing,mission_skill_config-20002102,mission_skill_config-30002102,21,2,1,200,7200,-1,"0,1,2,3",0,4,1,2,1,0,7,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2103,mission_skill_config-10002103,xianjing,mission_skill_config-20002103,mission_skill_config-30002103,21,3,1,400,21600,-1,"0,1,2,3",0,4,1,2,1,0,8,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2104,mission_skill_config-10002104,xianjing,mission_skill_config-20002104,mission_skill_config-30002104,21,4,1,600,36000,-1,"0,1,2,3",0,3,1,2,1,0,9,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2105,mission_skill_config-10002105,xianjing,mission_skill_config-20002105,mission_skill_config-30002105,21,5,2,240,50400,-1,"0,1,2,3",0,3,1,2,1,0,10,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2106,mission_skill_config-10002106,xianjing,mission_skill_config-20002106,mission_skill_config-30002106,21,6,2,400,72000,-1,"0,1,2,3",0,3,1,2,2,0,11,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2107,mission_skill_config-10002107,xianjing,mission_skill_config-20002107,mission_skill_config-30002107,21,7,2,600,93600,-1,"0,1,2,3",0,3,1,2,2,0,12,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2108,mission_skill_config-10002108,xianjing,mission_skill_config-20002108,mission_skill_config-30002108,21,8,2,800,115200,-1,"0,1,2,3",0,2,1,2,2,0,13,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2109,mission_skill_config-10002109,xianjing,mission_skill_config-20002109,mission_skill_config-30002109,21,9,3,400,144000,-1,"0,1,2,3",0,2,1,2,2,0,14,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2110,mission_skill_config-10002110,xianjing,mission_skill_config-20002110,mission_skill_config-30002110,21,10,3,600,172800,-1,"0,1,2,3",0,2,1,2,2,0,15,0,0,0,0,0,,,"2100:1,2101:1",,,,,0,,0,,,0,,
2201,mission_skill_config-10002201,Landmines,mission_skill_config-20002201,mission_skill_config-30002201,22,1,0,0,0,-1,"0,1,2,3",1,5,1,2,1,0,-16.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2202,mission_skill_config-10002202,Landmines,mission_skill_config-20002202,mission_skill_config-30002202,22,2,1,200,7200,-1,"0,1,2,3",1,5,1,2,1,0,-17.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2203,mission_skill_config-10002203,Landmines,mission_skill_config-20002203,mission_skill_config-30002203,22,3,1,400,21600,-1,"0,1,2,3",1,5,1,2,1,0,-18.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2204,mission_skill_config-10002204,Landmines,mission_skill_config-20002204,mission_skill_config-30002204,22,4,1,600,36000,-1,"0,1,2,3",1,4,1,2,1,0,-19.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2205,mission_skill_config-10002205,Landmines,mission_skill_config-20002205,mission_skill_config-30002205,22,5,2,240,50400,-1,"0,1,2,3",1,4,1,2,1,0,-20.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2206,mission_skill_config-10002206,Landmines,mission_skill_config-20002206,mission_skill_config-30002206,22,6,2,400,72000,-1,"0,1,2,3",1,4,1,2,1,0,-21.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2207,mission_skill_config-10002207,Landmines,mission_skill_config-20002207,mission_skill_config-30002207,22,7,2,600,93600,-1,"0,1,2,3",1,4,1,2,1,0,-22.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2208,mission_skill_config-10002208,Landmines,mission_skill_config-20002208,mission_skill_config-30002208,22,8,2,800,115200,-1,"0,1,2,3",1,3,1,2,1,0,-23.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2209,mission_skill_config-10002209,Landmines,mission_skill_config-20002209,mission_skill_config-30002209,22,9,3,400,144000,-1,"0,1,2,3",1,3,1,2,1,0,-24.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2210,mission_skill_config-10002210,Landmines,mission_skill_config-20002210,mission_skill_config-30002210,22,10,3,600,172800,-1,"0,1,2,3",1,3,1,2,1,0,-25.0,0,0,0,0,0,,,2200:1,,,,,0,,0,,,0,,
2301,mission_skill_config-10002301,position,mission_skill_config-20002301,mission_skill_config-30002301,23,1,0,0,0,-1,"0,1,2,3",0,4,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2302,mission_skill_config-10002302,position,mission_skill_config-20002302,mission_skill_config-30002302,23,2,1,200,7200,-1,"0,1,2,3",0,4,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2303,mission_skill_config-10002303,position,mission_skill_config-20002303,mission_skill_config-30002303,23,3,1,400,21600,-1,"0,1,2,3",0,4,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2304,mission_skill_config-10002304,position,mission_skill_config-20002304,mission_skill_config-30002304,23,4,1,600,36000,-1,"0,1,2,3",0,3,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2305,mission_skill_config-10002305,position,mission_skill_config-20002305,mission_skill_config-30002305,23,5,2,240,50400,-1,"0,1,2,3",0,3,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2306,mission_skill_config-10002306,position,mission_skill_config-20002306,mission_skill_config-30002306,23,6,2,400,72000,-1,"0,1,2,3",0,3,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2307,mission_skill_config-10002307,position,mission_skill_config-20002307,mission_skill_config-30002307,23,7,2,600,93600,-1,"0,1,2,3",0,3,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2308,mission_skill_config-10002308,position,mission_skill_config-20002308,mission_skill_config-30002308,23,8,2,800,115200,-1,"0,1,2,3",0,2,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2309,mission_skill_config-10002309,position,mission_skill_config-20002309,mission_skill_config-30002309,23,9,3,400,144000,-1,"0,1,2,3",0,2,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
2310,mission_skill_config-10002310,position,mission_skill_config-20002310,mission_skill_config-30002310,23,10,3,600,172800,-1,"0,1,2,3",0,2,1,2,1,0,0,0,0,0,0,0,,,"2300:1,2301:1",,,,,0,,0,,,0,,
10001,mission_skill_config-10010001,,mission_skill_config-20010001,mission_skill_config-30010001,10001,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&1000100,1,,,10001:1,,1000073,10001,,0,,,0,,
10002,mission_skill_config-10010002,,mission_skill_config-20010002,mission_skill_config-30010002,10002,1,0,0,0,-1,-1,"4,5,6",0,1,0,1,0,100,0,0,0,0,0,,,10001:1,,,,10003,10002,,0,,,0,,
10003,mission_skill_config-10010003,,mission_skill_config-20010003,mission_skill_config-30010003,10003,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,10001:1,,0,,0,,,0,,
10101,mission_skill_config-10010101,,mission_skill_config-20010101,mission_skill_config-30010101,10101,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,100007201&&1010100,1,,,10101:1,,1000073,10101,,0,,,0,,
10102,mission_skill_config-10010102,,mission_skill_config-20010102,mission_skill_config-30010102,10102,1,0,0,0,-1,-1,"4,5,6",0,1,0,1,0,0,0,0,0,0,1000020,,,,,1000001:1,,10103,10102,,0,,,0,,
10103,mission_skill_config-10010103,,mission_skill_config-20010103,mission_skill_config-30010103,10103,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,1,,,,10101:1,,0,,0,,,0,,
20101,mission_skill_config-10020101,,mission_skill_config-20020101,mission_skill_config-30020101,20101,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,,,"20101:1,20102:1",,,0,,0,,,0,,
20201,mission_skill_config-10020201,,mission_skill_config-20020201,mission_skill_config-30020201,20201,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,,,"20201:1,20202:1",,,0,,0,,,0,,
20301,mission_skill_config-10020301,,mission_skill_config-20020301,mission_skill_config-30020301,20301,1,0,0,0,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,,,,,"20301:1,20302:1",,,0,,0,,,0,,
100201,mission_skill_config-10100201,Kaguya,mission_skill_config-20100201,mission_skill_config-30100201,1002,1,0,0,0,-1,-1,-1,3,0,8,0,0,10,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
100202,mission_skill_config-10100202,Kaguya,mission_skill_config-20100202,mission_skill_config-30100202,1002,2,1,200,7200,-1,-1,-1,3,0,8,0,0,11,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
100203,mission_skill_config-10100203,Kaguya,mission_skill_config-20100203,mission_skill_config-30100203,1002,3,1,400,21600,-1,-1,-1,3,0,8,0,0,12,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
100204,mission_skill_config-10100204,Kaguya,mission_skill_config-20100204,mission_skill_config-30100204,1002,4,1,600,36000,-1,-1,-1,3,0,8,0,0,13,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
100205,mission_skill_config-10100205,Kaguya,mission_skill_config-20100205,mission_skill_config-30100205,1002,5,2,240,50400,-1,-1,-1,3,0,8,0,0,14,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
100206,mission_skill_config-10100206,Kaguya,mission_skill_config-20100206,mission_skill_config-30100206,1002,6,2,400,72000,-1,-1,-1,3,0,8,0,0,15,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
100207,mission_skill_config-10100207,Kaguya,mission_skill_config-20100207,mission_skill_config-30100207,1002,7,2,600,93600,-1,-1,-1,3,0,8,0,0,16,0,0,0,0,0,,,100201:1,,,,,0,,0,,,0,,
