id,formula
1468,370*@formation*@pow*0.0085*tbufftypenumber(110)*(1-#def/#maxdef)*(1-tbufftypetier(120))>#life?#life:(#life+99999)
1469,390*@formation*@pow*0.0085*tbufftypenumber(110)*(1-#def/#maxdef)*(1-tbufftypetier(120))>#life?#life:(#life+99999)
1470,400*@formation*@pow*0.0085*tbufftypenumber(110)*(1-#def/#maxdef)*(1-tbufftypetier(120))>#life?#life:(#life+99999)
1471,#pow
1473,$1=0?0:(($1-5)>0?($1-5):1)
1474,$1=0?0:(($1-6)>0?($1-6):1)
1475,$1=0?0:(($1-7)>0?($1-7):1)
1476,$1=0?0:(($1-8)>0?($1-8):1)
1477,$1=0?0:(($1-9)>0?($1-9):1)
1478,$1=0?0:(($1-10)>0?($1-10):1)
1479,$1=0?0:(($1-11)>0?($1-11):1)
1480,$1=0?0:(($1-12)>0?($1-12):1)
1481,$1=0?0:(($1-13)>0?($1-13):1)
1482,$1=0?0:(($1-15)>0?($1-15):1)
1483,GetChance(50)?$1:1
1484,@Maxlife*0.15
1485,@Maxlife*0.1
1486,@life
1487,sbuffidnumber(4112)*100>@life?1:0
1488,tbuffidtier(4119)>0?0:$1
1489,tbuffidtier(4092)+tbuffidtier(4093)+tbuffidtier(4094)+tbuffidtier(4117)<1
1490,(@sangvisstrategy=1)&(@characterstatus=1)?1:0
1491,@sangvisstrategy=1?0:1
1492,@characterstatus=1?1:0
1493,@battlepoint=1?1:0
1494,@life*0.05
1495,@buff4127+100
1496,#buff4130>0?4131:0
1497,@Critical*100
1498,#rate>119?4134:0
1499,#rate/100*(100+tbuffidtier(4140))-120>0?(#rate>120?128:#rate/120*(100+tbuffidtier(4140))):100
1500,#rate/100*(100+tbuffidtier(4140))-120>0?(#rate>120?72:200-#rate/120*(100+tbuffidtier(4140))):100
1501,#rate*(100+tbuffidtier(4140))/100>119?sbuffidtier(4143)*10:0
1502,(sbuffidtier(1201)>0)|(sbuffidtier(1202)>0)|(sbuffidtier(1203)>0)|(sbuffidtier(1204)>0)|(sbuffidtier(1205)>0)|(sbuffidtier(1206)>0)|(sbuffidtier(1208)>0)|(sbuffidtier(1223)>0)?1:0
1503,sbuffidtier(4143)*10
1504,@battlepoint=1?1:sbuffidtier(9443)=1?1:0
1505,@battlepoint=1?sbuffidtier(9443)=1?1:0:1
1507,tbuffidtier(4157)>0?(110+sbuffidtier(4164)+(sbuffidtier(9746)>0?(((sbufftypetier(101)>0?1:0)+(sbufftypetier(102)>0?1:0)+(sbufftypetier(103)>0?1:0)+(sbufftypetier(104)>0?1:0)+(sbufftypetier(105)>0?1:0)+(sbufftypetier(106)>0?1:0)+(sbufftypetier(108)>0?1:0)+(sbufftypetier(111)>0?1:0)+(sbufftypetier(112)>0?1:0))*5):0)):100
1508,(160-20*(#distancex-1)<100?100:160-20*(#distancex-1))>160?160:160-20*(#distancex-1)<100?100:160-20*(#distancex-1)
1509,#career=5?1:0
1510,(170-22*(#distancex-1)<100?100:170-22*(#distancex-1))>170?170:170-22*(#distancex-1)<100?100:170-22*(#distancex-1)
1511,(180-23*(#distancex-1)<100?100:180-23*(#distancex-1))>180?180:180-23*(#distancex-1)<100?100:180-23*(#distancex-1)
1512,(190-25*(#distancex-1)<100?100:190-25*(#distancex-1))>190?190:190-25*(#distancex-1)<100?100:190-25*(#distancex-1)
1513,(200-27*(#distancex-1)<100?100:200-27*(#distancex-1))>200?200:200-27*(#distancex-1)<100?100:200-27*(#distancex-1)
1514,(210-28*(#distancex-1)<100?100:210-28*(#distancex-1))>210?210:210-28*(#distancex-1)<100?100:210-28*(#distancex-1)
1515,(220-30*(#distancex-1)<100?100:220-30*(#distancex-1))>220?220:220-30*(#distancex-1)<100?100:220-30*(#distancex-1)
1516,(230-32*(#distancex-1)<100?100:230-32*(#distancex-1))>230?230:230-32*(#distancex-1)<100?100:230-32*(#distancex-1)
1517,(240-33*(#distancex-1)<100?100:240-33*(#distancex-1))>240?240:240-33*(#distancex-1)<100?100:240-33*(#distancex-1)
1518,(250-35*(#distancex-1)<100?100:250-35*(#distancex-1))>250?250:250-35*(#distancex-1)<100?100:250-35*(#distancex-1)
1519,((4+200/@Rate)*30*(1-@buff4165*0.2)-sbuffidtier(8585)*15>5?(4+200/@Rate)*30*(1-@buff4165*0.2)-sbuffidtier(8585)*15:5)*(sbuffidtier(5244)>0?0.5:1)
1520,((4+200/@Rate)*30*(1-@buff4165*0.2)-2-sbuffidtier(8585)*15>5?(4+200/@Rate)*30*(1-@buff4165*0.2)-2-sbuffidtier(8585)*15:5)*(sbuffidtier(5244)>0?0.5:1)
1524,@dodge*0.3
1525,@dodge*0.32
1526,@dodge*0.35
1527,@dodge*0.37
1528,@dodge*0.39
1529,@dodge*0.41
1530,@dodge*0.43
1531,@dodge*0.46
1532,@dodge*0.48
1533,@dodge*0.5
1534,@hit*0.1
1535,@hit*0.11
1536,@hit*0.12
1537,@hit*0.13
1538,@hit*0.15
1539,@hit*0.16
1540,@hit*0.17
1541,@hit*0.18
1542,@hit*0.19
1543,@hit*0.2
1544,#gunid=96?4228:(#gunid=180?4228:101)
1545,tbuffidtier(4157)>0?110:100
1546,50+sbuffidtier(4232)*7.5
1547,50+sbuffidtier(4232)*10
1548,60+sbuffidtier(4232)*10
1549,60+sbuffidtier(4232)*12.5
1550,70+sbuffidtier(4232)*12.5
1551,70+sbuffidtier(4232)*17.5
1552,80+sbuffidtier(4232)*17.5
1553,80+sbuffidtier(4232)*20
1554,90+sbuffidtier(4232)*20
1555,90+sbuffidtier(4232)*22.5
1556,@dodge>85?1:0
1557,@dodge>84?1:0
1558,@dodge>83?1:0
1559,@dodge>82?1:0
1560,@dodge>81?1:0
1561,@dodge>80?1:0
1562,@dodge>79?1:0
1563,@dodge>78?1:0
1564,@dodge>77?1:0
1565,@dodge>75?1:0
1566,@pow>50?1:0
1567,@pow>49?1:0
1568,@pow>48?1:0
1569,@pow>47?1:0
1570,@pow>45?1:0
1571,@pow>43?1:0
1572,@pow>41?1:0
1573,@pow>39?1:0
1574,@pow>37?1:0
1575,@pow>35?1:0
1576,@hit>35?1:0
1577,@hit>34?1:0
1578,@hit>33?1:0
1579,@hit>32?1:0
1580,@hit>31?1:0
1581,@hit>30?1:0
1582,@hit>29?1:0
1583,@hit>27?1:0
1584,@hit>25?1:0
1585,@hit>23?1:0
1586,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*5+ tbuffidtier(713)*5+10)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1587,@Maxlife*0.05
1588,@pow*0.5
1589,@hit
1590,@dodge
1591,@ap
1592,@armor
1593,@rate
1594,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*5.5+ tbuffidtier(713)*5.5+11)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1595,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*6+ tbuffidtier(713)*6+12)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1596,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*6.5+ tbuffidtier(713)*6.5+13)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1597,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*7+ tbuffidtier(713)*7+14)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1598,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*7.5+ tbuffidtier(713)*7.5+15)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1599,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*8+ tbuffidtier(713)*8+16)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1600,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*8.5+ tbuffidtier(713)*8.5+17)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1601,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*9+ tbuffidtier(713)*9+18)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1602,$1<(@Maxlife/5)?(GetChance(( tvisualdebuffcount(101)+  tvisualdebuffcount(104)+ tvisualdebuffcount(103)+tvisualdebuffcount(105))*10+ tbuffidtier(713)*10+20)?(GetChance(@dodge*100/(#hit+@dodge))?0:$1):$1):$1
1603,@Maxlife*0.1
1604,@dodge*5
1605,@Maxlife*0.1
1606,@dodge*0.5
1607,sbufftypetier(201)+sbufftypetier(202)+sbufftypetier(203)+sbufftypetier(204)+sbufftypetier(205)+sbufftypetier(206)+sbufftypetier(207)+sbufftypetier(208)>0?1:0
1608,@Maxlife*0.5
1609,0
1610,@Maxlife*0.2
1611,(#gunid=64)|(#gunid=20064)?0:101
1612,$1-3
1620,(1-@Life/@MaxLife)*100+100
1621,(1-@Life/@MaxLife)*100
1622,sbuffidtier(4301)
1623,@Maxlife/5*0.3
1624,@Maxlife/5*0.35
1625,@Maxlife/5*0.4
1626,@Maxlife/5*0.45
1627,@Maxlife/5*0.5
1628,@Maxlife/5*0.55
1629,@Maxlife/5*0.6
1630,@Maxlife/5*0.65
1631,@Maxlife/5*0.7
1632,@Maxlife/5*0.75
1633,@dodge
1634,@hit
1635,sbuffidtier(4308)
1636,@dodge-#dodge>0?(@dodge-#dodge)*0.3:0
1637,@dodge-#dodge>0?(@dodge-#dodge)*0.32:0
1638,@dodge-#dodge>0?(@dodge-#dodge)*0.34:0
1639,@dodge-#dodge>0?(@dodge-#dodge)*0.37:0
1640,@dodge-#dodge>0?(@dodge-#dodge)*0.39:0
1641,@dodge-#dodge>0?(@dodge-#dodge)*0.41:0
1642,@dodge-#dodge>0?(@dodge-#dodge)*0.43:0
1643,@dodge-#dodge>0?(@dodge-#dodge)*0.46:0
1644,@dodge-#dodge>0?(@dodge-#dodge)*0.48:0
1645,@dodge-#dodge>0?(@dodge-#dodge)*0.5:0
1646,@hit-#hit>0?(@hit-#hit)*0.3:0
1647,@hit-#hit>0?(@hit-#hit)*0.32:0
1648,@hit-#hit>0?(@hit-#hit)*0.34:0
1649,@hit-#hit>0?(@hit-#hit)*0.37:0
1650,@hit-#hit>0?(@hit-#hit)*0.39:0
1651,@hit-#hit>0?(@hit-#hit)*0.41:0
1652,@hit-#hit>0?(@hit-#hit)*0.43:0
1653,@hit-#hit>0?(@hit-#hit)*0.46:0
1654,@hit-#hit>0?(@hit-#hit)*0.48:0
1655,@hit-#hit>0?(@hit-#hit)*0.5:0
1656,((sbuffidtier(4322)>0?1:0)+(sbuffidtier(4323)>0?1:0)+(sbuffidtier(4324)>0?1:0)+(sbuffidtier(4325)>0?1:0)+(sbuffidtier(4326)>0?1:0)+(sbuffidtier(4327)>0?1:0))>3?1:0
1657,@ap-#armor>0?(@ap-#armor)*sbuffidtier(4330)*0.01:0
1658,#hit
1659,#dodge
1660,(SAliveCount()*5/3+100)>115?115:(SAliveCount()*5/3+100)
1661,tbuffidtier(3766)>0?4346:0
1662,@Critical>1?0:(100-@critical*100)
1663,tbuffidtier(4343)>0?0:500006
1664,$1-1
1665,$1-2
1666,$1-2
1667,$1-2
1668,$1-2
1669,$1-3
1670,$1-3
1671,$1-3
1672,$1-3
1673,$1-4
1674,@ap-#armor>0?(@ap-#armor)*0.05:0
1675,tbuffidtier(4331)>0?4309:0
1676,tbuffidtier(4331)>0?4307:0
1677,@pow
1678,@hit
1679,@ap
1680,@critical*100
1681,@CriticalHurt
1682,sbuffidtier(4360)
1683,sbuffidtier(4361)
1684,sbuffidtier(4364)
1685,sbuffidtier(4362)
1686,sbuffidtier(4363)
1687,tbuffidtier(4358)<1?4359:0
1688,sbuffidtier(4365)
1689,tbuffidtier(4359)>0?0:$1
1690,@formation
1691,tbuffidtier(4331)>0?1203:0
1692,tbuffidtier(4331)>0?1202:0
1693,tbuffidtier(4358)>0?0:$1
1694,tbuffidtier(4359)<1?4366:0
1695,tbuffidtier(4359)>0?0:$1
1696,tbuffidtier(4366)>0?0:$1
1697,@rate
1698,@rate=1?1:0
1699,@rate=2?1:0
1700,@rate=3?1:0
1701,@rate=4?1:0
1702,@rate=5?1:0
1703,tbuffidtier(4358)<1?4367:0
1704,tbuffidtier(4359)<1?4367:0
1705,tbuffidtier(4358)<1?4368:0
1706,tbuffidtier(4359)<1?4368:0
1707,tbuffidtier(4366)<1?4368:0
1708,sbuffidtier(4369)
1709,sbuffidtier(4370)
1710,sbuffidtier(4373)
1711,sbuffidtier(4371)
1712,sbuffidtier(4372)
1713,sbuffidtier(4374)
1714,sbuffidtier(4375)
1715,sbuffidtier(4376)
1716,sbuffidtier(4379)
1717,sbuffidtier(4377)
1718,sbuffidtier(4378)
1719,sbuffidtier(4380)
1720,(@Maxlife-@Life)*0.1
1721,svisualbuffcount(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)+sbufftypetier(109)+sbufftypetier(112)>4?1:0
1722,@maxlife*0.05
1733,svisualbuffcount(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)+sbufftypetier(109)+sbufftypetier(112)<1?1:0
1734,@rate
1735,60+6*sbuffidtier(4395)
1736,70+7*sbuffidtier(4395)
1737,80+8*sbuffidtier(4395)
1738,90+9*sbuffidtier(4395)
1739,100+10*sbuffidtier(4395)
1740,110+11*sbuffidtier(4395)
1741,120+12*sbuffidtier(4395)
1742,130+13*sbuffidtier(4395)
1743,140+14*sbuffidtier(4395)
1744,150+15*sbuffidtier(4395)
1745,@maxlife/@formation*0.6
1746,@maxlife/@formation*0.64
1747,@maxlife/@formation*0.69
1748,@maxlife/@formation*0.73
1749,@maxlife/@formation*0.78
1750,@maxlife/@formation*0.82
1751,@maxlife/@formation*0.87
1752,@maxlife/@formation*0.91
1753,@maxlife/@formation*0.96
1754,@maxlife/@formation*1
1755,sbuffidtier(4418)
1756,tbuffidtier(4400)>4?4402:0
1757,tbuffidtier(4400)>4?$1:0
1758,(tbuffidtier(4383)=1)&(tbuffidtier(4433)<1)?4405:((tbuffidtier(4383)=2)&(tbuffidtier(4433)<1)?4406:((tbuffidtier(4383)=3)&(tbuffidtier(4433)<1)?4407:((tbuffidtier(4383)=4)&(tbuffidtier(4433)<1)?4408:((tbuffidtier(4383)=5)&(tbuffidtier(4433)<1)?4409:0))))
1759,((#maxlife-#life)*sbuffidtier(4432)/100>@pow)?@pow:((#maxlife-#life)*sbuffidtier(4432)/100)
1760,#life/#maxlife
1761,(1-#def/#maxdef)*(#maxlife*0.12>@pow*50?@pow*50+$1:#maxlife*0.12+$1)
1762,(1-#def/#maxdef)*(#maxlife*0.13>@pow*50?@pow*50+$1:#maxlife*0.13+$1)
1763,(1-#def/#maxdef)*(#maxlife*0.14>@pow*50?@pow*50+$1:#maxlife*0.14+$1)
1764,(1-#def/#maxdef)*(#maxlife*0.15>@pow*50?@pow*50+$1:#maxlife*0.15+$1)
1765,(1-#def/#maxdef)*(#maxlife*0.16>@pow*50?@pow*50+$1:#maxlife*0.16+$1)
1766,(1-#def/#maxdef)*(#maxlife*0.16>@pow*50?@pow*50+$1:#maxlife*0.16+$1)
1767,(1-#def/#maxdef)*(#maxlife*0.17>@pow*50?@pow*50+$1:#maxlife*0.17+$1)
1768,(1-#def/#maxdef)*(#maxlife*0.18>@pow*50?@pow*50+$1:#maxlife*0.18+$1)
1769,(1-#def/#maxdef)*(#maxlife*0.19>@pow*50?@pow*50+$1:#maxlife*0.19+$1)
1770,(1-#def/#maxdef)*(#maxlife*0.2>@pow*50?@pow*50+$1:#maxlife*0.2+$1)
1771,@maxlife*0.05
1772,tbuffidtier(4393)>0?0:$1
1773,@maxlife
1774,tbuffidtier(4400)>4?4400:0
1775,tbuffidtier(4401)>4?4401:0
1776,(tbuffidtier(4383)=1)&(tbuffidtier(4433)<1)?4433:((tbuffidtier(4383)=2)&(tbuffidtier(4433)<1)?4433:((tbuffidtier(4383)=3)&(tbuffidtier(4433)<1)?4433:((tbuffidtier(4383)=4)&(tbuffidtier(4433)<1)?4433:((tbuffidtier(4383)=5)&(tbuffidtier(4433)<1)?4433:0))))
1777,svisualbuffcount(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)+sbufftypetier(109)+sbufftypetier(112)=4?1:0
1778,svisualbuffcount(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)+sbufftypetier(109)+sbufftypetier(112)=3?1:0
1779,svisualbuffcount(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)+sbufftypetier(109)+sbufftypetier(112)=2?1:0
1780,sbufftypetier(101)+sbufftypetier(102)+sbufftypetier(103)+sbufftypetier(104)+sbufftypetier(105)+sbufftypetier(106)+sbufftypetier(109)+sbufftypetier(112)=1?1:0
1781,(#life+9999)
1782,@maxlife*0.03
1783,@maxlife*0.03
1784,@maxlife*0.03
1785,@maxlife*0.04
1786,@maxlife*0.04
1787,@maxlife*0.04
1788,@maxlife*0.04
1789,@maxlife*0.05
1790,@maxlife*0.05
1791,@maxlife*0.05
1794,(tbuffidtier(4383)=1)&(tbuffidtier(4433)<1)?4458:((tbuffidtier(4383)=2)&(tbuffidtier(4433)<1)?4459:((tbuffidtier(4383)=3)&(tbuffidtier(4433)<1)?4460:((tbuffidtier(4383)=4)&(tbuffidtier(4433)<1)?4461:((tbuffidtier(4383)=5)&(tbuffidtier(4433)<1)?4462:0))))
1795,(tbuffidtier(4383)=1)&(tbuffidtier(4433)<1)?4463:((tbuffidtier(4383)=2)&(tbuffidtier(4433)<1)?4464:((tbuffidtier(4383)=3)&(tbuffidtier(4433)<1)?4465:((tbuffidtier(4383)=4)&(tbuffidtier(4433)<1)?4466:((tbuffidtier(4383)=5)&(tbuffidtier(4433)<1)?4467:0))))
1796,tbuffidtier(4433)<1?4403:0
1797,tbuffidtier(4433)<1?4404:0
1798,(@Maxlife-@life)*0.1
1799,@pow*0.85
1800,@pow*0.88
1801,@pow*0.91
1802,@pow*0.93
1803,@pow*0.96
1804,@pow*0.99
1805,@pow*1.02
1806,@pow*1.04
1807,@pow*1.07
1808,@pow*1.1
1809,@hit*0.85
1810,@hit*0.88
1811,@hit*0.91
1812,@hit*0.93
1813,@hit*0.96
1814,@hit*0.99
1815,@hit*1.02
1816,@hit*1.04
1817,@hit*1.07
1818,@hit*1.1
1819,@dodge*0.85
1820,@dodge*0.88
1821,@dodge*0.91
1822,@dodge*0.93
1823,@dodge*0.96
1824,@dodge*0.99
1825,@dodge*1.02
1826,@dodge*1.04
1827,@dodge*1.07
1828,@dodge*1.1
1829,@speed*0.85
1830,@speed*0.88
1831,@speed*0.91
1832,@speed*0.93
1833,@speed*0.96
1834,@speed*0.99
1835,@speed*1.02
1836,@speed*1.04
1837,@speed*1.07
1838,@speed*1.1
1839,@armor*0.85
1840,@armor*0.88
1841,@armor*0.91
1842,@armor*0.93
1843,@armor*0.96
1844,@armor*0.99
1845,@armor*1.02
1846,@armor*1.04
1847,@armor*1.07
1848,@armor*1.1
1849,@Critical*0.85*100
1850,@Critical*0.88*100
1851,@Critical*0.91*100
1852,@Critical*0.93*100
1853,@Critical*0.96*100
1854,@Critical*0.99*100
1855,@Critical*1.02*100
1856,@Critical*1.04*100
1857,@Critical*1.07*100
1858,@Critical*1.1*100
1859,@Criticalhurt*0.85
1860,@Criticalhurt*0.88
1861,@Criticalhurt*0.91
1862,@Criticalhurt*0.93
1863,@Criticalhurt*0.96
1864,@Criticalhurt*0.99
1865,@Criticalhurt*1.02
1866,@Criticalhurt*1.04
1867,@Criticalhurt*1.07
1868,@Criticalhurt*1.1
1869,@rate*0.85
1870,@rate*0.88
1871,@rate*0.91
1872,@rate*0.93
1873,@rate*0.96
1874,@rate*0.99
1875,@rate*1.02
1876,@rate*1.04
1877,@rate*1.07
1878,@rate*1.1
1879,tbuffidtier(4490)>0?(@pow-#pow=0?0:@pow-#pow):0
1880,tbuffidtier(4490)>0?(@hit-#hit=0?0:@hit-#hit):0
1881,tbuffidtier(4490)>0?(@dodge-#dodge=0?0:@dodge-#dodge):0
1882,tbuffidtier(4490)>0?(@speed-#speed=0?0:@speed-#speed):0
1883,tbuffidtier(4490)>0?(@armor-#armor=0?0:@armor-#armor):0
1884,tbuffidtier(4490)>0?(@Critical*100-#Critical*100=0?0:@Critical*100-#Critical*100):0
1885,tbuffidtier(4490)>0?(@Criticalhurt-#Criticalhurt=0?0:@Criticalhurt-#Criticalhurt):0
1886,tbuffidtier(4490)>0?(@rate-#rate=0?0:@rate-#rate):0
1887,#leader=1?(sbufftypenumber(101)*100-100)*0.3:0
1888,#leader=1?1:0
1889,#leader=1?(sbufftypenumber(101)*100-100)*0.32:0
1890,#leader=1?(sbufftypenumber(101)*100-100)*0.34:0
1891,#leader=1?(sbufftypenumber(101)*100-100)*0.37:0
1892,#leader=1?(sbufftypenumber(101)*100-100)*0.39:0
1893,#leader=1?(sbufftypenumber(101)*100-100)*0.41:0
1894,#leader=1?(sbufftypenumber(101)*100-100)*0.43:0
1895,#leader=1?(sbufftypenumber(101)*100-100)*0.46:0
1896,#leader=1?(sbufftypenumber(101)*100-100)*0.48:0
1897,#leader=1?(sbufftypenumber(101)*100-100)*0.5:0
1898,@pow*0.1
1899,@rate*0.1
1900,@hit*0.1
1901,@dodge*0.1
1902,@armor*0.1
1903,@Maxlife*0.05
1904,@hit*1
1905,@Maxlife*0.01
1906,@pow*0.5
1907,@hit*0.5
1908,@dodge*0.5
1909,@rate*1
1910,@Maxlife*0.02
1911,@pow*0.8
1912,@hit*1
1913,@dodge*0.6
1914,@rate*1
1915,@Maxlife*0.03
1916,@pow*1
1917,@hit*1
1918,@dodge*0.5
1919,@rate*0.5
1920,@Maxlife*0.1
1921,@pow*1
1922,@hit*1
1923,@dodge*1
1924,@rate*1
1925,@armor*0
1926,@armor*0
1927,@armor*1
1928,@armor*0
1929,tbuffidtier(4536)>0?1:0
1930,tbuffidtier(4513)<1?4505:0
1931,tbuffidtier(4513)<1?4506:0
1932,tbuffidtier(4513)<1?4507:0
1933,tbuffidtier(4513)<1?4508:0
1934,tbuffidtier(4513)<1?4509:0
1935,tbuffidtier(4513)<1?4512:0
1936,tbuffidtier(4513)<1?4510:0
1937,sbuffidtier(4510)>0?1:0
1938,@Maxlife*0.1
1939,@Maxlife*0.2
1940,tbuffidtier(4513)<1?4580:0
1941,(sbuffidtier(4581)=sbuffidtier(4572))?1:0
1942,@pow*2
1943,@battlepoint=1?0:1
1944,@battlepoint=1?1:0
1945,#distancex
1946,#armor>0?1:0
1947,120*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1948,129*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1949,138*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1950,147*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1951,156*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1952,164*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1953,173*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1954,182*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1955,191*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1956,200*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1957,100-sbuffidtier(4614)
1958,sbuffidtier(4624)*3
1959,100+sbuffidtier(4616)/10*(15-#distancex>0?15-#distancex:0)
1960,$1*(0.8+#formation*0.1)
1961,100*(1+sbuffidtier(4616)/1000*(#distancex-1>0?#distancex-1:0))
1962,#armor>0?1:0
1963,sbuffidtier(4628)*5+100
1964,@characterStatus=1?1:0
1965,@ammo*100
1966,@mre*100
1967,@formation
1968,tbuffidtier(4655)>0?$1*5:$1
1969,@formation<sbuffidtier(4659)?1:0
1970,(1+@life/@maxlife)/2*$1
1971,1500/@rate
1972,sbuffidtier(4670)*5+100
1973,sbuffidtier(4674)*10+100
1974,sbuffidtier(4674)
1975,tbuffidtier(4679)>=2?-2:0
1976,tbuffidtier(4679)>=2?1:0
1977,tbuffidtier(4683)
1978,tbuffidtier(4679)
1979,tbuffidtier(4679)<2?0:50
1980,tbuffidtier(4679)<2?0:60
1981,tbuffidtier(4679)<2?0:60
1982,tbuffidtier(4679)<2?0:70
1983,tbuffidtier(4679)<2?0:70
1984,tbuffidtier(4679)<2?0:80
1985,tbuffidtier(4679)<2?0:80
1986,tbuffidtier(4679)<2?0:90
1987,tbuffidtier(4679)<2?0:90
1988,tbuffidtier(4679)<2?0:100
1989,((@ap-#armor>0)&($1<=2))|((@ap-#armor<=0)&($1<=1))?0:$1
1990,180*(1+sbuffidtier(4689)/100)
1991,220*(1+sbuffidtier(4689)/100)
1992,260*(1+sbuffidtier(4689)/100)
1993,300*(1+sbuffidtier(4689)/100)
1994,340*(1+sbuffidtier(4689)/100)
1995,390*(1+sbuffidtier(4689)/100)
1996,430*(1+sbuffidtier(4689)/100)
1997,470*(1+sbuffidtier(4689)/100)
1998,510*(1+sbuffidtier(4689)/100)
1999,550*(1+sbuffidtier(4689)/100)
2000,200*(1+sbuffidtier(4689)/100)
2001,240*(1+sbuffidtier(4689)/100)
2002,290*(1+sbuffidtier(4689)/100)
2003,330*(1+sbuffidtier(4689)/100)
2004,380*(1+sbuffidtier(4689)/100)
2005,420*(1+sbuffidtier(4689)/100)
2006,470*(1+sbuffidtier(4689)/100)
2007,510*(1+sbuffidtier(4689)/100)
2008,560*(1+sbuffidtier(4689)/100)
2009,600*(1+sbuffidtier(4689)/100)
2010,220*(1+sbuffidtier(4689)/100)
2011,270*(1+sbuffidtier(4689)/100)
2012,320*(1+sbuffidtier(4689)/100)
2013,360*(1+sbuffidtier(4689)/100)
2014,410*(1+sbuffidtier(4689)/100)
2015,460*(1+sbuffidtier(4689)/100)
2016,510*(1+sbuffidtier(4689)/100)
2017,550*(1+sbuffidtier(4689)/100)
2018,600*(1+sbuffidtier(4689)/100)
2019,650*(1+sbuffidtier(4689)/100)
2020,300*(1+sbuffidtier(4689)/100)
2021,350*(1+sbuffidtier(4689)/100)
2022,400*(1+sbuffidtier(4689)/100)
2023,450*(1+sbuffidtier(4689)/100)
2024,500*(1+sbuffidtier(4689)/100)
2025,550*(1+sbuffidtier(4689)/100)
2026,600*(1+sbuffidtier(4689)/100)
2027,650*(1+sbuffidtier(4689)/100)
2028,700*(1+sbuffidtier(4689)/100)
2029,750*(1+sbuffidtier(4689)/100)
2030,120*(1+sbuffidtier(4689)/100)
2031,140*(1+sbuffidtier(4689)/100)
2032,160*(1+sbuffidtier(4689)/100)
2033,180*(1+sbuffidtier(4689)/100)
