id,mission_id,description,scripts,campaign,bgm,title,is_util,start,round,point,first,mid,end,fail,step_start_story,step_end_story
855,10875,story_util-10000855,-48-3-5,-48,BGM_Frontline,story_util-20000855,0,-48-3-5,,,,,,,,
856,10876,story_util-10000856,-48-3-6,-48,BGM_Frontline,story_util-20000856,0,-48-3-6,,,,,,,,
857,10877,story_util-10000857,-48-3-8,-48,BGM_Frontline,story_util-20000857,0,-48-3-8,,,,,,,,
858,10878,story_util-10000858,-48-3-9,-48,BGM_Frontline,story_util-20000858,0,-48-3-9,,,,,,,,
859,10879,story_util-10000859,-48-3-10,-48,BGM_Frontline,story_util-20000859,0,-48-3-10,,,,,,,,
860,10880,story_util-10000860,-48-3-12,-48,BGM_Frontline,story_util-20000860,0,-48-3-12,,,,,,,,
861,10881,story_util-10000861,-48-3-14,-48,BGM_Frontline,story_util-20000861,0,-48-3-14,,,,,,,,
862,10882,story_util-10000862,-48-4-1,-48,BGM_Frontline,story_util-20000862,0,-48-4-1,,,,,,,,
863,10883,story_util-10000863,-48-4-2,-48,BGM_Frontline,story_util-20000863,0,-48-4-2,,,,,,,,
864,10884,story_util-10000864,-48-4-3,-48,BGM_Frontline,story_util-20000864,0,-48-4-3,,,,,,,,
865,10813|10833,story_util-10000865,-48-4-4-point1|-48-4-4-point2,-48,BGM_Frontline,story_util-20000865,0,,,,,,,,,
866,10885,story_util-10000866,-48-4-5,-48,BGM_Frontline,story_util-20000866,0,-48-4-5,,,,,,,,
867,10886,story_util-10000867,-48-4-7,-48,BGM_Frontline,story_util-20000867,0,-48-4-7,,,,,,,,
868,10834,story_util-10000868,,-48,BGM_Frontline,story_util-20000868,0,,,74104:-48-EXT-4-3-2,,,,,,
869,10887,story_util-10000869,-48-4-9,-48,BGM_Frontline,story_util-20000869,0,-48-4-9,,,,,,,,
870,10888,story_util-10000870,-48-4-11,-48,BGM_Frontline,story_util-20000870,0,-48-4-11,,,,,,,,
871,10889,story_util-10000871,-48-4-12,-48,BGM_Frontline,story_util-20000871,0,-48-4-12,,,,,,,,
872,10890,story_util-10000872,-48-4-13,-48,BGM_Frontline,story_util-20000872,0,-48-4-13,,,,,,,,
873,10891,story_util-10000873,-48-5-1,-48,BGM_Frontline,story_util-20000873,0,-48-5-1,,,,,,,,
874,10892,story_util-10000874,-48-5-3,-48,BGM_Frontline,story_util-20000874,0,-48-5-3,,,,,,,,
875,10818|10837,story_util-10000875,,-48,BGM_Frontline,story_util-20000875,0,,,74365:-48-EXT-5-2-2|74431:-48-EXT-5-2-2,,,,,,
876,10893,story_util-10000876,-48-5-5,-48,BGM_Frontline,story_util-20000876,0,-48-5-5,,,,,,,,
877,10894,story_util-10000877,-48-5-6,-48,BGM_Frontline,story_util-20000877,0,-48-5-6,,,,,,,,
878,10820|10839,story_util-10000878,-48-5-7-point,-48,BGM_Frontline,story_util-20000878,0,,4:-48-5-7-point,,,,,,,
879,10895,story_util-10000879,-48-5-8,-48,BGM_Frontline,story_util-20000879,0,-48-5-8,,,,,,,,
880,10819|10838,story_util-10000880,-48-5-9-point,-48,BGM_Frontline,story_util-20000880,0,-48-5-9-point,,,,,,,,
881,10896,story_util-10000881,-48-5-10,-48,BGM_Frontline,story_util-20000881,0,-48-5-10,,,,,,,,
882,10897,story_util-10000882,-48-6-1,-48,BGM_Frontline,story_util-20000882,0,-48-6-1,,,,,,,,
883,10898,story_util-10000883,-48-6-2,-48,BGM_Frontline,story_util-20000883,0,-48-6-2,,,,,,,,
884,10899,story_util-10000884,-48-6-4,-48,BGM_Frontline,story_util-20000884,0,-48-6-4,,,,,,,,
885,10900,story_util-10000885,-48-6-6,-48,BGM_Frontline,story_util-20000885,0,-48-6-6,,,,,,,,
886,10901,story_util-10000886,-48-6-7,-48,BGM_Frontline,story_util-20000886,0,-48-6-7,,,,,,,,
887,10821|10840,story_util-10000887,,-48,BGM_Frontline,story_util-20000887,0,,,74687:-48-EXT-6-1|74782:-48-EXT-6-1,,,,,,
888,10902,story_util-10000888,-48-6-9,-48,BGM_Frontline,story_util-20000888,0,-48-6-9,,,,,,,,
889,10824|10842,story_util-10000889,-48-6-10-point,-48,BGM_Frontline,story_util-20000889,0,-48-6-10-point,,,,,,,,
890,10903,story_util-10000890,-48-6-11,-48,BGM_Frontline,story_util-20000890,0,-48-6-11,,,,,,,,
891,10904,story_util-10000891,-48-6-12,-48,BGM_Frontline,story_util-20000891,0,-48-6-12,,,,,,,,
910,10980,story_util-10000910,-32-1-1|-32-1-2First,-32,BGM_Frontline,story_util-20000910,0,-32-1-1,,,-32-1-2First,,-32-1-2First,,,
911,10981,story_util-10000911,-32-2-1|-32-2-2First,-32,BGM_Frontline,story_util-20000911,0,-32-2-1,,,-32-2-2First,,-32-2-2First,,,
912,10982,story_util-10000912,-32-3-1|-32-3-2First,-32,BGM_Frontline,story_util-20000912,0,-32-3-1,,,-32-3-2First,,-32-3-2First,,,
913,10983,story_util-10000913,-32-4-1|-32-4-2First,-32,BGM_Frontline,story_util-20000913,0,-32-4-1,,,-32-4-2First,,-32-4-2First,,,
914,10984,story_util-10000914,-32-5-1|-32-5-2First,-32,BGM_Frontline,story_util-20000914,0,-32-5-1,,,-32-5-2First,,-32-5-2First,,,
915,10985,story_util-10000915,-32-6-1|-32-6-2First,-32,BGM_Frontline,story_util-20000915,0,-32-6-1,,,-32-6-2First,,-32-6-2First,,,
916,10986,story_util-10000916,-32-7-1|-32-7-2First,-32,BGM_Frontline,story_util-20000916,0,-32-7-1,,,-32-7-2First,,-32-7-2First,,,
917,10987,story_util-10000917,-32-8-1|-32-8-2First|-32-8-2End|-32-8-4-Point12833,-32,BGM_Frontline,story_util-20000917,0,-32-8-1,,12833:-32-8-4-Point12833,-32-8-2First,,-32-8-2End,,,
918,10988,story_util-10000918,-49-0-0,-49,BGM_Frontline,story_util-20000918,0,-49-0-0,,,,,,,,
919,10989,story_util-10000919,-49-1-1,-49,BGM_Frontline,story_util-20000919,0,-49-1-1,,,,,,,,
920,10990,story_util-10000920,-49-1-2,-49,BGM_Frontline,story_util-20000920,0,,,,-49-1-2,,-49-1-2,,,
921,10991,story_util-10000921,-49-2-1,-49,BGM_Frontline,story_util-20000921,0,-49-2-1,,,,,,,,
922,10992,story_util-10000922,-49-2-2,-49,BGM_Frontline,story_util-20000922,0,,,,-49-2-2,,-49-2-2,,,
923,10993,story_util-10000923,-49-3-1,-49,BGM_Frontline,story_util-20000923,0,-49-3-1,,,,,,,,
924,10994,story_util-10000924,-49-3-2,-49,BGM_Frontline,story_util-20000924,0,,,,-49-3-2,,-49-3-2,,,
925,10995,story_util-10000925,-49-4-1,-49,BGM_Frontline,story_util-20000925,0,-49-4-1,,,,,,,,
926,10996,story_util-10000926,-49-4-2,-49,BGM_Frontline,story_util-20000926,0,,,,-49-4-2,,-49-4-2,,,
927,10997,story_util-10000927,-49-5-1,-49,BGM_Frontline,story_util-20000927,0,-49-5-1,,,,,,,,
928,11011,story_util-10000928,-51-1-1,-51,,story_util-20000928,0,-51-1-1,,,,,,,,
929,11013,story_util-10000929,,-51,BGM_Frontline,story_util-20000929,0,,,75620:-51-EXT-1-2,,,,,,
930,11014,story_util-10000930,,-51,BGM_Frontline,story_util-20000930,0,,,75680:-51-EXT-2-1,,,,,,
931,11015,story_util-10000931,,-51,BGM_Frontline,story_util-20000931,0,,2:-51-EXT-2-2-2,,,,,,,
932,11028|11038,story_util-10000932,,-51,BGM_Frontline,story_util-20000932,0,,,75866:-51-EXT-3-1|76094:-51-EXT-3-1,,,,,,
934,11018|11029|11039,story_util-10000934,,-51,BGM_Frontline,story_util-20000934,0,,,76372:-51-EXT-3-2|75916:-51-EXT-3-2|76144:-51-EXT-3-2,,,,,,
937,11019|11030|11040,story_util-10000937,,-51,BGM_Frontline,story_util-20000937,0,,,76421:-51-EXT-3-3|75965:-51-EXT-3-3|76193:-51-EXT-3-3,,,,,,
940,11020|11031|11041,story_util-10000940,,-51,BGM_Frontline,story_util-20000940,0,,,76455:-51-EXT-3-4|76009:-51-EXT-3-4|76237:-51-EXT-3-4,,,,,,
943,11052,story_util-10000943,,-51,,story_util-20000943,0,-51-5-1,,,,,,,,
944,11053,story_util-10000944,,-51,,story_util-20000944,0,-51-5-2,,,,,,,,
945,11057,story_util-10000945,-51-1-2,-51,,story_util-20000945,0,-51-1-2,,,,,,,,
946,11058,story_util-10000946,-51-1-3,-51,,story_util-20000946,0,-51-1-3,,,,,,,,
947,11059,story_util-10000947,-51-1-4,-51,,story_util-20000947,0,-51-1-4,,,,,,,,
948,11060,story_util-10000948,-51-1-6,-51,,story_util-20000948,0,-51-1-6,,,,,,,,
949,11061,story_util-10000949,-51-1-8,-51,,story_util-20000949,0,-51-1-8,,,,,,,,
950,11062,story_util-10000950,-51-2-1,-51,,story_util-20000950,0,-51-2-1,,,,,,,,
951,11063,story_util-10000951,-51-2-3,-51,,story_util-20000951,0,-51-2-3,,,,,,,,
952,11064,story_util-10000952,-51-2-5,-51,,story_util-20000952,0,-51-2-5,,,,,,,,
953,11065,story_util-10000953,-51-2-7,-51,,story_util-20000953,0,-51-2-7,,,,,,,,
954,11066,story_util-10000954,-51-2-8,-51,,story_util-20000954,0,-51-2-8,,,,,,,,
955,11067,story_util-10000955,-51-3-1,-51,,story_util-20000955,0,-51-3-1,,,,,,,,
956,11068,story_util-10000956,-51-3-3,-51,,story_util-20000956,0,-51-3-3,,,,,,,,
957,11069,story_util-10000957,-51-3-5,-51,,story_util-20000957,0,-51-3-5,,,,,,,,
958,11070,story_util-10000958,-51-3-7,-51,,story_util-20000958,0,-51-3-7,,,,,,,,
959,11071,story_util-10000959,-51-3-8,-51,,story_util-20000959,0,-51-3-8,,,,,,,,
960,11072,story_util-10000960,-51-3-10,-51,,story_util-20000960,0,-51-3-10,,,,,,,,
961,11073,story_util-10000961,-51-3-12,-51,,story_util-20000961,0,-51-3-12,,,,,,,,
962,11074,story_util-10000962,-51-4-1,-51,,story_util-20000962,0,-51-4-1,,,,,,,,
963,11075,story_util-10000963,-51-4-2,-51,,story_util-20000963,0,-51-4-2,,,,,,,,
964,11076,story_util-10000964,-51-4-3,-51,,story_util-20000964,0,-51-4-3,,,,,,,,
965,11077,story_util-10000965,-51-4-5,-51,,story_util-20000965,0,-51-4-5,,,,,,,,
966,11078,story_util-10000966,-51-4-7,-51,,story_util-20000966,0,-51-4-7,,,,,,,,
967,11079,story_util-10000967,-51-4-9,-51,,story_util-20000967,0,-51-4-9,,,,,,,,
968,11080,story_util-10000968,-51-4-11,-51,,story_util-20000968,0,-51-4-11,,,,,,,,
969,11081,story_util-10000969,-51-4-13,-51,,story_util-20000969,0,-51-4-13,,,,,,,,
970,11082,story_util-10000970,-51-4-14,-51,,story_util-20000970,0,-51-4-14,,,,,,,,
971,11047,story_util-10000971,-51-slg-mission-1,-51,,story_util-20000971,0,-51-slg-mission-1,,,,,,,,
972,11054,story_util-10000972,-51-slg-mission-2,-51,,story_util-20000972,0,-51-slg-mission-2,,,,,,,,
973,11055,story_util-10000973,-51-slg-mission-3,-51,,story_util-20000973,0,-51-slg-mission-3,,,,,,,,
974,11056,story_util-10000974,-51-slg-mission-4,-51,,story_util-20000974,0,-51-slg-mission-4,,,,,,,,
975,11083,story_util-10000975,,-50,,story_util-20000975,0,-50-1-1,,,,,,,,
976,11084,story_util-10000976,,-50,,story_util-20000976,0,-50-1-2,,,,,,,,
977,11085,story_util-10000977,,-50,,story_util-20000977,0,-50-1-3,,,,,,,,
978,11086,story_util-10000978,,-50,,story_util-20000978,0,-50-1-4,,,,,,,,
979,11088,story_util-10000979,,-50,,story_util-20000979,0,-50-2-1,,,,,,,,
980,11089,story_util-10000980,,-50,,story_util-20000980,0,-50-2-2,,,,,,,,
981,11090,story_util-10000981,,-50,,story_util-20000981,0,-50-2-3,,,,,,,,
982,11091,story_util-10000982,,-50,,story_util-20000982,0,-50-2-4,,,,,,,,
983,11092,story_util-10000983,,-50,,story_util-20000983,0,-50-2-5,,,,,,,,
984,11093,story_util-10000984,,-50,,story_util-20000984,0,-50-2-6,,,,,,,,
985,11094,story_util-10000985,,-50,,story_util-20000985,0,-50-2-7,,,,,,,,
986,11095,story_util-10000986,,-50,,story_util-20000986,0,-50-2-8,,,,,,,,
987,11096,story_util-10000987,,-50,,story_util-20000987,0,-50-2-9,,,,,,,,
988,11097,story_util-10000988,,-50,,story_util-20000988,0,-50-2-10,,,,,,,,
989,11098,story_util-10000989,-52-0-1,-52,,story_util-20000989,0,-52-0-1,,,,,,,,
990,11112,story_util-10000990,-52-7-1|-52-8-1,-52,,story_util-20000990,0,-52-8-1,,,,,,,,
991,11115,story_util-10000991,-52-1-1,-52,,story_util-20000991,0,-52-1-1,,,,,,,,
992,11101|11102,story_util-10000992,-52-2-1,-52,,story_util-20000992,0,-52-2-1,,,,,,,,
993,11107,story_util-10000993,-52-3-1,-52,,story_util-20000993,0,-52-3-1,,,,,,,,
994,11103|11104,story_util-10000994,-52-4-1,-52,,story_util-20000994,0,-52-4-1,,,,,,,,
995,11105|11106,story_util-10000995,-52-5-1,-52,,story_util-20000995,0,-52-5-1,,,,,,,,
996,11099|11100,story_util-10000996,-52-6-1,-52,,story_util-20000996,0,-52-6-1,,,,,,,,
997,11166,story_util-10000997,-54-O-1,-54,,story_util-20000997,0,-54-O-1,,,,,,,,
998,11164,story_util-10000998,-54-0-1,-54,,story_util-20000998,0,-54-0-1,,,,,,,,
999,11165,story_util-10000999,-54-0-2,-54,,story_util-20000999,0,-54-0-2,,,,,,,,
1000,11167,story_util-10001000,-54-A-1,-54,,story_util-20001000,0,-54-A-1,,,,,,,,
1001,11168,story_util-10001001,-54-A-3,-54,,story_util-20001001,0,-54-A-3,,,,,,,,
1002,11169,story_util-10001002,-54-A-4,-54,,story_util-20001002,0,-54-A-4,,,,,,,,
1003,11170,story_util-10001003,-54-A-5,-54,,story_util-20001003,0,-54-A-5,,,,,,,,
1004,11120|11123|11126,story_util-10001004,-54-A-6Point1,-54,,story_util-20001004,0,-54-A-6Point1,,,,,,,,
1005,11171,story_util-10001005,-54-A-7,-54,,story_util-20001005,0,-54-A-7,,,,,,,,
1006,11121|11124|11127,story_util-10001006,,-54,,story_util-20001006,0,,1:-54-EXT-A3-3,,,,,,,
1007,11172,story_util-10001007,-54-A-9,-54,,story_util-20001007,0,-54-A-9,,,,,,,,
1008,11173,story_util-10001008,-54-A-10,-54,,story_util-20001008,0,-54-A-10,,,,,,,,
1009,11174,story_util-10001009,-54-A-11,-54,,story_util-20001009,0,-54-A-11,,,,,,,,
1010,11175,story_util-10001010,-54-A-12,-54,,story_util-20001010,0,-54-A-12,,,,,,,,
1011,11122|11125|11128,story_util-10001011,,-54,,story_util-20001011,0,,1:-54-EXT-A4,,,,,,,
1012,11176,story_util-10001012,-54-A-14,-54,,story_util-20001012,0,-54-A-14,,,,,,,,
1013,11177,story_util-10001013,-54-B-1,-54,,story_util-20001013,0,-54-B-1,,,,,,,,
1014,11129,story_util-10001014,,-54,,story_util-20001014,0,,1:-54-EXT-B1,,,,,,,
1015,11178,story_util-10001015,-54-B-3,-54,,story_util-20001015,0,-54-B-3,,,,,,,,
1016,11179,story_util-10001016,-54-B-4,-54,,story_util-20001016,0,-54-B-4,,,,,,,,
1017,11180,story_util-10001017,-54-B-5,-54,,story_util-20001017,0,-54-B-5,,,,,,,,
1018,11181,story_util-10001018,-54-B-7,-54,,story_util-20001018,0,-54-B-7,,,,,,,,
1019,11182,story_util-10001019,-54-B-9,-54,,story_util-20001019,0,-54-B-9,,,,,,,,
1020,11183,story_util-10001020,-54-B-11,-54,,story_util-20001020,0,-54-B-11,,,,,,,,
1021,11184,story_util-10001021,-54-B-12,-54,,story_util-20001021,0,-54-B-12,,,,,,,,
1022,11185,story_util-10001022,-54-B-14,-54,,story_util-20001022,0,-54-B-14,,,,,,,,
1023,11186,story_util-10001023,-54-C-1,-54,,story_util-20001023,0,-54-C-1,,,,,,,,
1024,11187,story_util-10001024,-54-C-3,-54,,story_util-20001024,0,-54-C-3,,,,,,,,
1025,11188,story_util-10001025,-54-C-4,-54,,story_util-20001025,0,-54-C-4,,,,,,,,
1026,11189,story_util-10001026,-54-C-5,-54,,story_util-20001026,0,-54-C-5,,,,,,,,
1027,11190,story_util-10001027,-54-C-7,-54,,story_util-20001027,0,-54-C-7,,,,,,,,
1028,11144|11149|11154,story_util-10001028,-54-C-8Point1,-54,,story_util-20001028,0,-54-C-8Point1,,,,,,,,
1029,11191,story_util-10001029,-54-C-9,-54,,story_util-20001029,0,-54-C-9,,,,,,,,
1030,11145|11150|11155,story_util-10001030,-54-C-10Point1,-54,,story_util-20001030,0,-54-C-10Point1,,,,,,,,
1031,11192,story_util-10001031,-54-C-11,-54,,story_util-20001031,0,-54-C-11,,,,,,,,
1032,11193,story_util-10001032,-54-C-12,-54,,story_util-20001032,0,-54-C-12,,,,,,,,
1033,11146|11151|11156,story_util-10001033,,-54,,story_util-20001033,0,,1:-54-EXT-C5,,,,,,,
1034,11194,story_util-10001034,-54-C-14,-54,,story_util-20001034,0,-54-C-14,,,,,,,,
1035,11147|11152|11157,story_util-10001035,-54-C-15Point1,-54,,story_util-20001035,0,,3:-54-C-15Point1,,,,,,,
1036,11195,story_util-10001036,-54-C-16,-54,,story_util-20001036,0,-54-C-16,,,,,,,,
1037,11196,story_util-10001037,-54-O-2,-54,,story_util-20001037,0,-54-O-2,,,,,,,,
1038,11197,story_util-10001038,-54-O-3,-54,,story_util-20001038,0,-54-O-3,,,,,,,,
1039,11198,story_util-10001039,-54-O-4,-54,,story_util-20001039,0,-54-O-4,,,,,,,,
1040,11199,story_util-10001040,-54-O-5,-54,,story_util-20001040,0,-54-O-5,,,,,,,,
1041,11200,story_util-10001041,-54-O-6,-54,,story_util-20001041,0,-54-O-6,,,,,,,,
1042,11201,story_util-10001042,-54-O-7,-54,,story_util-20001042,0,-54-O-7,,,,,,,,
1043,11202,story_util-10001043,-54-O-8,-54,,story_util-20001043,0,-54-O-8,,,,,,,,
1044,11203,story_util-10001044,-54-O-9,-54,,story_util-20001044,0,-54-O-9,,,,,,,,
1045,11204,story_util-10001045,-54-O-10,-54,,story_util-20001045,0,-54-O-10,,,,,,,,
1046,11205,story_util-10001046,-54-O-11,-54,,story_util-20001046,0,-54-O-11,,,,,,,,
1047,11206,story_util-10001047,-54-O-12,-54,,story_util-20001047,0,-54-O-12,,,,,,,,
1048,11207,story_util-10001048,-54-O-13,-54,,story_util-20001048,0,-54-O-13,,,,,,,,
1049,11208,story_util-10001049,-54-O-14,-54,,story_util-20001049,0,-54-O-14,,,,,,,,
1050,11209,story_util-10001050,-54-O-15,-54,,story_util-20001050,0,-54-O-15,,,,,,,,
1051,11211,story_util-10001051,-54-T-1,-54,,story_util-20001051,0,-54-T-1,,,,,,,,
1052,11212,story_util-10001052,-54-T-2,-54,,story_util-20001052,0,-54-T-2,,,,,,,,
1053,11213,story_util-10001053,-54-T-3,-54,,story_util-20001053,0,-54-T-3,,,,,,,,
1054,11214,story_util-10001054,-54-T-4,-54,,story_util-20001054,0,-54-T-4,,,,,,,,
1055,11215,story_util-10001055,-54-W-1,-54,,story_util-20001055,0,-54-W-1,,,,,,,,
1056,11216,story_util-10001056,-54-W-2,-54,,story_util-20001056,0,-54-W-2,,,,,,,,
1057,11217,story_util-10001057,-54-W-3,-54,,story_util-20001057,0,-54-W-3,,,,,,,,
1058,11218,story_util-10001058,-54-W-4,-54,,story_util-20001058,0,-54-W-4,,,,,,,,
1059,11219,story_util-10001059,-54-N-1,-54,,story_util-20001059,0,-54-N-1,,,,,,,,
1060,11220,story_util-10001060,-54-N-2,-54,,story_util-20001060,0,-54-N-2,,,,,,,,
1061,11221,story_util-10001061,-54-N-3,-54,,story_util-20001061,0,-54-N-3,,,,,,,,
1062,11222,story_util-10001062,-54-K-1,-54,,story_util-20001062,0,-54-K-1,,,,,,,,
1063,11223,story_util-10001063,-54-K-2,-54,,story_util-20001063,0,-54-K-2,,,,,,,,
1064,11224,story_util-10001064,-54-K-3,-54,,story_util-20001064,0,-54-K-3,,,,,,,,
1065,11225,story_util-10001065,-54-K-4,-54,,story_util-20001065,0,-54-K-4,,,,,,,,
1066,11226,story_util-10001066,-54-D-1,-54,,story_util-20001066,0,-54-D-1,,,,,,,,
1067,11227,story_util-10001067,-54-D-2,-54,,story_util-20001067,0,-54-D-2,,,,,,,,
1068,11228,story_util-10001068,-54-D-3,-54,,story_util-20001068,0,-54-D-3,,,,,,,,
1069,11229,story_util-10001069,-54-D-4,-54,,story_util-20001069,0,-54-D-4,,,,,,,,
1070,11230,story_util-10001070,-54-P-1,-54,,story_util-20001070,0,-54-P-1,,,,,,,,
1071,11231,story_util-10001071,-54-P-2,-54,,story_util-20001071,0,-54-P-2,,,,,,,,
1072,11232,story_util-10001072,-54-P-3,-54,,story_util-20001072,0,-54-P-3,,,,,,,,
1073,11210,story_util-10001073,-54-A-15,-54,,story_util-20001073,0,-54-A-15,,,,,,,,
1075,11233|11237,story_util-10001075,,-56,,story_util-20001075,0,,,,,,,,,
1076,11234|11238,story_util-10001076,,-56,,story_util-20001076,0,,,,,,,,,
1077,11235|11239,story_util-10001077,,-56,,story_util-20001077,0,,,,,,,,,
1078,11236|11240,story_util-10001078,,-56,,story_util-20001078,0,,,,,,,,,
1079,11243,story_util-10001079,-56-1-A,-56,,story_util-20001079,0,-56-1-A,,,,,,,,
1080,11244,story_util-10001080,-56-1-B,-56,,story_util-20001080,0,-56-1-B,,,,,,,,
1081,11245,story_util-10001081,-56-2-0,-56,,story_util-20001081,0,-56-2-0,,,,,,,,
1082,11246,story_util-10001082,-56-4-0,-56,,story_util-20001082,0,-56-4-0,,,,,,,,
1083,11247,story_util-10001083,-56-5-A,-56,,story_util-20001083,0,-56-5-A,,,,,,,,
1084,11248,story_util-10001084,-56-5-B,-56,,story_util-20001084,0,-56-5-B,,,,,,,,
1085,11249,story_util-10001085,-56-6-0,-56,,story_util-20001085,0,-56-6-0,,,,,,,,
1086,11250,story_util-10001086,-56-8-0,-56,,story_util-20001086,0,-56-8-0,,,,,,,,
1087,11251,story_util-10001087,-56-9-A,-56,,story_util-20001087,0,-56-9-A,,,,,,,,
1088,11252,story_util-10001088,-56-9-B,-56,,story_util-20001088,0,-56-9-B,,,,,,,,
1089,11253,story_util-10001089,-56-10-0,-56,,story_util-20001089,0,-56-10-0,,,,,,,,
1090,11254,story_util-10001090,-56-12-0,-56,,story_util-20001090,0,-56-12-0,,,,,,,,
1091,11255,story_util-10001091,-56-13-A,-56,,story_util-20001091,0,-56-13-A,,,,,,,,
1092,11256,story_util-10001092,-56-13-B,-56,,story_util-20001092,0,-56-13-B,,,,,,,,
1093,11257,story_util-10001093,-56-14-0,-56,,story_util-20001093,0,-56-14-0,,,,,,,,
1094,11258,story_util-10001094,-56-16-0,-56,,story_util-20001094,0,-56-16-0,,,,,,,,
1095,11259,story_util-10001095,-56-17-A,-56,,story_util-20001095,0,-56-17-A,,,,,,,,
1096,11260,story_util-10001096,-56-17-B,-56,,story_util-20001096,0,-56-17-B,,,,,,,,
1097,11321,story_util-10001097,,-59,,story_util-20001097,0,-59-a-1-start,1:-59-EXT-AR1,,-59-a-1-end,,-59-a-1-end,,,
1098,11322,story_util-10001098,,-59,,story_util-20001098,0,-59-a-2-start,,,-59-a-2-end,,-59-a-2-end,,,
1099,11323,story_util-10001099,,-59,,story_util-20001099,0,-59-a-3-start,,,-59-a-3-end,,-59-a-3-end,,,
1100,11324,story_util-10001100,,-59,,story_util-20001100,0,-59-b-1-start,1:-59-b-1-point1,,-59-b-1-end,,-59-b-1-end,,,
1101,11325,story_util-10001101,,-59,,story_util-20001101,0,-59-b-2-start,,,-59-b-2-end,,-59-b-2-end,,,
1102,11326,story_util-10001102,,-59,,story_util-20001102,0,-59-b-3-start,1:-59-b-3-point1,,-59-b-3-end,,-59-b-3-end,,,
1103,11327,story_util-10001103,,-59,,story_util-20001103,0,-59-c-1-start,,,-59-c-1-end,,-59-c-1-end,,,
1104,11328,story_util-10001104,,-59,,story_util-20001104,0,-59-c-2-start,,,-59-c-2-end,,-59-c-2-end,,,
1105,11329,story_util-10001105,,-59,,story_util-20001105,0,-59-c-3-start,,,-59-c-3-end,,-59-c-3-end,,,
1106,11330,story_util-10001106,,-59,,story_util-20001106,0,-59-m-start,1:-59-m-point1,,-59-m-end,,-59-m-end,,,
1107,11261,story_util-10001107,,-57,,story_util-20001107,0,-57-0-1,,,,,,,,
1108,11262,story_util-10001108,,-57,,story_util-20001108,0,,,,,,,,,
1109,11263,story_util-10001109,,-57,,story_util-20001109,0,,,,,,,,,
1110,11264,story_util-10001110,,-57,,story_util-20001110,0,,,,,,,,,
1111,11265,story_util-10001111,,-57,,story_util-20001111,0,,2:-57-EXT-5,,,,,,,
1112,11266,story_util-10001112,,-57,,story_util-20001112,0,,1:-57-EXT-6,,,,,,,
1113,11267,story_util-10001113,,-57,,story_util-20001113,0,,,,,,,,,
1114,11268,story_util-10001114,,-57,,story_util-20001114,0,,,,,,,,,
1115,11269,story_util-10001115,,-57,,story_util-20001115,0,,,,,,,,,
1116,11270,story_util-10001116,,-57,,story_util-20001116,0,-57-1-1,,,,,,,,
1117,11271,story_util-10001117,,-57,,story_util-20001117,0,-57-1-2,,,,,,,,
1118,11272,story_util-10001118,,-57,,story_util-20001118,0,-57-2-1,,,,,,,,
1119,11273,story_util-10001119,,-57,,story_util-20001119,0,-57-2-2,,,,,,,,
1120,11274,story_util-10001120,,-57,,story_util-20001120,0,-57-3-1,,,,,,,,
1121,11275,story_util-10001121,,-57,,story_util-20001121,0,-57-3-2,,,,,,,,
1122,11276,story_util-10001122,,-57,,story_util-20001122,0,-57-4-1,,,,,,,,
1123,11277,story_util-10001123,,-57,,story_util-20001123,0,-57-4-2,,,,,,,,
1124,11278,story_util-10001124,,-57,,story_util-20001124,0,-57-5-1,,,,,,,,
1125,11279,story_util-10001125,,-57,,story_util-20001125,0,-57-5-2,,,,,,,,
1126,11280,story_util-10001126,,-57,,story_util-20001126,0,-57-6-1,,,,,,,,
1127,11281,story_util-10001127,,-57,,story_util-20001127,0,-57-6-2,,,,,,,,
1128,11282,story_util-10001128,,-57,,story_util-20001128,0,-57-7-1,,,,,,,,
1129,11283,story_util-10001129,,-57,,story_util-20001129,0,-57-8-0,,,,,,,,
1130,11284,story_util-10001130,,-57,,story_util-20001130,0,-57-8-1,,,,,,,,
1131,11285,story_util-10001131,,-57,,story_util-20001131,0,-57-8-2,,,,,,,,
1132,11286,story_util-10001132,,-57,,story_util-20001132,0,-57-8-3,,,,,,,,
1133,11287,story_util-10001133,,-57,,story_util-20001133,0,-57-8-4,,,,,,,,
1134,11288,story_util-10001134,,-57,,story_util-20001134,0,-57-8-5,,,,,,,,
1135,11289,story_util-10001135,,-57,,story_util-20001135,0,-57-8-6,,,,,,,,
1136,11290,story_util-10001136,,-57,,story_util-20001136,0,-57-8-7,,,,,,,,
1137,11291,story_util-10001137,,-57,,story_util-20001137,0,-57-8-8,,,,,,,,
1138,11292,story_util-10001138,,-57,,story_util-20001138,0,-57-8-9,,,,,,,,
1139,11293,story_util-10001139,,-57,,story_util-20001139,0,-57-Y3-2,,,,,,,,
1140,11294,story_util-10001140,,-57,,story_util-20001140,0,-57-C3-2,,,,,,,,
1141,11295,story_util-10001141,,-57,,story_util-20001141,0,-57-A3-2,,,,,,,,
1142,11296,story_util-10001142,,-57,,story_util-20001142,0,-57-L3-2,,,,,,,,
1143,11297,story_util-10001143,,-57,,story_util-20001143,0,-57-D3-2,,,,,,,,
1144,11298,story_util-10001144,,-57,,story_util-20001144,0,-57-W3-2,,,,,,,,
