id,name,description,code,type,duration_type,duration_time,limit_buff,exp_buff,is_resource_buff,vision_buff,cannot_move,battle_skill_config_id,property_type,property_data_pool,special_spot_config_id,conditions_type,conditions_time,birth_effect,effect_process_star,effect_process_end,effect_process_duration,manual_ui_code,ammo_mre_reduce,free_ap_move,extra_ammo_mre,conflict_type,priority,carry_mission_skill,sangvis_chip_id,ext_move,is_still_alive,ext_ap_cost,effect_birth,effect_death,effect_duration
9100002,mission_buff_config-19100002,mission_buff_config-29100002,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100002,0,,,0,0,0,0,0,0
9100003,mission_buff_config-19100003,mission_buff_config-29100003,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100003,0,,,0,0,0,0,0,0
9100004,mission_buff_config-19100004,mission_buff_config-29100004,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100004,0,,,0,0,0,0,0,0
9100005,mission_buff_config-19100005,mission_buff_config-29100005,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100005,0,,,0,0,0,0,0,0
9100006,mission_buff_config-19100006,mission_buff_config-29100006,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100006,0,,,0,0,0,0,0,0
9100007,mission_buff_config-19100007,mission_buff_config-29100007,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100007,0,,,0,0,0,0,0,0
9100008,mission_buff_config-19100008,mission_buff_config-29100008,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100008,0,,,0,0,0,0,0,0
9100009,mission_buff_config-19100009,mission_buff_config-29100009,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100009,0,,,0,0,0,0,0,0
9100010,mission_buff_config-19100010,mission_buff_config-29100010,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100010,0,,,0,0,0,0,0,0
9100011,mission_buff_config-19100011,mission_buff_config-29100011,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100011,0,,,0,0,0,0,0,0
9100012,mission_buff_config-19100012,mission_buff_config-29100012,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100012,0,,,0,0,0,0,0,0
9100013,mission_buff_config-19100013,mission_buff_config-29100013,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100013,0,,,0,0,0,0,0,0
9100014,mission_buff_config-19100014,mission_buff_config-29100014,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100014,0,,,0,0,0,0,0,0
9100015,mission_buff_config-19100015,mission_buff_config-29100015,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100015,0,,,0,0,0,0,0,0
9100016,mission_buff_config-19100016,mission_buff_config-29100016,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100016,0,,,0,0,0,0,0,0
9100017,mission_buff_config-19100017,mission_buff_config-29100017,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100017,0,,,0,0,0,0,0,0
9100018,mission_buff_config-19100018,mission_buff_config-29100018,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100018,0,,,0,0,0,0,0,0
9100019,mission_buff_config-19100019,mission_buff_config-29100019,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100019,0,,,0,0,0,0,0,0
9100020,mission_buff_config-19100020,mission_buff_config-29100020,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100020,0,,,0,0,0,0,0,0
9100021,mission_buff_config-19100021,mission_buff_config-29100021,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100021,0,,,0,0,0,0,0,0
9100022,mission_buff_config-19100022,mission_buff_config-29100022,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100022,0,,,0,0,0,0,0,0
9100023,mission_buff_config-19100023,mission_buff_config-29100023,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100023,0,,,0,0,0,0,0,0
9100024,mission_buff_config-19100024,mission_buff_config-29100024,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100024,0,,,0,0,0,0,0,0
9100025,mission_buff_config-19100025,mission_buff_config-29100025,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100025,0,,,0,0,0,0,0,0
9100026,mission_buff_config-19100026,mission_buff_config-29100026,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100026,0,,,0,0,0,0,0,0
9100027,mission_buff_config-19100027,mission_buff_config-29100027,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100027,0,,,0,0,0,0,0,0
9100028,mission_buff_config-19100028,mission_buff_config-29100028,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100028,0,,,0,0,0,0,0,0
9100029,mission_buff_config-19100029,mission_buff_config-29100029,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100029,0,,,0,0,0,0,0,0
9100030,mission_buff_config-19100030,mission_buff_config-29100030,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100030,0,,,0,0,0,0,0,0
9100031,mission_buff_config-19100031,mission_buff_config-29100031,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100031,0,,,0,0,0,0,0,0
9100032,mission_buff_config-19100032,mission_buff_config-29100032,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100032,0,,,0,0,0,0,0,0
9100033,mission_buff_config-19100033,mission_buff_config-29100033,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100033,0,,,0,0,0,0,0,0
9100034,mission_buff_config-19100034,mission_buff_config-29100034,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100034,0,,,0,0,0,0,0,0
9100035,mission_buff_config-19100035,mission_buff_config-29100035,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100035,0,,,0,0,0,0,0,0
9100036,mission_buff_config-19100036,mission_buff_config-29100036,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100036,0,,,0,0,0,0,0,0
9100037,mission_buff_config-19100037,mission_buff_config-29100037,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100037,0,,,0,0,0,0,0,0
9100038,mission_buff_config-19100038,mission_buff_config-29100038,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100038,0,,,0,0,0,0,0,0
9100039,mission_buff_config-19100039,mission_buff_config-29100039,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100039,0,,,0,0,0,0,0,0
9100040,mission_buff_config-19100040,mission_buff_config-29100040,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100040,0,,,0,0,0,0,0,0
9100041,mission_buff_config-19100041,mission_buff_config-29100041,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100041,0,,,0,0,0,0,0,0
9100042,mission_buff_config-19100042,mission_buff_config-29100042,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100042,0,,,0,0,0,0,0,0
9100043,mission_buff_config-19100043,mission_buff_config-29100043,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100043,0,,,0,0,0,0,0,0
9100044,mission_buff_config-19100044,mission_buff_config-29100044,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100044,0,,,0,0,0,0,0,0
9100045,mission_buff_config-19100045,mission_buff_config-29100045,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100045,0,,,0,0,0,0,0,0
9100046,mission_buff_config-19100046,mission_buff_config-29100046,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100046,0,,,0,0,0,0,0,0
9100047,mission_buff_config-19100047,mission_buff_config-29100047,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100047,0,,,0,0,0,0,0,0
9100048,mission_buff_config-19100048,mission_buff_config-29100048,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100048,0,,,0,0,0,0,0,0
9100049,mission_buff_config-19100049,mission_buff_config-29100049,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100049,0,,,0,0,0,0,0,0
9100050,mission_buff_config-19100050,mission_buff_config-29100050,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100050,0,,,0,0,0,0,0,0
9100051,mission_buff_config-19100051,mission_buff_config-29100051,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100051,0,,,0,0,0,0,0,0
9100052,mission_buff_config-19100052,mission_buff_config-29100052,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100052,0,,,0,0,0,0,0,0
9100053,mission_buff_config-19100053,mission_buff_config-29100053,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100053,0,,,0,0,0,0,0,0
9100054,mission_buff_config-19100054,mission_buff_config-29100054,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100054,0,,,0,0,0,0,0,0
9100055,mission_buff_config-19100055,mission_buff_config-29100055,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100055,0,,,0,0,0,0,0,0
9100056,mission_buff_config-19100056,mission_buff_config-29100056,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100056,0,,,0,0,0,0,0,0
9100057,mission_buff_config-19100057,mission_buff_config-29100057,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100057,0,,,0,0,0,0,0,0
9100058,mission_buff_config-19100058,mission_buff_config-29100058,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100058,0,,,0,0,0,0,0,0
9100059,mission_buff_config-19100059,mission_buff_config-29100059,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100059,0,,,0,0,0,0,0,0
9100060,mission_buff_config-19100060,mission_buff_config-29100060,SpeedUp,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9100060,0,,,0,0,0,0,0,0
9130601,mission_buff_config-19130601,mission_buff_config-29130601,SpeedUp,1,1,99,0,1,0,0,,0,0,0,9130612,2,0-1,0,0,0,0,,,0,,9130601,0,,,0,0,0,0,0,0
9200001,mission_buff_config-19200001,mission_buff_config-29200001,SpeedUp,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9200001,0,,,0,0,0,0,0,0
9200002,mission_buff_config-19200002,mission_buff_config-29200002,SpeedUp,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9200002,0,,,0,0,0,0,0,0
9410201,mission_buff_config-19410201,mission_buff_config-29410201,Landmines,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9410201,-1,,,0,0,0,0,0,0
9410216,mission_buff_config-19410216,mission_buff_config-29410216,Racing_Fly,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,99999999,,9410216,-1,,,0,0,0,0,0,0
9410331,mission_buff_config-19410331,mission_buff_config-29410331,DJMAX_ArrowLeft,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9410331,-1,,,0,0,0,0,0,0
9410332,mission_buff_config-19410332,mission_buff_config-29410332,TurnLeft,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9410332,-1,,,0,0,0,0,0,0
9410333,mission_buff_config-19410333,mission_buff_config-29410333,TurnRight,1,1,99,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9410333,-1,,,0,0,0,0,0,0
9411870,mission_buff_config-19411870,mission_buff_config-29411870,claes,1,1,99,0,1,0,0,,0,0,0,9411871,1,0-1,0,0,0,0,,,0,,9410333,-1,,,0,0,0,0,0,0
9490101,mission_buff_config-19490101,mission_buff_config-29490101,Theresa_Back,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,9490101,1,,,0,0,0,0,0,0
9490102,mission_buff_config-19490102,mission_buff_config-29490102,GunBox,1,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9490102,1,9490105,,0,0,0,0,0,0
9490103,mission_buff_config-19490103,mission_buff_config-29490103,GunBox,1,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9490103,1,9490106,,0,0,0,0,0,0
9490201,mission_buff_config-19490201,mission_buff_config-29490201,GunBox,1,1,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,9490201,1,,,0,0,0,0,0,0
9521000,mission_buff_config-19521000,mission_buff_config-29521000,SpeedUp,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,9521000,0,9521002,,0,0,0,0,0,0
9521401,mission_buff_config-19521401,mission_buff_config-29521401,SpeedUp,1,1,999,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,9521401,0,,,0,0,0,0,0,0
9550101,mission_buff_config-19550101,mission_buff_config-29550101,,1,1,99,0,1,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,9550101,0,,,0,0,0,0,0,0
9583801,mission_buff_config-19583801,mission_buff_config-29583801,,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,CarryEMPIcon#1E90FF,,0,,9583801,9583801,"95838010,95838023,95838024,580122",,0,0,0,0,0,0
9583802,mission_buff_config-19583802,mission_buff_config-29583802,Racing_Fly,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,99999999,,9583802,9583802,,,0,0,0,0,0,0
9583803,mission_buff_config-19583803,mission_buff_config-29583803,,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9583803,9583803,,,0,0,0,0,0,0
9583804,mission_buff_config-19583804,mission_buff_config-29583804,,1,1,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9583804,9583804,,,0,0,0,0,0,0
9583805,mission_buff_config-19583805,mission_buff_config-29583805,ExtraMove,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9583805,9583805,,,1,0,0,0,0,0
9583806,mission_buff_config-19583806,mission_buff_config-29583806,,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9583806,9583806,,,0,0,0,0,0,0
9584001,mission_buff_config-19584001,mission_buff_config-29584001,Invincible,1,1,999,0,1,0,0,,900915,0,0,0,0,0,0,0,0,0,,,0,,9584001,9584001,,,0,0,0,0,0,0
9584002,mission_buff_config-19584002,mission_buff_config-29584002,,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9584002,9584002,"95840015,95840016,580122",,0,0,0,0,0,0
9584201,mission_buff_config-19584201,mission_buff_config-29584201,,1,1,999,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,,,0,,9584201,9584201,95842010,,0,0,0,0,0,0
58000401,mission_buff_config-68000401,mission_buff_config-78000401,SpeedUp,1,5,1,0,1,0,,0,0,0,0,0,0,0-0,0,0,0,0,,,1,,58000401,0,,,0,0,0,0,0,0
