id,map_id,spot_id,spot_type,sub_type,difficulty_group,mission,model_code,model_height
574,9,38,5,0,0,,Block01,4.91
575,9,39,5,0,0,,Block03,4.94
576,9,40,5,0,0,,Block01,4.84
577,9,43,5,0,0,,Block02,4.89
578,9,45,5,0,0,,Block01,4.78
579,9,46,5,0,0,,Block03,4.78
580,9,47,5,0,0,,Block03,4.64
581,9,48,5,0,0,,Block02,4.67
582,9,49,5,0,0,,Block03,4.94
583,9,52,4,0,0,,Dialoguetower_01,5.58
584,9,54,5,0,0,,Block03,4.78
585,9,55,5,0,0,,Block02,4.91
586,9,58,4,0,0,,Dialoguetower_02,5.6
587,9,59,5,0,0,,Block03,4.95
588,9,66,5,0,0,,Block02,4.76
589,9,68,5,0,0,,Block01,4.67
590,9,56,1,0,1,,Fighthouse_02,4.67
591,9,63,1,1,1,,Fighthouse_02,4.28
592,9,64,1,0,1,,Fighthouse_01,4.98
593,9,57,1,0,1,,Fighthouse_01,4.04
594,9,65,2,0,1,,SpriteHouse_01,4.61
595,9,50,1,0,1,,Fighthouse_02,4.81
596,9,42,1,0,1,,Fighthouse_01,5.39
597,9,51,1,0,1,,Fighthouse_02,4.4
598,9,34,2,0,2,,SpriteHouse_01,4.65
599,9,35,1,0,2,,Fighthouse_02,4.47
600,9,41,1,0,2,,Fighthouse_02,4.88
601,9,44,3,0,2,,HeavyEquipment_01,4.5
602,9,60,3,0,2,,HeavyEquipment_01,4.86
603,9,26,2,0,2,,SpriteHouse_01,4.78
604,9,27,1,0,2,,Fighthouse_01,5.03
605,9,28,1,0,2,,Fighthouse_03,5.0
606,9,36,1,0,3,,Fighthouse_03,4.94
607,9,37,1,0,3,,Fighthouse_01,5.35
608,9,53,3,0,3,,HeavyEquipment_01,4.8
609,9,61,1,0,3,,Fighthouse_03,4.82
610,9,67,3,0,3,,HeavyEquipment_01,4.89
611,9,20,1,0,3,,Fighthouse_01,4.19
612,9,21,2,0,3,,SpriteHouse_01,4.63
613,9,30,1,0,3,,Fighthouse_03,4.98
614,9,62,1,0,4,,Fighthouse_03,5.49
615,9,69,1,0,4,,Fighthouse_01,4.81
616,9,13,1,0,4,,Fighthouse_03,5.42
617,9,22,1,0,4,,Fighthouse_03,5.1
618,9,70,1,0,4,,Fighthouse_01,4.57
619,9,3,1,0,4,,Fighthouse_01,5.5
620,9,4,2,0,4,,SpriteHouse_01,6.33
621,9,5,3,0,4,,Othercastle_01,6.24
622,9,11,1,0,5,,Fighthouse_04,6.09
623,9,15,1,0,5,,Fighthouse_03,6.11
624,9,23,1,2,6,,Bosstower_01,7.44
625,9,2,1,0,5,,Fighthouse_04,6.14
626,9,7,1,0,5,,Fighthouse_03,6.15
627,9,10,1,0,5,,Fighthouse_01,6.19
628,9,16,1,0,5,,Fighthouse_04,6.39
629,9,1,1,0,5,,Fighthouse_01,6.04
630,9,8,1,0,5,,Fighthouse_02,6.44
631,10,6,5,0,0,,Block03,4.78
632,10,9,5,0,0,,Block03,4.92
633,10,12,4,0,0,,Dialoguetower_02,5.84
634,10,14,5,0,0,,Block03,4.99
635,10,17,5,0,0,,Block02,4.55
636,10,18,5,0,0,,Block03,4.88
637,10,19,5,0,0,,Block02,4.9
638,10,22,4,0,0,,Dialoguetower_01,5.66
639,10,23,5,0,0,,Block03,4.84
640,10,24,5,0,0,,Block03,4.62
641,10,25,5,0,0,,Block01,4.56
642,10,29,5,0,0,,Block03,4.61
643,10,31,5,0,0,,Block01,4.84
644,10,32,5,0,0,,Block02,4.68
645,10,33,5,0,0,,Block02,4.65
646,10,38,5,0,0,,Block02,4.68
647,10,39,5,0,0,,Block01,4.6
648,10,40,5,0,0,,Block02,4.56
649,10,43,5,0,0,,Block03,4.5
650,10,45,5,0,0,,Block03,4.76
651,10,46,5,0,0,,Block03,4.71
652,10,47,5,0,0,,Block03,4.67
653,10,48,5,0,0,,Block02,4.71
654,10,49,5,0,0,,Block03,4.74
655,10,54,5,0,0,,Block02,4.92
656,10,55,5,0,0,,Block03,4.72
657,10,58,4,0,0,,Dialoguetower_02,5.72
658,10,59,5,0,0,,Block03,4.9
659,10,66,5,0,0,,Block02,4.78
660,10,68,5,0,0,,Block01,4.63
661,10,7,1,0,1,,Fighthouse_02,4.04
662,10,8,1,1,1,,Fighthouse_02,4.55
663,10,16,1,0,1,,Fighthouse_02,4.75
664,10,15,1,0,1,,Fighthouse_02,4.88
665,10,21,2,0,1,,SpriteHouse_01,5.07
666,10,30,1,0,1,,Fighthouse_01,4.38
667,10,13,1,0,1,,Fighthouse_01,5.16
668,10,20,1,0,1,,Fighthouse_02,4.41
669,10,28,1,0,2,,Fighthouse_03,4.51
670,10,37,1,0,2,,Fighthouse_03,4.8
671,10,4,2,0,2,,SpriteHouse_01,5.12
672,10,5,2,0,2,,SpriteHouse_01,5.36
673,10,27,1,0,2,,Fighthouse_02,4.45
674,10,35,1,0,2,,Fighthouse_02,4.3
675,10,36,1,0,2,,Fighthouse_01,4.28
676,10,44,3,0,2,,Othercastle_01,5.6
677,10,3,1,0,3,,Fighthouse_01,4.26
678,10,11,1,0,3,,Fighthouse_01,5.35
679,10,26,3,0,3,,Othercastle_01,5.25
680,10,34,2,0,3,,SpriteHouse_01,5.01
681,10,42,1,0,3,,Fighthouse_03,4.58
682,10,51,1,0,3,,Fighthouse_01,4.84
683,10,52,1,0,3,,Fighthouse_01,4.62
684,10,2,1,0,3,,Fighthouse_03,4.64
685,10,10,1,0,4,,Fighthouse_01,5.14
686,10,41,1,0,4,,Fighthouse_01,5.47
687,10,50,1,0,4,,Fighthouse_01,5.09
688,10,53,3,0,4,,Othercastle_01,6.36
689,10,60,2,0,4,,SpriteHouse_01,6.36
690,10,61,1,0,4,,Fighthouse_02,5.45
691,10,1,1,0,4,,Fighthouse_01,4.8
692,10,62,1,0,4,,Fighthouse_01,4.33
693,10,67,3,0,5,,HeavyEquipment_01,6.05
694,10,69,1,0,5,,Fighthouse_01,6.2
695,10,57,1,2,6,,Bosstower_01,7.27
696,10,65,3,0,5,,HeavyEquipment_01,6.0
697,10,70,1,0,5,,Fighthouse_02,6.04
698,10,56,1,0,5,,Fighthouse_03,6.17
699,10,64,1,0,5,,Fighthouse_02,6.04
700,10,63,1,0,5,,Fighthouse_03,6.41
701,11,6,5,0,0,,Block01,4.88
702,11,9,5,0,0,,Block02,4.73
703,11,12,4,0,0,,Dialoguetower_03,5.9
704,11,14,5,0,0,,Block01,4.72
705,11,17,5,0,0,,Block01,4.84
706,11,18,5,0,0,,Block02,4.84
707,11,19,5,0,0,,Block01,4.75
708,11,23,5,0,0,,Block03,4.69
709,11,24,5,0,0,,Block01,4.85
710,11,25,5,0,0,,Block01,4.87
711,11,29,5,0,0,,Block03,4.66
712,11,31,5,0,0,,Block01,4.73
713,11,32,5,0,0,,Block03,4.86
714,11,33,5,0,0,,Block01,5.0
715,11,38,5,0,0,,Block03,4.85
716,11,39,5,0,0,,Block01,4.73
717,11,40,5,0,0,,Block03,4.51
718,11,43,5,0,0,,Block01,4.69
719,11,45,5,0,0,,Block01,4.89
720,11,46,5,0,0,,Block02,4.99
721,11,47,5,0,0,,Block03,4.79
722,11,48,5,0,0,,Block01,4.65
723,11,49,5,0,0,,Block03,4.93
724,11,52,4,0,0,,Dialoguetower_03,5.56
725,11,54,5,0,0,,Block01,4.61
726,11,55,5,0,0,,Block02,4.67
727,11,58,4,0,0,,Dialoguetower_02,5.76
728,11,59,5,0,0,,Block03,4.72
729,11,66,5,0,0,,Block03,4.58
730,11,68,5,0,0,,Block03,4.59
731,11,1,1,1,1,,Fighthouse_01,4.16
732,11,2,1,0,1,,Fighthouse_01,4.96
733,11,10,1,0,1,,Fighthouse_02,4.15
734,11,3,1,0,1,,Fighthouse_02,4.31
735,11,11,1,0,1,,Fighthouse_01,5.35
736,11,4,3,0,1,,HeavyEquipment_01,5.14
737,11,5,3,0,1,,HeavyEquipment_01,5.64
738,11,13,1,0,1,,Fighthouse_02,4.92
739,11,20,1,0,2,,Fighthouse_03,4.75
740,11,21,2,0,2,,SpriteHouse_01,5.05
741,11,27,1,0,2,,Fighthouse_02,4.2
742,11,28,1,0,2,,Fighthouse_02,4.66
743,11,22,1,0,2,,Fighthouse_03,4.59
744,11,26,2,0,2,,SpriteHouse_01,4.52
745,11,34,3,0,2,,HeavyEquipment_01,5.23
746,11,35,1,0,2,,Fighthouse_02,4.49
747,11,36,1,0,3,,Fighthouse_01,4.15
748,11,15,1,0,3,,Fighthouse_01,4.87
749,11,30,1,0,3,,Fighthouse_03,4.6
750,11,37,1,0,3,,Fighthouse_01,4.73
751,11,41,1,0,3,,Fighthouse_01,5.02
752,11,42,1,0,3,,Fighthouse_03,4.56
753,11,44,3,0,3,,HeavyEquipment_01,5.23
754,11,7,1,0,3,,Fighthouse_01,4.94
755,11,16,1,0,4,,Fighthouse_03,5.45
756,11,50,1,0,4,,Fighthouse_01,5.04
757,11,8,1,0,4,,Fighthouse_04,5.25
758,11,51,1,0,4,,Fighthouse_04,5.31
759,11,53,2,0,4,,SpriteHouse_01,6.3
760,11,61,1,0,4,,Fighthouse_02,5.06
761,11,57,1,2,6,,Bosstower_01,7.33
762,11,60,2,0,4,,SpriteHouse_01,6.37
763,11,62,1,0,4,,Fighthouse_01,5.43
764,11,65,3,0,5,,HeavyEquipment_01,6.02
765,11,69,1,0,5,,Fighthouse_04,6.42
766,11,56,1,0,5,,Fighthouse_02,6.3
767,11,64,1,0,5,,Fighthouse_03,6.09
768,11,67,2,0,5,,SpriteHouse_01,6.28
769,11,70,1,0,5,,Fighthouse_01,6.06
770,11,63,1,0,5,,Fighthouse_04,6.5
771,12,9,5,0,0,,Block01,4.71
772,12,12,4,0,0,,Dialoguetower_02,5.86
773,12,14,5,0,0,,Block01,4.77
774,12,17,5,0,0,,Block01,4.93
775,12,18,5,0,0,,Block02,4.64
776,12,19,5,0,0,,Block02,4.5
777,12,22,4,0,0,,Dialoguetower_03,5.92
778,12,23,5,0,0,,Block02,4.67
779,12,24,5,0,0,,Block02,4.72
780,12,25,5,0,0,,Block02,4.94
781,12,29,5,0,0,,Block03,4.66
782,12,31,5,0,0,,Block03,4.57
783,12,32,5,0,0,,Block01,4.58
784,12,33,5,0,0,,Block01,4.9
785,12,38,5,0,0,,Block02,4.83
786,12,39,5,0,0,,Block03,4.63
787,12,40,5,0,0,,Block02,4.9
788,12,43,5,0,0,,Block01,4.77
789,12,45,5,0,0,,Block01,4.54
790,12,46,5,0,0,,Block01,4.57
791,12,47,5,0,0,,Block02,4.71
792,12,48,5,0,0,,Block02,4.53
793,12,49,5,0,0,,Block03,4.55
794,12,54,5,0,0,,Block03,4.93
795,12,55,5,0,0,,Block02,4.67
796,12,58,4,0,0,,Dialoguetower_02,5.86
797,12,59,5,0,0,,Block02,4.98
798,12,66,5,0,0,,Block02,4.98
799,12,68,5,0,0,,Block03,4.81
800,12,62,1,0,1,,Fighthouse_01,4.2
801,12,69,1,0,1,,Fighthouse_02,4.22
802,12,70,1,1,1,,Fighthouse_01,5.09
803,12,53,3,0,1,,HeavyEquipment_01,5.48
804,12,61,1,0,1,,Fighthouse_02,4.47
805,12,52,1,0,1,,Fighthouse_02,4.39
806,12,60,2,0,1,,SpriteHouse_01,4.68
807,12,44,3,0,1,,HeavyEquipment_01,4.65
808,12,51,1,0,2,,Fighthouse_02,4.35
809,12,67,3,0,2,,HeavyEquipment_01,5.04
810,12,36,1,0,2,,Fighthouse_01,4.14
811,12,37,1,0,2,,Fighthouse_02,4.6
812,12,50,1,0,2,,Fighthouse_01,5.46
813,12,28,1,0,2,,Fighthouse_03,4.62
814,12,30,1,0,2,,Fighthouse_01,4.15
815,12,42,1,0,2,,Fighthouse_02,4.13
816,12,20,1,0,3,,Fighthouse_03,4.59
817,12,21,2,0,3,,SpriteHouse_01,4.92
818,12,34,2,0,3,,SpriteHouse_01,5.26
819,12,35,1,0,3,,Fighthouse_03,4.63
820,12,41,1,0,3,,Fighthouse_01,4.73
821,12,57,1,0,3,,Fighthouse_03,4.83
822,12,65,2,0,3,,SpriteHouse_01,5.08
823,12,13,1,0,3,,Fighthouse_03,4.87
824,12,15,1,0,4,,Fighthouse_02,5.09
825,12,26,3,0,4,,HeavyEquipment_01,6.17
826,12,27,1,0,4,,Fighthouse_02,5.05
827,12,64,1,0,4,,Fighthouse_04,5.5
828,12,3,1,0,4,,Fighthouse_03,5.18
829,12,4,2,0,4,,SpriteHouse_01,6.07
830,12,5,3,0,4,,Othercastle_01,6.01
831,12,7,1,0,4,,Fighthouse_01,5.42
832,12,11,1,0,5,,Fighthouse_01,6.01
833,12,16,1,0,5,,Fighthouse_02,6.29
834,12,56,1,0,5,,Fighthouse_02,6.07
835,12,63,1,0,5,,Fighthouse_01,6.44
836,12,2,1,0,5,,Fighthouse_03,6.03
837,12,6,1,2,6,,Bosstower_01,7.28
838,12,8,1,0,5,,Fighthouse_04,6.26
839,12,10,1,0,5,,Fighthouse_01,6.08
840,12,1,1,0,5,,Fighthouse_02,6.22
841,13,6,5,0,0,,Block02,4.75
842,13,9,5,0,0,,Block01,4.83
843,13,12,4,0,0,,Dialoguetower_03,5.56
844,13,14,5,0,0,,Block02,4.73
845,13,17,5,0,0,,Block02,4.93
846,13,18,5,0,0,,Block01,4.63
847,13,19,5,0,0,,Block02,4.73
848,13,22,4,0,0,,Dialoguetower_02,5.99
849,13,23,5,0,0,,Block03,4.74
850,13,24,5,0,0,,Block03,4.86
851,13,25,5,0,0,,Block02,4.91
852,13,29,5,0,0,,Block02,4.82
853,13,31,5,0,0,,Block01,4.97
854,13,32,5,0,0,,Block02,4.7
855,13,33,5,0,0,,Block02,4.82
856,13,38,5,0,0,,Block02,4.67
857,13,39,5,0,0,,Block01,4.56
858,13,40,5,0,0,,Block02,4.79
859,13,43,5,0,0,,Block01,4.85
860,13,45,5,0,0,,Block02,4.76
861,13,46,5,0,0,,Block02,4.88
862,13,47,5,0,0,,Block01,4.67
863,13,48,5,0,0,,Block02,4.71
864,13,49,5,0,0,,Block01,4.52
865,13,54,5,0,0,,Block03,4.79
866,13,55,5,0,0,,Block01,4.66
867,13,58,4,0,0,,Dialoguetower_02,5.61
868,13,59,5,0,0,,Block02,4.51
869,13,66,5,0,0,,Block03,4.84
870,13,68,5,0,0,,Block03,4.78
871,13,56,1,0,1,,Fighthouse_01,5.16
872,13,63,1,1,1,,Fighthouse_02,4.64
873,13,64,1,0,1,,Fighthouse_01,5.36
874,13,57,1,0,1,,Fighthouse_02,4.25
875,13,65,2,0,1,,SpriteHouse_01,4.82
876,13,50,1,0,1,,Fighthouse_01,5.3
877,13,42,1,0,1,,Fighthouse_02,4.04
878,13,51,1,0,1,,Fighthouse_01,5.01
879,13,34,2,0,2,,SpriteHouse_01,4.55
880,13,35,1,0,2,,Fighthouse_03,4.69
881,13,41,1,0,2,,Fighthouse_02,4.2
882,13,44,3,0,2,,HeavyEquipment_01,5.65
883,13,52,1,0,2,,Fighthouse_01,4.52
884,13,60,3,0,2,,HeavyEquipment_01,4.99
885,13,26,3,0,2,,HeavyEquipment_01,4.68
886,13,27,1,0,2,,Fighthouse_02,4.58
887,13,28,1,0,3,,Fighthouse_01,4.18
888,13,36,1,0,3,,Fighthouse_03,4.64
889,13,37,1,0,3,,Fighthouse_01,4.76
890,13,53,3,0,3,,HeavyEquipment_01,5.73
891,13,61,1,0,3,,Fighthouse_03,4.57
892,13,67,2,0,3,,SpriteHouse_01,5.19
893,13,20,1,0,3,,Fighthouse_01,4.36
894,13,21,2,0,3,,SpriteHouse_01,4.88
895,13,30,1,0,4,,Fighthouse_01,4.47
896,13,62,1,0,4,,Fighthouse_03,5.02
897,13,69,1,0,4,,Fighthouse_02,5.41
898,13,13,1,0,4,,Fighthouse_02,5.2
899,13,70,1,0,4,,Fighthouse_01,4.03
900,13,3,1,0,4,,Fighthouse_01,5.31
901,13,4,1,2,6,,Bosstower_01,7.3
902,13,5,3,0,4,,Othercastle_01,6.19
903,13,11,1,0,4,,Fighthouse_03,5.21
904,13,15,1,0,5,,Fighthouse_02,6.06
905,13,2,1,0,5,,Fighthouse_02,6.05
906,13,7,1,0,5,,Fighthouse_02,6.21
907,13,10,1,0,5,,Fighthouse_01,6.39
908,13,16,1,0,5,,Fighthouse_02,6.36
909,13,1,1,0,5,,Fighthouse_04,6.21
910,13,8,1,0,5,,Fighthouse_03,6.05
911,14,6,5,0,0,,Block02,4.71
912,14,9,5,0,0,,Block02,4.53
913,14,12,4,0,0,,Dialoguetower_02,5.92
914,14,14,5,0,0,,Block01,4.97
915,14,17,5,0,0,,Block01,4.61
916,14,18,5,0,0,,Block02,4.62
917,14,19,5,0,0,,Block03,4.74
918,14,22,4,0,0,,Dialoguetower_01,5.65
919,14,23,5,0,0,,Block03,4.53
920,14,24,5,0,0,,Block03,4.5
921,14,25,5,0,0,,Block03,4.54
922,14,29,5,0,0,,Block03,4.55
923,14,31,5,0,0,,Block02,4.73
924,14,32,5,0,0,,Block03,4.76
925,14,33,5,0,0,,Block02,4.9
926,14,38,5,0,0,,Block03,4.85
927,14,39,5,0,0,,Block03,4.66
928,14,40,5,0,0,,Block01,4.64
929,14,43,5,0,0,,Block02,4.66
930,14,45,5,0,0,,Block03,4.78
931,14,46,5,0,0,,Block02,4.88
932,14,47,5,0,0,,Block02,4.63
933,14,48,5,0,0,,Block02,4.74
934,14,49,5,0,0,,Block01,4.67
935,14,52,4,0,0,,Dialoguetower_03,5.73
936,14,54,5,0,0,,Block02,4.95
937,14,55,5,0,0,,Block01,4.88
938,14,59,5,0,0,,Block02,5.0
939,14,66,5,0,0,,Block02,4.68
940,14,68,5,0,0,,Block03,4.53
941,14,1,1,1,1,,Fighthouse_01,5.32
942,14,2,1,0,1,,Fighthouse_01,5.11
943,14,10,1,0,1,,Fighthouse_01,4.18
944,14,3,1,0,1,,Fighthouse_02,4.36
945,14,11,1,0,1,,Fighthouse_01,4.58
946,14,4,2,0,1,,SpriteHouse_01,4.69
947,14,5,3,0,1,,HeavyEquipment_01,5.53
948,14,13,1,0,1,,Fighthouse_01,5.48
949,14,20,1,0,2,,Fighthouse_02,4.19
950,14,21,3,0,2,,HeavyEquipment_01,5.05
951,14,27,1,0,2,,Fighthouse_02,4.27
952,14,28,1,0,2,,Fighthouse_02,4.88
953,14,26,3,0,2,,HeavyEquipment_01,4.65
954,14,34,2,0,2,,SpriteHouse_01,4.51
955,14,35,1,0,2,,Fighthouse_02,4.97
956,14,36,1,0,2,,Fighthouse_02,4.76
957,14,15,1,0,3,,Fighthouse_01,4.73
958,14,30,1,0,3,,Fighthouse_01,4.13
959,14,37,1,0,3,,Fighthouse_03,4.62
960,14,41,1,0,3,,Fighthouse_01,4.29
961,14,42,1,0,3,,Fighthouse_01,4.99
962,14,44,3,0,3,,HeavyEquipment_01,5.06
963,14,7,1,0,3,,Fighthouse_03,4.55
964,14,16,1,0,3,,Fighthouse_01,5.01
965,14,50,1,0,4,,Fighthouse_03,5.32
966,14,8,1,0,4,,Fighthouse_01,4.74
967,14,51,1,0,4,,Fighthouse_02,5.35
968,14,53,3,0,4,,HeavyEquipment_01,6.33
969,14,58,1,0,4,,Fighthouse_03,5.29
970,14,61,1,0,4,,Fighthouse_01,5.25
971,14,57,1,2,6,,Bosstower_01,7.42
972,14,60,2,0,4,,SpriteHouse_01,6.32
973,14,62,1,0,4,,Fighthouse_01,4.57
974,14,65,2,0,5,,SpriteHouse_01,6.24
975,14,69,1,0,5,,Fighthouse_01,6.32
976,14,56,1,0,5,,Fighthouse_01,6.1
977,14,64,1,0,5,,Fighthouse_03,6.13
978,14,67,2,0,5,,SpriteHouse_01,6.19
979,14,70,1,0,5,,Fighthouse_03,6.02
980,14,63,1,0,5,,Fighthouse_02,6.06
981,15,6,5,0,0,,Block01,4.52
982,15,9,5,0,0,,Block02,4.79
983,15,12,4,0,0,,Dialoguetower_01,5.73
984,15,14,5,0,0,,Block02,4.81
985,15,17,5,0,0,,Block03,4.67
986,15,19,5,0,0,,Block01,4.92
987,15,22,4,0,0,,Dialoguetower_01,5.84
988,15,23,5,0,0,,Block02,4.56
989,15,24,5,0,0,,Block03,4.5
990,15,25,5,0,0,,Block01,4.77
991,15,29,5,0,0,,Block02,4.59
992,15,31,5,0,0,,Block02,4.8
993,15,32,5,0,0,,Block01,4.94
994,15,33,5,0,0,,Block03,4.93
995,15,38,5,0,0,,Block01,4.9
996,15,39,5,0,0,,Block03,4.58
997,15,40,5,0,0,,Block03,4.85
998,15,43,5,0,0,,Block03,4.62
999,15,45,5,0,0,,Block03,4.98
1000,15,46,5,0,0,,Block03,4.88
1001,15,47,5,0,0,,Block03,4.51
1002,15,48,5,0,0,,Block02,4.94
1003,15,49,5,0,0,,Block02,4.75
1004,15,54,5,0,0,,Block01,4.67
1005,15,55,5,0,0,,Block01,4.98
1006,15,58,4,0,0,,Dialoguetower_03,5.94
1007,15,59,5,0,0,,Block02,4.74
1008,15,66,5,0,0,,Block02,4.62
1009,15,68,5,0,0,,Block02,5.0
1010,15,62,1,0,1,,Fighthouse_01,4.9
1011,15,69,1,0,1,,Fighthouse_02,4.05
1012,15,70,1,1,1,,Fighthouse_01,4.73
1013,15,53,3,0,1,,HeavyEquipment_01,5.56
1014,15,61,1,0,1,,Fighthouse_01,4.1
1015,15,52,1,0,1,,Fighthouse_02,4.18
1016,15,60,2,0,1,,SpriteHouse_01,4.6
1017,15,44,2,0,1,,SpriteHouse_01,4.65
1018,15,51,1,0,2,,Fighthouse_03,4.57
1019,15,67,2,0,2,,SpriteHouse_01,5.01
1020,15,36,1,0,2,,Fighthouse_03,4.72
1021,15,37,1,0,2,,Fighthouse_02,4.54
1022,15,50,1,0,2,,Fighthouse_03,4.99
1023,15,28,1,0,2,,Fighthouse_01,4.27
1024,15,30,1,0,2,,Fighthouse_01,4.63
1025,15,42,1,0,2,,Fighthouse_02,4.16
1026,15,20,1,0,3,,Fighthouse_03,4.57
1027,15,21,2,0,3,,SpriteHouse_01,5.12
1028,15,34,3,0,3,,HeavyEquipment_01,5.76
1029,15,35,1,0,3,,Fighthouse_01,4.96
1030,15,41,1,0,3,,Fighthouse_03,4.58
1031,15,57,1,0,3,,Fighthouse_01,4.51
1032,15,65,3,0,3,,HeavyEquipment_01,4.76
1033,15,13,1,0,3,,Fighthouse_03,4.93
1034,15,15,1,0,4,,Fighthouse_02,5.33
1035,15,26,3,0,4,,HeavyEquipment_01,6.41
1036,15,27,1,0,4,,Fighthouse_01,5.42
1037,15,64,1,0,4,,Fighthouse_01,5.2
1038,15,3,1,0,4,,Fighthouse_04,5.36
1039,15,4,3,0,4,,Othercastle_01,6.12
1040,15,5,2,0,4,,SpriteHouse_01,6.22
1041,15,7,1,0,4,,Fighthouse_01,4.47
1042,15,11,1,0,5,,Fighthouse_02,6.1
1043,15,16,1,0,5,,Fighthouse_01,6.16
1044,15,56,1,0,5,,Fighthouse_04,6.39
1045,15,63,1,0,5,,Fighthouse_03,6.48
1046,15,2,1,0,5,,Fighthouse_02,6.07
1047,15,8,1,0,5,,Fighthouse_02,6.07
1048,15,10,1,0,5,,Fighthouse_02,6.04
1049,15,18,1,2,6,,Bosstower_01,7.4
1050,15,1,1,0,5,,Fighthouse_03,6.43
1051,16,6,5,0,0,,Block03,4.94
1052,16,9,5,0,0,,Block01,4.56
1053,16,12,4,0,0,,Dialoguetower_03,5.57
1054,16,14,5,0,0,,Block02,4.82
1055,16,17,5,0,0,,Block02,4.6
1056,16,18,5,0,0,,Block01,4.56
1057,16,19,5,0,0,,Block03,4.65
1058,16,22,4,0,0,,Dialoguetower_01,5.85
1059,16,23,5,0,0,,Block03,4.59
1060,16,24,5,0,0,,Block01,4.64
1061,16,25,5,0,0,,Block01,4.53
1062,16,29,5,0,0,,Block02,4.8
1063,16,31,5,0,0,,Block02,4.88
1064,16,32,5,0,0,,Block02,4.76
1065,16,33,5,0,0,,Block03,4.67
1066,16,38,5,0,0,,Block02,4.61
1067,16,39,5,0,0,,Block03,4.99
1068,16,40,5,0,0,,Block03,4.87
1069,16,43,5,0,0,,Block01,4.61
1070,16,45,5,0,0,,Block03,4.63
1071,16,46,5,0,0,,Block03,4.8
1072,16,47,5,0,0,,Block02,4.94
1073,16,48,5,0,0,,Block01,4.78
1074,16,49,5,0,0,,Block03,4.57
1075,16,52,4,0,0,,Dialoguetower_01,5.85
1076,16,54,5,0,0,,Block02,4.98
1077,16,55,5,0,0,,Block02,4.75
1078,16,59,5,0,0,,Block01,4.63
1079,16,66,5,0,0,,Block02,4.58
1080,16,68,5,0,0,,Block02,4.59
1081,16,56,1,0,1,,Fighthouse_02,4.06
1082,16,63,1,1,1,,Fighthouse_02,4.9
1083,16,64,1,0,1,,Fighthouse_02,4.26
1084,16,57,1,0,1,,Fighthouse_01,5.44
1085,16,65,3,0,1,,HeavyEquipment_01,5.37
1086,16,58,1,0,1,,Fighthouse_01,4.54
1087,16,50,1,0,1,,Fighthouse_02,4.23
1088,16,42,1,0,1,,Fighthouse_02,4.0
1089,16,51,1,0,2,,Fighthouse_01,5.14
1090,16,34,3,0,2,,HeavyEquipment_01,4.52
1091,16,35,1,0,2,,Fighthouse_01,5.25
1092,16,41,1,0,2,,Fighthouse_01,4.57
1093,16,44,2,0,2,,SpriteHouse_01,4.81
1094,16,60,3,0,2,,HeavyEquipment_01,5.0
1095,16,26,2,0,2,,SpriteHouse_01,5.42
1096,16,27,1,0,2,,Fighthouse_03,4.77
1097,16,28,1,0,3,,Fighthouse_03,4.71
1098,16,36,1,0,3,,Fighthouse_03,4.58
1099,16,37,1,0,3,,Fighthouse_01,5.44
1100,16,53,2,0,3,,SpriteHouse_01,4.93
1101,16,61,1,0,3,,Fighthouse_01,5.3
1102,16,67,3,0,3,,HeavyEquipment_01,4.87
1103,16,20,1,0,3,,Fighthouse_01,5.01
1104,16,21,2,0,3,,SpriteHouse_01,5.05
1105,16,30,1,0,4,,Fighthouse_01,4.99
1106,16,62,1,0,4,,Fighthouse_02,5.01
1107,16,69,1,0,4,,Fighthouse_02,5.26
1108,16,13,1,0,4,,Fighthouse_01,5.48
1109,16,70,1,0,4,,Fighthouse_01,4.93
1110,16,3,1,0,4,,Fighthouse_03,5.03
1111,16,4,2,0,4,,SpriteHouse_01,6.15
1112,16,5,3,0,4,,HeavyEquipment_01,6.19
1113,16,11,1,2,6,,Bosstower_01,7.47
1114,16,15,1,0,5,,Fighthouse_04,6.24
1115,16,2,1,0,5,,Fighthouse_03,6.38
1116,16,7,1,0,5,,Fighthouse_04,6.16
1117,16,10,1,0,5,,Fighthouse_03,6.35
1118,16,16,1,0,5,,Fighthouse_04,6.44
1119,16,1,1,0,5,,Fighthouse_03,6.5
1120,16,8,1,0,5,,Fighthouse_02,6.01
1121,17,6,5,0,0,,Block01,4.54
1122,17,9,5,0,0,,Block03,4.77
1123,17,12,4,0,0,,Dialoguetower_01,5.59
1124,17,14,5,0,0,,Block03,4.69
1125,17,17,5,0,0,,Block01,4.57
1126,17,18,5,0,0,,Block01,4.86
1127,17,19,5,0,0,,Block02,4.57
1128,17,23,5,0,0,,Block03,4.67
1129,17,24,5,0,0,,Block03,4.56
1130,17,25,5,0,0,,Block02,4.74
1131,17,29,5,0,0,,Block02,4.51
1132,17,31,5,0,0,,Block02,4.99
1133,17,32,5,0,0,,Block01,4.98
1134,17,33,5,0,0,,Block03,4.86
1135,17,38,5,0,0,,Block03,4.98
1136,17,39,5,0,0,,Block02,4.94
1137,17,40,5,0,0,,Block02,4.52
1138,17,43,5,0,0,,Block03,4.83
1139,17,45,5,0,0,,Block03,4.8
1140,17,47,5,0,0,,Block03,4.85
1141,17,48,5,0,0,,Block01,5.0
1142,17,49,5,0,0,,Block02,4.99
